date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Nov 18 2014,2014-11-18,24.06,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 19 2014,2014-11-19,25.518,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 20 2014,2014-11-20,23.261,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 21 2014,2014-11-21,23.552,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 22 2014,2014-11-22,22.185,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 23 2014,2014-11-23,22.435,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 24 2014,2014-11-24,23.666,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 25 2014,2014-11-25,22.073,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 26 2014,2014-11-26,25.395,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 27 2014,2014-11-27,26.143,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 28 2014,2014-11-28,27.995,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 29 2014,2014-11-29,32.268,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 30 2014,2014-11-30,22.908,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 01 2014,2014-12-01,24.262,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 02 2014,2014-12-02,24.88,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 03 2014,2014-12-03,26.825,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 04 2014,2014-12-04,27.681,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 05 2014,2014-12-05,27.131,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 06 2014,2014-12-06,27.057,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 07 2014,2014-12-07,29.878,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 08 2014,2014-12-08,29.703,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 09 2014,2014-12-09,28.305,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 10 2014,2014-12-10,28.175,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 11 2014,2014-12-11,26.357,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 12 2014,2014-12-12,25.828,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 13 2014,2014-12-13,26.537,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 14 2014,2014-12-14,27.074,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 15 2014,2014-12-15,26.272,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 16 2014,2014-12-16,27.386,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 17 2014,2014-12-17,27.292,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 18 2014,2014-12-18,30.016,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 19 2014,2014-12-19,28.762,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 20 2014,2014-12-20,28.676,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 21 2014,2014-12-21,27.27,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 22 2014,2014-12-22,26.889,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 23 2014,2014-12-23,25.978,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 24 2014,2014-12-24,27.212,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 25 2014,2014-12-25,30.984,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 26 2014,2014-12-26,31.27,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 27 2014,2014-12-27,29.374,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 28 2014,2014-12-28,31.038,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 29 2014,2014-12-29,29.336,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 30 2014,2014-12-30,32.165,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 31 2014,2014-12-31,29.675,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 01 2015,2015-01-01,27.756,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 02 2015,2015-01-02,27.673,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 03 2015,2015-01-03,28.202,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 04 2015,2015-01-04,28.648,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 05 2015,2015-01-05,29.036,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 06 2015,2015-01-06,29.165,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 07 2015,2015-01-07,29.569,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 08 2015,2015-01-08,28.009,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 09 2015,2015-01-09,27.825,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 10 2015,2015-01-10,28.745,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 11 2015,2015-01-11,26.874,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 12 2015,2015-01-12,26.154,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 13 2015,2015-01-13,26.475,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 14 2015,2015-01-14,27.0,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 15 2015,2015-01-15,26.28,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 16 2015,2015-01-16,25.819,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 17 2015,2015-01-17,25.684,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 18 2015,2015-01-18,25.915,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 19 2015,2015-01-19,26.878,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 20 2015,2015-01-20,25.636,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 21 2015,2015-01-21,26.919,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 22 2015,2015-01-22,26.269,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 23 2015,2015-01-23,25.814,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 24 2015,2015-01-24,26.085,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 25 2015,2015-01-25,26.469,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 26 2015,2015-01-26,25.336,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 27 2015,2015-01-27,26.296,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 28 2015,2015-01-28,26.277,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 29 2015,2015-01-29,25.998,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 30 2015,2015-01-30,26.018,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 31 2015,2015-01-31,24.317,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 01 2015,2015-02-01,23.306,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 02 2015,2015-02-02,24.491,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 03 2015,2015-02-03,24.615,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 04 2015,2015-02-04,25.333,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 05 2015,2015-02-05,26.16,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 06 2015,2015-02-06,24.937,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 07 2015,2015-02-07,25.352,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 08 2015,2015-02-08,25.876,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 09 2015,2015-02-09,23.913,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 10 2015,2015-02-10,23.667,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 11 2015,2015-02-11,24.908,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 12 2015,2015-02-12,23.981,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 13 2015,2015-02-13,24.245,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 14 2015,2015-02-14,24.47,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 15 2015,2015-02-15,23.712,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 16 2015,2015-02-16,24.32,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 17 2015,2015-02-17,24.474,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 18 2015,2015-02-18,25.158,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 19 2015,2015-02-19,25.811,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 20 2015,2015-02-20,25.39,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 21 2015,2015-02-21,25.593,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 22 2015,2015-02-22,24.982,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 23 2015,2015-02-23,24.56,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 24 2015,2015-02-24,24.335,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 25 2015,2015-02-25,24.974,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 26 2015,2015-02-26,26.314,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 27 2015,2015-02-27,24.701,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 28 2015,2015-02-28,24.806,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 01 2015,2015-03-01,24.474,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 02 2015,2015-03-02,25.998,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 03 2015,2015-03-03,25.458,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 04 2015,2015-03-04,24.363,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 05 2015,2015-03-05,25.083,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 06 2015,2015-03-06,25.016,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 07 2015,2015-03-07,24.655,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 08 2015,2015-03-08,23.967,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 09 2015,2015-03-09,23.846,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 10 2015,2015-03-10,23.737,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 11 2015,2015-03-11,25.091,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 12 2015,2015-03-12,24.134,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 13 2015,2015-03-13,23.101,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 14 2015,2015-03-14,23.199,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 15 2015,2015-03-15,23.074,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 16 2015,2015-03-16,22.414,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 17 2015,2015-03-17,24.17,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 18 2015,2015-03-18,23.785,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 19 2015,2015-03-19,24.826,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 20 2015,2015-03-20,25.372,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 21 2015,2015-03-21,25.354,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 22 2015,2015-03-22,25.819,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 23 2015,2015-03-23,24.661,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 24 2015,2015-03-24,22.757,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 25 2015,2015-03-25,23.989,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 26 2015,2015-03-26,23.786,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 27 2015,2015-03-27,24.421,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 28 2015,2015-03-28,23.803,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 29 2015,2015-03-29,23.243,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 30 2015,2015-03-30,24.778,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 31 2015,2015-03-31,24.012,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 01 2015,2015-04-01,23.049,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 02 2015,2015-04-02,22.778,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 03 2015,2015-04-03,23.2,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 04 2015,2015-04-04,23.202,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 05 2015,2015-04-05,22.313,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 06 2015,2015-04-06,23.068,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 07 2015,2015-04-07,23.475,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 08 2015,2015-04-08,22.646,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 09 2015,2015-04-09,23.202,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 10 2015,2015-04-10,22.942,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 11 2015,2015-04-11,21.774,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 12 2015,2015-04-12,23.079,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 13 2015,2015-04-13,21.436,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 14 2015,2015-04-14,20.636,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 15 2015,2015-04-15,20.898,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 16 2015,2015-04-16,16.434,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 17 2015,2015-04-17,16.219,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 18 2015,2015-04-18,16.196,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 19 2015,2015-04-19,15.093,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 20 2015,2015-04-20,14.596,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 21 2015,2015-04-21,13.957,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 22 2015,2015-04-22,14.219,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 23 2015,2015-04-23,14.531,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 24 2015,2015-04-24,14.397,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 25 2015,2015-04-25,14.342,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 26 2015,2015-04-26,13.807,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 27 2015,2015-04-27,14.642,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 28 2015,2015-04-28,14.498,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 29 2015,2015-04-29,14.038,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Apr 30 2015,2015-04-30,15.283,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 01 2015,2015-05-01,13.802,100,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 02 2015,2015-05-02,14.504,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 03 2015,2015-05-03,14.331,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 04 2015,2015-05-04,14.128,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 05 2015,2015-05-05,14.255,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 06 2015,2015-05-06,14.913,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 07 2015,2015-05-07,14.228,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 08 2015,2015-05-08,14.078,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 09 2015,2015-05-09,14.093,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 10 2015,2015-05-10,14.022,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 11 2015,2015-05-11,13.382,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 12 2015,2015-05-12,14.02,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 13 2015,2015-05-13,14.297,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 14 2015,2015-05-14,14.103,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 15 2015,2015-05-15,14.216,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 16 2015,2015-05-16,14.018,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 17 2015,2015-05-17,13.589,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 18 2015,2015-05-18,13.692,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 19 2015,2015-05-19,13.518,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 20 2015,2015-05-20,13.228,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 21 2015,2015-05-21,13.428,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 22 2015,2015-05-22,13.651,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 23 2015,2015-05-23,13.527,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 24 2015,2015-05-24,13.334,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 25 2015,2015-05-25,13.4,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 26 2015,2015-05-26,13.448,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 27 2015,2015-05-27,10.055,142,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 28 2015,2015-05-28,11.435,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 29 2015,2015-05-29,12.642,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 30 2015,2015-05-30,12.669,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
May 31 2015,2015-05-31,11.836,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 01 2015,2015-06-01,12.559,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 02 2015,2015-06-02,12.598,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 03 2015,2015-06-03,12.194,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 04 2015,2015-06-04,12.168,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 05 2015,2015-06-05,11.335,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 06 2015,2015-06-06,11.877,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 07 2015,2015-06-07,12.13,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 08 2015,2015-06-08,12.374,77,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 09 2015,2015-06-09,12.521,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 10 2015,2015-06-10,12.685,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 11 2015,2015-06-11,11.621,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 12 2015,2015-06-12,11.728,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 13 2015,2015-06-13,11.497,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 14 2015,2015-06-14,10.946,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 15 2015,2015-06-15,10.672,75,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 16 2015,2015-06-16,10.607,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 17 2015,2015-06-17,10.599,91,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 18 2015,2015-06-18,10.863,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 19 2015,2015-06-19,10.567,77,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 20 2015,2015-06-20,10.279,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 21 2015,2015-06-21,10.524,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 22 2015,2015-06-22,10.382,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 23 2015,2015-06-23,11.331,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 24 2015,2015-06-24,11.288,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 25 2015,2015-06-25,12.111,77,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 26 2015,2015-06-26,12.082,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 27 2015,2015-06-27,11.908,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 28 2015,2015-06-28,11.761,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 29 2015,2015-06-29,13.503,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jun 30 2015,2015-06-30,12.899,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 01 2015,2015-07-01,12.232,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 02 2015,2015-07-02,12.256,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 03 2015,2015-07-03,11.889,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 04 2015,2015-07-04,12.462,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 05 2015,2015-07-05,11.909,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 06 2015,2015-07-06,12.028,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 07 2015,2015-07-07,12.596,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 08 2015,2015-07-08,11.858,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 09 2015,2015-07-09,12.239,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 10 2015,2015-07-10,13.416,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 11 2015,2015-07-11,12.008,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 12 2015,2015-07-12,11.553,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 13 2015,2015-07-13,11.374,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 14 2015,2015-07-14,11.854,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 15 2015,2015-07-15,11.82,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 16 2015,2015-07-16,11.143,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 17 2015,2015-07-17,11.9,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 18 2015,2015-07-18,12.825,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 19 2015,2015-07-19,12.546,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 20 2015,2015-07-20,12.767,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 21 2015,2015-07-21,12.148,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 22 2015,2015-07-22,12.45,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 23 2015,2015-07-23,11.869,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 24 2015,2015-07-24,11.479,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 25 2015,2015-07-25,11.73,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 26 2015,2015-07-26,11.42,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 27 2015,2015-07-27,11.674,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 28 2015,2015-07-28,12.234,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 29 2015,2015-07-29,12.067,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 30 2015,2015-07-30,11.861,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 31 2015,2015-07-31,11.991,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 01 2015,2015-08-01,12.441,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 02 2015,2015-08-02,11.831,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 03 2015,2015-08-03,11.818,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 04 2015,2015-08-04,11.707,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 05 2015,2015-08-05,11.417,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 06 2015,2015-08-06,11.37,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 07 2015,2015-08-07,11.547,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 08 2015,2015-08-08,11.175,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 09 2015,2015-08-09,11.003,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 10 2015,2015-08-10,11.328,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 11 2015,2015-08-11,11.717,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 12 2015,2015-08-12,11.701,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 13 2015,2015-08-13,11.483,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
