date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Jan 13 2015,9.43,229,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 14 2015,9.653,197,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 15 2015,9.649,202,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 16 2015,9.378,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 17 2015,8.982,243,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 18 2015,9.037,219,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 19 2015,9.151,214,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 20 2015,8.958,209,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 21 2015,9.209,195,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 22 2015,9.137,189,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 23 2015,9.096,215,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 24 2015,9.218,274,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 25 2015,8.936,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 26 2015,8.286,246,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 27 2015,8.335,238,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 28 2015,8.571,198,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 29 2015,8.306,212,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 30 2015,8.467,266,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 31 2015,8.935,259,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 01 2015,8.181,270,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 02 2015,8.254,225,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 03 2015,8.424,222,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 04 2015,8.511,208,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 05 2015,8.667,196,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 06 2015,8.291,250,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 07 2015,8.63,304,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 08 2015,8.029,232,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 09 2015,8.462,204,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 10 2015,8.334,178,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 11 2015,8.437,207,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 12 2015,8.166,226,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 13 2015,8.117,239,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 14 2015,8.542,286,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 15 2015,8.377,259,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 16 2015,8.154,266,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 17 2015,8.21,242,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 18 2015,8.256,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 19 2015,8.299,219,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 20 2015,8.397,242,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 21 2015,8.362,227,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 22 2015,8.47,213,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 23 2015,8.425,227,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 24 2015,8.766,200,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 25 2015,8.584,203,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 26 2015,8.852,191,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 27 2015,8.69,235,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 28 2015,8.781,222,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 01 2015,8.81,209,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 02 2015,8.767,203,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 03 2015,8.729,187,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 04 2015,8.625,195,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 05 2015,8.497,207,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 06 2015,8.547,201,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 07 2015,8.396,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 08 2015,8.321,223,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 09 2015,8.143,200,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 10 2015,8.282,197,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 11 2015,8.141,187,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 12 2015,8.279,214,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 13 2015,8.44,286,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 14 2015,8.732,309,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 15 2015,8.374,286,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 16 2015,8.171,272,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 17 2015,8.7,200,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 18 2015,8.84,197,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 19 2015,8.997,196,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 20 2015,8.973,204,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 21 2015,9.066,216,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 22 2015,8.707,221,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 23 2015,8.626,206,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 24 2015,8.842,183,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 25 2015,9.012,186,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 26 2015,8.837,207,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 27 2015,9.308,217,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 28 2015,8.831,256,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 29 2015,8.523,255,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 30 2015,8.446,230,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 31 2015,8.571,223,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 01 2015,8.506,268,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 02 2015,8.946,255,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 03 2015,8.752,249,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 04 2015,8.788,300,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 05 2015,8.854,269,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 06 2015,9.218,256,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 07 2015,9.155,293,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 08 2015,9.157,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 09 2015,9.106,251,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 10 2015,9.358,223,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 11 2015,8.665,348,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 12 2015,8.86,258,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 13 2015,8.723,230,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 14 2015,8.355,241,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 15 2015,8.009,236,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 16 2015,7.406,411,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 17 2015,7.154,390,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 18 2015,7.192,343,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 19 2015,6.928,278,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 20 2015,6.867,296,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 21 2015,6.68,248,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 22 2015,6.573,268,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 23 2015,6.724,249,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 24 2015,6.532,313,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 25 2015,6.733,323,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 26 2015,6.51,274,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 27 2015,6.327,288,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 28 2015,6.453,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 29 2015,6.699,232,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 30 2015,6.816,316,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 01 2015,6.157,373,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 02 2015,6.585,320,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 03 2015,6.453,262,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 04 2015,6.138,307,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 05 2015,6.178,284,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 06 2015,6.394,278,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 07 2015,6.594,242,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 08 2015,6.392,306,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 09 2015,6.434,327,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 10 2015,6.201,336,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 11 2015,6.404,249,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 12 2015,6.515,231,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 13 2015,6.538,238,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 14 2015,6.057,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 15 2015,6.125,274,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 16 2015,6.586,297,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 17 2015,6.229,295,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 18 2015,6.14,231,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 19 2015,6.604,227,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 20 2015,6.401,226,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 21 2015,6.269,235,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 22 2015,6.202,308,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 23 2015,6.263,298,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 24 2015,5.914,294,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 25 2015,5.977,305,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 26 2015,6.146,271,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 27 2015,4.72,600,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 28 2015,5.103,392,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 29 2015,5.191,414,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 30 2015,5.456,390,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 31 2015,5.593,328,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 01 2015,5.707,313,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 02 2015,5.706,272,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 03 2015,5.746,299,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 04 2015,5.628,296,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 05 2015,5.234,336,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 06 2015,5.384,332,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 07 2015,5.367,304,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 08 2015,5.567,304,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 09 2015,5.672,310,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 10 2015,5.627,307,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 11 2015,5.503,296,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 12 2015,5.189,358,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 13 2015,4.97,342,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 14 2015,4.837,360,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 15 2015,4.932,330,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 16 2015,4.873,342,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 17 2015,4.726,334,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 18 2015,4.913,318,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 19 2015,5.012,353,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 20 2015,5.159,299,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 21 2015,4.889,327,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 22 2015,5.044,325,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 23 2015,5.459,243,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 24 2015,5.853,271,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 25 2015,5.86,235,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 26 2015,5.831,276,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 27 2015,5.54,255,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 28 2015,5.458,259,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 29 2015,5.686,282,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 30 2015,5.671,259,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 01 2015,6.0,263,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 02 2015,5.92,228,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 03 2015,5.633,276,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 04 2015,5.872,231,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 05 2015,5.775,230,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 06 2015,5.443,298,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 07 2015,5.615,257,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 08 2015,5.675,218,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 09 2015,5.593,290,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 10 2015,5.547,288,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 11 2015,5.459,269,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 12 2015,5.407,298,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 13 2015,5.298,285,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 14 2015,5.454,245,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 15 2015,5.597,239,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 16 2015,5.421,238,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 17 2015,5.429,277,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 18 2015,5.555,259,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 19 2015,5.286,276,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 20 2015,5.469,242,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 21 2015,5.488,282,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 22 2015,5.83,214,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 23 2015,5.469,252,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 24 2015,5.486,230,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 25 2015,5.509,219,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 26 2015,5.293,223,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 27 2015,5.383,268,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 28 2015,5.258,260,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 29 2015,5.192,244,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 30 2015,5.307,274,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 31 2015,5.373,269,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 01 2015,5.373,246,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 02 2015,5.401,226,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 03 2015,5.292,248,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 04 2015,5.305,242,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 05 2015,5.153,260,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 06 2015,5.255,252,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 07 2015,5.173,289,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 08 2015,5.307,229,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 09 2015,5.28,212,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 10 2015,5.361,268,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 11 2015,5.175,254,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 12 2015,5.287,244,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 13 2015,5.641,256,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 14 2015,5.351,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 15 2015,4.687,327,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 16 2015,4.766,272,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 17 2015,4.813,273,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 18 2015,4.834,253,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 19 2015,5.241,247,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 20 2015,4.95,294,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 21 2015,5.072,336,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 22 2015,5.132,294,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 23 2015,4.959,372,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 24 2015,5.058,369,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 25 2015,5.426,281,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 26 2015,5.567,288,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 27 2015,5.911,214,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 28 2015,5.958,263,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 29 2015,5.909,240,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 30 2015,5.889,222,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 31 2015,5.987,242,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 01 2015,6.478,274,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 02 2015,6.184,237,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 03 2015,6.277,210,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 04 2015,6.14,259,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 05 2015,6.147,254,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 06 2015,6.081,251,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 07 2015,6.079,240,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 08 2015,6.15,223,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 09 2015,6.027,185,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 10 2015,6.229,213,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 11 2015,5.955,258,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 12 2015,6.113,265,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 13 2015,6.024,290,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 14 2015,6.044,240,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 15 2015,6.279,208,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 16 2015,6.324,230,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 17 2015,6.084,221,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 18 2015,6.59,400,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 19 2015,6.498,372,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 20 2015,6.353,339,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 21 2015,6.155,272,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 22 2015,6.056,280,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 23 2015,5.975,263,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 24 2015,6.077,256,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 25 2015,6.228,278,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 26 2015,6.307,328,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 27 2015,6.201,257,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 28 2015,6.043,270,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 29 2015,6.028,229,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 30 2015,6.007,255,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 01 2015,6.162,241,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 02 2015,6.122,286,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 03 2015,5.904,310,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 04 2015,5.838,271,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 05 2015,5.952,245,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 06 2015,5.873,226,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 07 2015,5.986,204,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 08 2015,5.842,228,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 09 2015,6.032,258,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 10 2015,6.009,284,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 11 2015,6.052,257,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 12 2015,5.911,266,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 13 2015,5.973,211,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 14 2015,5.685,223,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 15 2015,5.749,196,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 16 2015,5.886,241,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 17 2015,5.777,250,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 18 2015,5.58,253,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 19 2015,5.496,194,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 20 2015,5.787,199,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 21 2015,5.562,215,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 22 2015,5.262,180,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 23 2015,5.42,277,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 24 2015,5.372,281,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 25 2015,5.333,293,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 26 2015,5.295,234,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 27 2015,5.661,190,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 28 2015,5.542,246,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 29 2015,5.491,235,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 30 2015,5.495,308,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 31 2015,5.617,319,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 01 2015,5.379,347,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 02 2015,5.182,297,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 03 2015,5.46,243,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 04 2015,5.641,235,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 05 2015,5.697,216,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 06 2015,5.63,249,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 07 2015,5.673,305,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 08 2015,5.403,278,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 09 2015,5.55,230,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 10 2015,5.436,200,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 11 2015,5.623,182,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 12 2015,5.281,206,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 13 2015,5.414,257,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 14 2015,5.619,282,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 15 2015,5.518,232,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 16 2015,5.486,207,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 17 2015,5.653,190,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 18 2015,5.543,196,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 19 2015,5.613,173,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 20 2015,5.641,245,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 21 2015,5.696,267,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 22 2015,5.523,202,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 23 2015,5.518,215,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 24 2015,5.441,232,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 25 2015,5.539,236,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 26 2015,4.894,324,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 27 2015,5.062,350,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 28 2015,4.997,356,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 29 2015,4.884,318,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 30 2015,4.976,282,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 01 2015,5.113,244,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 02 2015,5.398,213,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 03 2015,5.438,215,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 04 2015,5.679,247,AK-47 | Redline,AK-47,Redline,Well-Worn,0
