,date,median_price,volume_sold,item,weapon,skin,wear
1711,Oct 29 2018,6.396,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1712,Oct 30 2018,6.686,24,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1713,Oct 31 2018,6.352,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1714,Nov 01 2018,6.44,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1715,Nov 02 2018,6.71,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1716,Nov 03 2018,7.061,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1717,Nov 04 2018,7.062,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1718,Nov 05 2018,6.674,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1719,Nov 06 2018,6.731,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1720,Nov 07 2018,7.09,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1721,Nov 08 2018,6.679,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1722,Nov 09 2018,6.235,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1723,Nov 10 2018,6.283,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1724,Nov 11 2018,6.479,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1725,Nov 12 2018,6.708,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1726,Nov 13 2018,6.453,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1727,Nov 14 2018,6.409,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1728,Nov 15 2018,6.556,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1729,Nov 16 2018,6.655,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1730,Nov 17 2018,6.771,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1731,Nov 18 2018,6.901,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1732,Nov 19 2018,6.862,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1733,Nov 20 2018,6.75,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1734,Nov 21 2018,6.512,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1735,Nov 22 2018,6.351,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1736,Nov 23 2018,6.248,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1737,Nov 24 2018,6.361,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1738,Nov 25 2018,6.25,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1739,Nov 26 2018,6.378,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1740,Nov 27 2018,6.223,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1741,Nov 28 2018,6.55,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1742,Nov 29 2018,6.783,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1743,Nov 30 2018,6.342,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1744,Dec 01 2018,6.245,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1745,Dec 02 2018,6.513,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1746,Dec 03 2018,6.316,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1747,Dec 04 2018,6.66,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1748,Dec 05 2018,6.583,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1749,Dec 06 2018,7.82,26,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1750,Dec 07 2018,6.457,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1751,Dec 08 2018,6.392,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1752,Dec 09 2018,6.355,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1753,Dec 10 2018,6.473,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1754,Dec 11 2018,6.739,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1755,Dec 12 2018,6.52,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1756,Dec 13 2018,6.637,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1757,Dec 14 2018,6.663,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1758,Dec 15 2018,6.902,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1759,Dec 16 2018,6.829,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1760,Dec 17 2018,6.529,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1761,Dec 18 2018,6.75,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1762,Dec 19 2018,6.842,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1763,Dec 20 2018,6.361,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1764,Dec 21 2018,6.581,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1765,Dec 22 2018,6.456,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1766,Dec 23 2018,6.632,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1767,Dec 24 2018,6.443,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1768,Dec 25 2018,6.52,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1769,Dec 26 2018,7.096,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1770,Dec 27 2018,6.994,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1771,Dec 28 2018,7.169,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1772,Dec 29 2018,7.253,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1773,Dec 30 2018,7.806,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1774,Dec 31 2018,7.294,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1775,Jan 01 2019,7.027,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1776,Jan 02 2019,6.862,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1777,Jan 03 2019,7.096,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1778,Jan 04 2019,7.08,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1779,Jan 05 2019,7.633,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
1780,Jan 06 2019,7.719,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
