,date,median_price,volume_sold
1536,May 07 2018,8.038,777
1537,May 08 2018,7.895,872
1538,May 09 2018,7.483,995
1539,May 10 2018,7.713,829
1540,May 11 2018,7.715,862
1541,May 12 2018,7.884,916
1542,May 13 2018,7.643,916
1543,May 14 2018,7.74,718
1544,May 15 2018,7.7010000000000005,784
1545,May 16 2018,7.7379999999999995,675
1546,May 17 2018,7.611,689
1547,May 18 2018,7.427,745
1548,May 19 2018,7.516,881
1549,May 20 2018,7.59,759
1550,May 21 2018,7.518,669
1551,May 22 2018,7.462,670
1552,May 23 2018,7.546,659
1553,May 24 2018,7.44,711
1554,May 25 2018,7.394,793
1555,May 26 2018,7.258,819
1556,May 27 2018,7.286,846
1557,May 28 2018,7.322,750
1558,May 29 2018,7.324,746
1559,May 30 2018,7.365,729
1560,May 31 2018,7.366,783
1561,Jun 01 2018,7.378,840
1562,Jun 02 2018,7.484,806
1563,Jun 03 2018,7.552,817
1564,Jun 04 2018,7.508,766
1565,Jun 05 2018,7.4,817
1566,Jun 06 2018,7.419,784
1567,Jun 07 2018,7.34,780
1568,Jun 08 2018,7.326,767
1569,Jun 09 2018,7.077,955
1570,Jun 10 2018,7.035,871
1571,Jun 11 2018,6.796,892
1572,Jun 12 2018,6.9719999999999995,732
1573,Jun 13 2018,7.035,805
1574,Jun 14 2018,7.297,825
1575,Jun 15 2018,7.31,794
1576,Jun 16 2018,7.249,788
1577,Jun 17 2018,7.091,765
1578,Jun 18 2018,7.131,811
1579,Jun 19 2018,7.164,724
1580,Jun 20 2018,6.93,878
1581,Jun 21 2018,6.779,1058
1582,Jun 22 2018,6.338,1490
1583,Jun 23 2018,6.365,1218
1584,Jun 24 2018,6.442,1091
1585,Jun 25 2018,6.341,1010
1586,Jun 26 2018,6.323,874
1587,Jun 27 2018,6.287,897
1588,Jun 28 2018,6.27,920
1589,Jun 29 2018,6.375,886
1590,Jun 30 2018,6.454,789
1591,Jul 01 2018,6.414,905
1592,Jul 02 2018,6.364,892
1593,Jul 03 2018,6.469,883
1594,Jul 04 2018,6.49,915
1595,Jul 05 2018,6.561,865
1596,Jul 06 2018,6.913,782
1597,Jul 07 2018,6.963,842
1598,Jul 08 2018,7.047,875
1599,Jul 09 2018,7.108,949
1600,Jul 10 2018,7.126,886
1601,Jul 11 2018,7.261,896
1602,Jul 12 2018,7.198,895
1603,Jul 13 2018,7.292,883
1604,Jul 14 2018,7.296,821
1605,Jul 15 2018,7.311,821
1606,Jul 16 2018,7.316,853
1607,Jul 17 2018,7.362,865
1608,Jul 18 2018,7.3,811
1609,Jul 19 2018,7.372,846
1610,Jul 20 2018,7.434,776
1611,Jul 21 2018,7.402,801
1612,Jul 22 2018,7.475,839
1613,Jul 23 2018,7.541,803
1614,Jul 24 2018,7.399,809
1615,Jul 25 2018,7.477,888
1616,Jul 26 2018,7.558,824
1617,Jul 27 2018,7.545,831
1618,Jul 28 2018,7.447,862
1619,Jul 29 2018,7.47,853
1620,Jul 30 2018,7.6690000000000005,841
1621,Jul 31 2018,7.611,804
1622,Aug 01 2018,7.666,815
1623,Aug 02 2018,7.645,737
1624,Aug 03 2018,7.886,1182
1625,Aug 04 2018,7.892,1079
1626,Aug 05 2018,8.129,1001
1627,Aug 06 2018,8.04,929
1628,Aug 07 2018,8.028,917
1629,Aug 08 2018,8.027,934
1630,Aug 09 2018,8.003,886
1631,Aug 10 2018,7.906,889
1632,Aug 11 2018,7.814,912
1633,Aug 12 2018,7.795,828
1634,Aug 13 2018,7.784,855
1635,Aug 14 2018,7.731,812
1636,Aug 15 2018,7.7010000000000005,764
1637,Aug 16 2018,7.691,815
1638,Aug 17 2018,7.866,810
1639,Aug 18 2018,7.798,830
1640,Aug 19 2018,7.665,923
1641,Aug 20 2018,7.867,850
1642,Aug 21 2018,7.958,739
1643,Aug 22 2018,8.099,724
1644,Aug 23 2018,7.962,714
1645,Aug 24 2018,8.214,724
1646,Aug 25 2018,8.183,789
1647,Aug 26 2018,8.239,751
1648,Aug 27 2018,8.35,762
1649,Aug 28 2018,8.262,736
1650,Aug 29 2018,8.233,782
1651,Aug 30 2018,7.913,1100
1652,Aug 31 2018,7.952,900
1653,Sep 01 2018,8.324,978
1654,Sep 02 2018,8.187,918
1655,Sep 03 2018,8.094,847
1656,Sep 04 2018,8.439,738
1657,Sep 05 2018,8.397,787
1658,Sep 06 2018,8.671,777
1659,Sep 07 2018,8.801,828
1660,Sep 08 2018,8.755,894
1661,Sep 09 2018,8.79,846
1662,Sep 10 2018,9.093,762
1663,Sep 11 2018,9.103,700
1664,Sep 12 2018,9.261,672
1665,Sep 13 2018,9.382,622
1666,Sep 14 2018,9.352,805
1667,Sep 15 2018,9.448,892
1668,Sep 16 2018,9.279,806
1669,Sep 17 2018,9.451,642
1670,Sep 18 2018,9.436,642
1671,Sep 19 2018,9.48,607
1672,Sep 20 2018,9.562,619
1673,Sep 21 2018,9.531,763
1674,Sep 22 2018,9.439,1057
1675,Sep 23 2018,9.306,1108
1676,Sep 24 2018,9.652,864
1677,Sep 25 2018,9.882,660
1678,Sep 26 2018,9.853,726
1679,Sep 27 2018,10.024,622
1680,Sep 28 2018,10.055,711
1681,Sep 29 2018,10.051,786
1682,Sep 30 2018,10.025,780
1683,Oct 01 2018,10.187,655
1684,Oct 02 2018,10.204,630
1685,Oct 03 2018,10.108,602
1686,Oct 04 2018,10.067,584
1687,Oct 05 2018,9.961,638
1688,Oct 06 2018,9.949,746
1689,Oct 07 2018,10.023,668
1690,Oct 08 2018,10.062,600
1691,Oct 09 2018,10.122,537
1692,Oct 10 2018,10.107,568
1693,Oct 11 2018,10.336,548
1694,Oct 12 2018,10.212,607
1695,Oct 13 2018,10.086,703
1696,Oct 14 2018,10.122,667
1697,Oct 15 2018,10.144,582
1698,Oct 16 2018,10.134,511
1699,Oct 17 2018,10.16,495
1700,Oct 18 2018,10.086,528
1701,Oct 19 2018,10.152,612
1702,Oct 20 2018,10.09,644
1703,Oct 21 2018,9.856,596
1704,Oct 22 2018,9.944,495
1705,Oct 23 2018,9.815,519
1706,Oct 24 2018,9.825,476
1707,Oct 25 2018,9.742,497
1708,Oct 26 2018,9.676,567
1709,Oct 27 2018,9.475,657
1710,Oct 28 2018,9.517,593
1711,Oct 29 2018,9.292,606
1712,Oct 30 2018,9.073,675
1713,Oct 31 2018,9.139,622
1714,Nov 01 2018,9.255,629
1715,Nov 02 2018,9.706,617
1716,Nov 03 2018,9.753,622
1717,Nov 04 2018,9.604,617
1718,Nov 05 2018,9.713,533
1719,Nov 06 2018,9.585,544
1720,Nov 07 2018,9.583,479
1721,Nov 08 2018,9.46,548
1722,Nov 09 2018,9.59,573
1723,Nov 10 2018,9.556000000000001,721
1724,Nov 11 2018,9.599,673
1725,Nov 12 2018,9.63,535
1726,Nov 13 2018,9.725,459
1727,Nov 14 2018,9.627,512
1728,Nov 15 2018,9.537,517
1729,Nov 16 2018,9.649000000000001,568
1730,Nov 17 2018,9.619,700
1731,Nov 18 2018,9.525,628
1732,Nov 19 2018,9.444,526
1733,Nov 20 2018,9.471,498
1734,Nov 21 2018,9.198,581
1735,Nov 22 2018,8.717,714
1736,Nov 23 2018,8.855,833
1737,Nov 24 2018,8.836,856
1738,Nov 25 2018,8.915,756
1739,Nov 26 2018,8.942,596
1740,Nov 27 2018,8.848,581
1741,Nov 28 2018,9.192,544
1742,Nov 29 2018,9.239,512
1743,Nov 30 2018,9.094,625
1744,Dec 01 2018,9.246,693
1745,Dec 02 2018,9.15,624
1746,Dec 03 2018,9.102,578
1747,Dec 04 2018,9.28,593
1748,Dec 05 2018,9.231,548
1749,Dec 06 2018,9.326,685
1750,Dec 07 2018,8.854,826
1751,Dec 08 2018,9.161,794
1752,Dec 09 2018,9.19,704
1753,Dec 10 2018,9.286,686
1754,Dec 11 2018,9.238,634
1755,Dec 12 2018,9.237,687
1756,Dec 13 2018,9.243,616
1757,Dec 14 2018,9.259,757
1758,Dec 15 2018,9.289,798
1759,Dec 16 2018,9.321,762
1760,Dec 17 2018,9.439,701
1761,Dec 18 2018,9.228,637
1762,Dec 19 2018,9.092,781
1763,Dec 20 2018,9.088,747
1764,Dec 21 2018,8.967,982
1765,Dec 22 2018,8.815,927
1766,Dec 23 2018,8.774000000000001,902
1767,Dec 24 2018,9.014,930
1768,Dec 25 2018,9.581,1185
1769,Dec 26 2018,9.847,950
1770,Dec 27 2018,9.969,905
1771,Dec 28 2018,10.493,836
1772,Dec 29 2018,9.938,931
1773,Dec 30 2018,9.379,999
1774,Dec 31 2018,9.759,808
1775,Jan 01 2019,9.815,887
1776,Jan 02 2019,9.837,947
1777,Jan 03 2019,9.831,826
1778,Jan 04 2019,10.178,829
1779,Jan 05 2019,10.476,749
1780,Jan 06 2019,10.707,782
1781,Jan 07 2019,10.347,868
1782,Jan 08 2019,10.513,722
1783,Jan 09 2019,10.532,713
1784,Jan 10 2019,10.653,633
1785,Jan 11 2019,10.72,819
1786,Jan 12 2019,10.651,882
1787,Jan 13 2019,10.956,764
1788,Jan 14 2019,10.874,756
1789,Jan 15 2019,10.849,682
1790,Jan 16 2019,11.033,688
1791,Jan 17 2019,10.925,666
1792,Jan 18 2019,10.82,745
1793,Jan 19 2019,10.827,832
1794,Jan 20 2019,10.769,743
1795,Jan 21 2019,10.811,710
1796,Jan 22 2019,10.809,638
1797,Jan 23 2019,10.94,631
1798,Jan 24 2019,11.021,650
1799,Jan 25 2019,10.964,783
1800,Jan 26 2019,11.119,751
1801,Jan 27 2019,11.137,751
1802,Jan 28 2019,11.205,681
1803,Jan 29 2019,11.077,628
1804,Jan 30 2019,11.306,632
1805,Jan 31 2019,11.262,631
1806,Feb 01 2019,11.109,717
1807,Feb 02 2019,11.263,816
1808,Feb 03 2019,11.158,705
1809,Feb 04 2019,11.068,754
1810,Feb 05 2019,10.59,772
1811,Feb 06 2019,10.588,718
1812,Feb 07 2019,10.013,1154
1813,Feb 08 2019,10.093,936
1814,Feb 09 2019,10.211,907
1815,Feb 10 2019,10.184,792
1816,Feb 11 2019,10.193,731
1817,Feb 12 2019,10.334,649
1818,Feb 13 2019,10.513,588
1819,Feb 14 2019,10.765,598
1820,Feb 15 2019,10.869,617
1821,Feb 16 2019,10.927,706
1822,Feb 17 2019,10.823,644
1823,Feb 18 2019,10.752,563
1824,Feb 19 2019,10.891,520
1825,Feb 20 2019,11.002,560
1826,Feb 21 2019,11.08,555
1827,Feb 22 2019,11.189,658
1828,Feb 23 2019,11.22,784
1829,Feb 24 2019,11.203,983
1830,Feb 25 2019,11.168,661
1831,Feb 26 2019,10.997,637
1832,Feb 27 2019,10.833,582
1833,Feb 28 2019,10.847,553
1834,Mar 01 2019,11.086,752
1835,Mar 02 2019,10.846,1094
1836,Mar 03 2019,10.816,1242
1837,Mar 04 2019,11.041,862
1838,Mar 05 2019,11.248,652
1839,Mar 06 2019,11.146,677
1840,Mar 07 2019,11.24,624
1841,Mar 08 2019,11.419,873
1842,Mar 09 2019,11.727,808
1843,Mar 10 2019,11.407,841
1844,Mar 11 2019,11.66,691
1845,Mar 12 2019,11.608,575
1846,Mar 13 2019,11.904,553
1847,Mar 14 2019,11.325,864
1848,Mar 15 2019,11.55,815
1849,Mar 16 2019,11.607,935
1850,Mar 17 2019,11.302,888
1851,Mar 18 2019,11.397,806
1852,Mar 19 2019,11.487,694
1853,Mar 20 2019,11.362,686
1854,Mar 21 2019,11.486,632
1855,Mar 22 2019,11.353,795
1856,Mar 23 2019,11.168,825
1857,Mar 24 2019,11.068,809
1858,Mar 25 2019,11.062,691
1859,Mar 26 2019,11.028,645
1860,Mar 27 2019,11.069,644
1861,Mar 28 2019,11.073,670
1862,Mar 29 2019,10.866,821
1863,Mar 30 2019,11.037,929
1864,Mar 31 2019,10.632,976
1865,Apr 01 2019,10.852,727
1866,Apr 02 2019,11.104,653
1867,Apr 03 2019,10.915,583
1868,Apr 04 2019,10.618,822
1869,Apr 05 2019,11.053,707
1870,Apr 06 2019,10.935,783
1871,Apr 07 2019,11.036,690
1872,Apr 08 2019,11.062,657
1873,Apr 09 2019,11.224,593
1874,Apr 10 2019,11.352,634
1875,Apr 11 2019,11.326,595
1876,Apr 12 2019,11.39,682
1877,Apr 13 2019,11.439,773
1878,Apr 14 2019,11.19,647
1879,Apr 15 2019,11.265,641
1880,Apr 16 2019,11.24,605
1881,Apr 17 2019,11.215,642
1882,Apr 18 2019,11.128,653
1883,Apr 19 2019,11.303,659
1884,Apr 20 2019,11.435,623
1885,Apr 21 2019,11.346,648
1886,Apr 22 2019,11.244,624
1887,Apr 23 2019,11.365,598
1888,Apr 24 2019,11.357,541
1889,Apr 25 2019,11.232,528
1890,Apr 26 2019,11.103,609
1891,Apr 27 2019,10.801,772
1892,Apr 28 2019,10.956,638
1893,Apr 29 2019,10.902,525
1894,Apr 30 2019,10.959,590
1895,May 01 2019,10.847,611
1896,May 02 2019,10.693,591
1897,May 03 2019,10.78,651
1898,May 04 2019,10.989,702
1899,May 05 2019,10.772,636
1900,May 06 2019,10.793,563
1901,May 07 2019,10.725999999999999,614
1902,May 08 2019,10.224,775
1903,May 09 2019,10.42,584
1904,May 10 2019,10.459,661
1905,May 11 2019,10.757,749
1906,May 12 2019,10.538,697
1907,May 13 2019,10.624,555
1908,May 14 2019,10.967,575
1909,May 15 2019,10.828,587
1910,May 16 2019,11.01,543
1911,May 17 2019,10.86,629
1912,May 18 2019,10.875,690
1913,May 19 2019,10.876,557
1914,May 20 2019,10.652,540
1915,May 21 2019,10.905,512
1916,May 22 2019,10.758,552
1917,May 23 2019,10.949,515
1918,May 24 2019,10.922,655
1919,May 25 2019,10.825,662
1920,May 26 2019,10.688,638
1921,May 27 2019,10.86,582
1922,May 28 2019,10.84,530
1923,May 29 2019,10.902,556
1924,May 30 2019,10.801,576
1925,May 31 2019,10.891,602
1926,Jun 01 2019,11.018,865
1927,Jun 02 2019,11.144,722
1928,Jun 03 2019,11.182,628
1929,Jun 04 2019,11.424,645
1930,Jun 05 2019,11.451,673
1931,Jun 06 2019,11.503,646
1932,Jun 07 2019,11.584,690
1933,Jun 08 2019,11.412,719
1934,Jun 09 2019,11.402,705
1935,Jun 10 2019,11.214,715
1936,Jun 11 2019,11.412,637
1937,Jun 12 2019,11.402,629
1938,Jun 13 2019,11.666,583
1939,Jun 14 2019,11.496,589
1940,Jun 15 2019,11.245,644
1941,Jun 16 2019,11.381,613
1942,Jun 17 2019,11.332,578
1943,Jun 18 2019,11.33,540
1944,Jun 19 2019,11.251,516
1945,Jun 20 2019,11.179,586
1946,Jun 21 2019,11.057,539
1947,Jun 22 2019,11.308,599
1948,Jun 23 2019,11.336,589
1949,Jun 24 2019,11.443,532
1950,Jun 25 2019,11.145,762
1951,Jun 26 2019,10.757,1002
1952,Jun 27 2019,10.643,891
1953,Jun 28 2019,10.642,771
1954,Jun 29 2019,10.688,828
1955,Jun 30 2019,10.654,827
1956,Jul 01 2019,10.653,833
1957,Jul 02 2019,10.806000000000001,777
1958,Jul 03 2019,10.968,681
1959,Jul 04 2019,11.064,664
1960,Jul 05 2019,11.107,632
1961,Jul 06 2019,11.28,699
1962,Jul 07 2019,11.154,694
1963,Jul 08 2019,11.212,644
1964,Jul 09 2019,11.255,682
1965,Jul 10 2019,11.541,566
1966,Jul 11 2019,11.748,558
1967,Jul 12 2019,11.927,608
1968,Jul 13 2019,11.937,570
1969,Jul 14 2019,11.921,595
1970,Jul 15 2019,12.204,594
1971,Jul 16 2019,12.15,571
1972,Jul 17 2019,12.181,566
1973,Jul 18 2019,12.37,573
1974,Jul 19 2019,12.392,578
1975,Jul 20 2019,12.578,561
1976,Jul 21 2019,12.404,539
1977,Jul 22 2019,12.626,538
1978,Jul 23 2019,12.405,494
1979,Jul 24 2019,12.348,594
1980,Jul 25 2019,12.459,589
1981,Jul 26 2019,12.384,590
1982,Jul 27 2019,12.335,561
1983,Jul 28 2019,12.249,610
1984,Jul 29 2019,12.276,594
1985,Jul 30 2019,12.456,567
1986,Jul 31 2019,12.616,562
1987,Aug 01 2019,12.562,506
1988,Aug 02 2019,12.395,547
1989,Aug 03 2019,12.509,548
1990,Aug 04 2019,12.488,592
1991,Aug 05 2019,12.476,600
1992,Aug 06 2019,12.542,587
1993,Aug 07 2019,12.69,552
1994,Aug 08 2019,12.858,543
1995,Aug 09 2019,12.707,546
1996,Aug 10 2019,12.878,573
1997,Aug 11 2019,12.953,518
1998,Aug 12 2019,13.303,583
1999,Aug 13 2019,13.048,563
2000,Aug 14 2019,12.641,864
2001,Aug 15 2019,12.131,863
2002,Aug 16 2019,12.568,694
2003,Aug 17 2019,12.894,681
2004,Aug 18 2019,12.743,629
2005,Aug 19 2019,12.811,648
2006,Aug 20 2019,12.534,553
2007,Aug 21 2019,12.366,586
2008,Aug 22 2019,12.401,586
2009,Aug 23 2019,12.638,604
2010,Aug 24 2019,12.747,650
2011,Aug 25 2019,12.867,663
2012,Aug 26 2019,12.823,613
2013,Aug 27 2019,12.951,603
2014,Aug 28 2019,13.371,611
2015,Aug 29 2019,12.836,592
2016,Aug 30 2019,13.017,647
2017,Aug 31 2019,13.403,709
2018,Sep 01 2019,13.442,683
2019,Sep 02 2019,13.423,664
2020,Sep 03 2019,13.292,587
2021,Sep 04 2019,13.625,535
2022,Sep 05 2019,13.737,523
2023,Sep 06 2019,13.832,623
2024,Sep 07 2019,13.695,758
2025,Sep 08 2019,12.86,1034
2026,Sep 09 2019,13.264,730
2027,Sep 10 2019,13.308,602
2028,Sep 11 2019,13.406,628
2029,Sep 12 2019,13.625,547
2030,Sep 13 2019,13.679,591
2031,Sep 14 2019,13.968,655
2032,Sep 15 2019,13.951,661
2033,Sep 16 2019,13.803,569
2034,Sep 17 2019,13.89,501
2035,Sep 18 2019,13.988,474
2036,Sep 19 2019,13.964,488
2037,Sep 20 2019,13.949,598
2038,Sep 21 2019,14.088,663
2039,Sep 22 2019,14.096,573
2040,Sep 23 2019,13.738,517
2041,Sep 24 2019,13.918,549
2042,Sep 25 2019,13.967,486
2043,Sep 26 2019,13.889,500
2044,Sep 27 2019,14.169,498
2045,Sep 28 2019,14.11,529
2046,Sep 29 2019,14.176,632
2047,Sep 30 2019,14.301,541
2048,Oct 01 2019,14.489,537
2049,Oct 02 2019,14.081,492
2050,Oct 03 2019,14.046,576
2051,Oct 04 2019,14.365,565
2052,Oct 05 2019,14.137,609
2053,Oct 06 2019,14.044,562
2054,Oct 07 2019,13.937,541
2055,Oct 08 2019,14.106,464
2056,Oct 09 2019,14.431,449
2057,Oct 10 2019,14.201,448
2058,Oct 11 2019,14.533,539
2059,Oct 12 2019,14.541,594
2060,Oct 13 2019,14.434,568
2061,Oct 14 2019,14.45,515
2062,Oct 15 2019,14.743,431
2063,Oct 16 2019,14.563,431
2064,Oct 17 2019,14.525,473
2065,Oct 18 2019,14.238,657
2066,Oct 19 2019,14.048,851
2067,Oct 20 2019,14.105,722
2068,Oct 21 2019,14.052,540
2069,Oct 22 2019,14.045,513
2070,Oct 23 2019,13.946,506
2071,Oct 24 2019,13.954,470
2072,Oct 25 2019,14.134,566
2073,Oct 26 2019,14.118,575
2074,Oct 27 2019,13.866,542
2075,Oct 28 2019,13.703,512
2076,Oct 29 2019,13.328,593
2077,Oct 30 2019,13.573,551
2078,Oct 31 2019,13.543,644
2079,Nov 01 2019,13.708,544
2080,Nov 02 2019,14.147,612
2081,Nov 03 2019,14.26,600
2082,Nov 04 2019,14.131,546
2083,Nov 05 2019,14.402,516
2084,Nov 06 2019,14.565,554
2085,Nov 07 2019,14.512,541
2086,Nov 08 2019,14.827,598
2087,Nov 09 2019,14.975999999999999,639
2088,Nov 10 2019,14.755,617
2089,Nov 11 2019,14.559,577
2090,Nov 12 2019,14.515,533
2091,Nov 13 2019,14.533,491
2092,Nov 14 2019,14.347,494
2093,Nov 15 2019,14.535,555
2094,Nov 16 2019,14.233,587
2095,Nov 17 2019,14.28,605
2096,Nov 18 2019,14.377,670
2097,Nov 19 2019,12.316,3617
2098,Nov 20 2019,12.283,1063
2099,Nov 21 2019,12.147,749
2100,Nov 22 2019,12.321,755
2101,Nov 23 2019,12.317,776
2102,Nov 24 2019,12.2,673
2103,Nov 25 2019,12.166,596
2104,Nov 26 2019,12.152,597
2105,Nov 27 2019,11.981,738
2106,Nov 28 2019,12.07,647
2107,Nov 29 2019,12.131,808
2108,Nov 30 2019,12.19,787
2109,Dec 01 2019,12.191,772
2110,Dec 02 2019,12.288,630
2111,Dec 03 2019,12.224,612
2112,Dec 04 2019,12.548,601
2113,Dec 05 2019,12.714,688
2114,Dec 06 2019,12.741,730
2115,Dec 07 2019,13.09,689
2116,Dec 08 2019,12.975999999999999,658
2117,Dec 09 2019,13.119,555
2118,Dec 10 2019,13.276,642
2119,Dec 11 2019,13.159,624
2120,Dec 12 2019,13.137,565
2121,Dec 13 2019,13.013,622
2122,Dec 14 2019,13.099,674
2123,Dec 15 2019,13.292,665
2124,Dec 16 2019,13.236,590
2125,Dec 17 2019,13.358,672
2126,Dec 18 2019,13.189,569
2127,Dec 19 2019,12.998,651
2128,Dec 20 2019,12.745,856
2129,Dec 21 2019,12.923,856
2130,Dec 22 2019,12.798,735
2131,Dec 23 2019,12.762,755
2132,Dec 24 2019,13.305,810
2133,Dec 25 2019,13.788,906
2134,Dec 26 2019,13.66,819
2135,Dec 27 2019,14.012,880
2136,Dec 28 2019,13.793,835
2137,Dec 29 2019,13.438,834
2138,Dec 30 2019,13.946,774
2139,Dec 31 2019,14.054,682
2140,Jan 01 2020,13.903,735
2141,Jan 02 2020,14.054,878
2142,Jan 03 2020,14.224,740
2143,Jan 04 2020,14.542,753
2144,Jan 05 2020,14.502,723
2145,Jan 06 2020,14.268,640
2146,Jan 07 2020,14.535,687
2147,Jan 08 2020,14.752,654
2148,Jan 09 2020,14.596,728
2149,Jan 10 2020,14.769,778
2150,Jan 11 2020,14.837,822
2151,Jan 12 2020,14.518,733
2152,Jan 13 2020,14.575,663
2153,Jan 14 2020,14.869,691
2154,Jan 15 2020,14.836,632
2155,Jan 16 2020,14.763,661
2156,Jan 17 2020,14.602,723
2157,Jan 18 2020,14.36,798
2158,Jan 19 2020,14.548,757
2159,Jan 20 2020,14.518,642
2160,Jan 21 2020,14.526,654
2161,Jan 22 2020,14.351,684
2162,Jan 23 2020,14.231,660
2163,Jan 24 2020,13.862,856
2164,Jan 25 2020,13.69,953
2165,Jan 26 2020,13.688,857
2166,Jan 27 2020,13.561,742
2167,Jan 28 2020,13.708,639
2168,Jan 29 2020,13.935,589
2169,Jan 30 2020,13.926,557
2170,Jan 31 2020,14.277,754
2171,Feb 01 2020,14.072,812
2172,Feb 02 2020,14.178,782
2173,Feb 03 2020,14.171,659
2174,Feb 04 2020,14.328,690
2175,Feb 05 2020,14.389,659
2176,Feb 06 2020,14.321,678
2177,Feb 07 2020,14.115,888
2178,Feb 08 2020,14.291,864
2179,Feb 09 2020,14.224,761
2180,Feb 10 2020,14.358,773
2181,Feb 11 2020,14.306,637
2182,Feb 12 2020,14.269,651
2183,Feb 13 2020,14.522,613
2184,Feb 14 2020,14.483,732
2185,Feb 15 2020,14.33,829
2186,Feb 16 2020,14.484,798
2187,Feb 17 2020,14.238,644
2188,Feb 18 2020,14.273,638
2189,Feb 19 2020,14.182,640
2190,Feb 20 2020,14.382,664
2191,Feb 21 2020,14.442,714
2192,Feb 22 2020,14.293,765
2193,Feb 23 2020,14.164,809
2194,Feb 24 2020,14.256,699
2195,Feb 25 2020,14.173,756
2196,Feb 26 2020,14.193,650
2197,Feb 27 2020,14.243,645
2198,Feb 28 2020,14.011,725
2199,Feb 29 2020,14.182,835
2200,Mar 01 2020,14.35,742
2201,Mar 02 2020,14.175,704
2202,Mar 03 2020,14.324,670
2203,Mar 04 2020,14.545,778
2204,Mar 05 2020,14.696,745
2205,Mar 06 2020,14.850999999999999,818
2206,Mar 07 2020,14.831,812
2207,Mar 08 2020,15.043,851
2208,Mar 09 2020,14.88,756
2209,Mar 10 2020,14.746,637
2210,Mar 11 2020,14.63,722
2211,Mar 12 2020,14.732,739
2212,Mar 13 2020,14.553,853
2213,Mar 14 2020,14.694,826
2214,Mar 15 2020,14.56,850
2215,Mar 16 2020,14.435,818
2216,Mar 17 2020,14.139,785
2217,Mar 18 2020,14.384,855
2218,Mar 19 2020,14.311,778
2219,Mar 20 2020,13.993,843
2220,Mar 21 2020,14.015,655
2221,Mar 22 2020,13.875,973
2222,Mar 23 2020,14.227,737
2223,Mar 24 2020,13.887,782
2224,Mar 25 2020,14.039,984
2225,Mar 26 2020,13.679,826
2226,Mar 27 2020,13.752,844
2227,Mar 28 2020,13.935,846
2228,Mar 29 2020,13.934,584
2229,Mar 30 2020,13.6,699
2230,Mar 31 2020,13.365,1443
2231,Apr 01 2020,13.506,1223
2232,Apr 02 2020,13.592,1104
2233,Apr 03 2020,13.556000000000001,1087
2234,Apr 04 2020,13.879,1075
2235,Apr 05 2020,13.989,1022
2236,Apr 06 2020,14.042,1061
2237,Apr 07 2020,14.053,1051
2238,Apr 08 2020,14.458,987
2239,Apr 09 2020,14.322,1053
2240,Apr 10 2020,14.4,1043
2241,Apr 11 2020,14.753,1121
2242,Apr 12 2020,14.912,1119
2243,Apr 13 2020,15.103,1068
2244,Apr 14 2020,14.955,1024
2245,Apr 15 2020,15.072,1081
2246,Apr 16 2020,15.223,1024
2247,Apr 17 2020,15.222,1140
2248,Apr 18 2020,15.056,1094
2249,Apr 19 2020,15.119,1021
2250,Apr 20 2020,15.109,1011
2251,Apr 21 2020,15.36,943
2252,Apr 22 2020,15.112,899
2253,Apr 23 2020,15.027,956
2254,Apr 24 2020,14.97,938
2255,Apr 25 2020,15.023,962
2256,Apr 26 2020,14.912,865
2257,Apr 27 2020,14.94,958
2258,Apr 28 2020,14.949,882
2259,Apr 29 2020,15.145,909
2260,Apr 30 2020,15.244,956
2261,May 01 2020,15.124,1015
2262,May 02 2020,15.314,912
2263,May 03 2020,15.413,945
2264,May 04 2020,15.457,950
2265,May 05 2020,15.455,915
2266,May 06 2020,15.59,898
2267,May 07 2020,15.783,915
2268,May 08 2020,15.575,819
2269,May 09 2020,15.455,853
2270,May 10 2020,15.331,857
2271,May 11 2020,15.382,850
2272,May 12 2020,15.503,829
2273,May 13 2020,15.562,818
2274,May 14 2020,15.382,799
2275,May 15 2020,15.37,780
2276,May 16 2020,15.599,841
2277,May 17 2020,15.399000000000001,792
2278,May 18 2020,15.431,714
2279,May 19 2020,15.357,773
2280,May 20 2020,15.325,790
2281,May 21 2020,15.172,796
2282,May 22 2020,15.304,759
2283,May 23 2020,15.366,688
2284,May 24 2020,15.296,687
2285,May 25 2020,14.792,824
2286,May 26 2020,14.217,1016
2287,May 27 2020,14.619,811
2288,May 28 2020,14.605,780
2289,May 29 2020,14.723,767
2290,May 30 2020,14.675,755
2291,May 31 2020,15.122,769
2292,Jun 01 2020,15.034,807
2293,Jun 02 2020,14.965,842
2294,Jun 03 2020,14.967,754
2295,Jun 04 2020,15.044,757
2296,Jun 05 2020,15.099,809
2297,Jun 06 2020,15.054,768
2298,Jun 07 2020,15.233,721
2299,Jun 08 2020,15.362,756
2300,Jun 09 2020,14.955,727
2301,Jun 10 2020,14.972,665
2302,Jun 11 2020,15.018,713
2303,Jun 12 2020,14.812,723
2304,Jun 13 2020,14.95,720
2305,Jun 14 2020,14.948,738
2306,Jun 15 2020,14.923,709
2307,Jun 16 2020,14.774000000000001,668
2308,Jun 17 2020,14.641,613
2309,Jun 18 2020,14.623,681
2310,Jun 19 2020,14.449,654
2311,Jun 20 2020,14.433,611
2312,Jun 21 2020,14.404,629
2313,Jun 22 2020,14.256,663
2314,Jun 23 2020,14.272,682
2315,Jun 24 2020,14.197,652
