,date,median_price,volume_sold,item,weapon,skin,wear
1522,Apr 23 2018,9.277,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1523,Apr 24 2018,9.18,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1524,Apr 25 2018,8.792,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1525,Apr 26 2018,8.953,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1526,Apr 27 2018,8.902,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1527,Apr 28 2018,8.499,48,AK-47 | Redline,AK-47,Redline,Well-Worn
1528,Apr 29 2018,9.522,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1529,Apr 30 2018,8.904,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1530,May 01 2018,9.199,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1531,May 02 2018,9.132,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1532,May 03 2018,9.046,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1533,May 04 2018,9.534,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1534,May 05 2018,9.059,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1535,May 06 2018,9.149,27,AK-47 | Redline,AK-47,Redline,Well-Worn
1536,May 07 2018,9.219,27,AK-47 | Redline,AK-47,Redline,Well-Worn
1537,May 08 2018,9.035,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1538,May 09 2018,8.71,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1539,May 10 2018,8.742,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1540,May 11 2018,9.075,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1541,May 12 2018,8.799,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1542,May 13 2018,8.98,27,AK-47 | Redline,AK-47,Redline,Well-Worn
1543,May 14 2018,8.609,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1544,May 15 2018,8.64,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1545,May 16 2018,8.093,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1546,May 17 2018,8.565,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1547,May 18 2018,8.814,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1548,May 19 2018,8.225,48,AK-47 | Redline,AK-47,Redline,Well-Worn
1549,May 20 2018,8.24,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1550,May 21 2018,8.667,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1551,May 22 2018,8.511,25,AK-47 | Redline,AK-47,Redline,Well-Worn
1552,May 23 2018,8.15,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1553,May 24 2018,8.153,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1554,May 25 2018,8.18,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1555,May 26 2018,7.924,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1556,May 27 2018,8.011,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1557,May 28 2018,8.341,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1558,May 29 2018,8.056,24,AK-47 | Redline,AK-47,Redline,Well-Worn
1559,May 30 2018,8.282,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1560,May 31 2018,7.87,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1561,Jun 01 2018,8.196,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1562,Jun 02 2018,8.554,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1563,Jun 03 2018,8.448,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1564,Jun 04 2018,8.318,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1565,Jun 05 2018,7.915,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1566,Jun 06 2018,8.237,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1567,Jun 07 2018,7.627,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1568,Jun 08 2018,7.938,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1569,Jun 09 2018,7.759,47,AK-47 | Redline,AK-47,Redline,Well-Worn
1570,Jun 10 2018,7.856,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1571,Jun 11 2018,7.734,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1572,Jun 12 2018,7.676,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1573,Jun 13 2018,7.275,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1574,Jun 14 2018,7.556,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1575,Jun 15 2018,7.087,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1576,Jun 16 2018,7.315,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1577,Jun 17 2018,7.631,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1578,Jun 18 2018,7.236,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1579,Jun 19 2018,7.379,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1580,Jun 20 2018,7.156,49,AK-47 | Redline,AK-47,Redline,Well-Worn
1581,Jun 21 2018,7.012,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1582,Jun 22 2018,6.759,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1583,Jun 23 2018,6.654,50,AK-47 | Redline,AK-47,Redline,Well-Worn
1584,Jun 24 2018,6.597,46,AK-47 | Redline,AK-47,Redline,Well-Worn
1585,Jun 25 2018,6.626,59,AK-47 | Redline,AK-47,Redline,Well-Worn
1586,Jun 26 2018,6.566,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1587,Jun 27 2018,6.738,48,AK-47 | Redline,AK-47,Redline,Well-Worn
1588,Jun 28 2018,6.97,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1589,Jun 29 2018,6.713,46,AK-47 | Redline,AK-47,Redline,Well-Worn
1590,Jun 30 2018,6.944,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1591,Jul 01 2018,6.896,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1592,Jul 02 2018,6.638,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1593,Jul 03 2018,7.185,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1594,Jul 04 2018,7.332,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1595,Jul 05 2018,6.928,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1596,Jul 06 2018,7.595,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1597,Jul 07 2018,7.706,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1598,Jul 08 2018,8.022,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1599,Jul 09 2018,7.964,25,AK-47 | Redline,AK-47,Redline,Well-Worn
1600,Jul 10 2018,8.216,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1601,Jul 11 2018,8.024,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1602,Jul 12 2018,8.759,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1603,Jul 13 2018,9.155,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1604,Jul 14 2018,9.221,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1605,Jul 15 2018,8.142,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1606,Jul 16 2018,8.203,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1607,Jul 17 2018,8.299,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1608,Jul 18 2018,8.154,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1609,Jul 19 2018,8.565,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1610,Jul 20 2018,8.667,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1611,Jul 21 2018,8.713,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1612,Jul 22 2018,8.07,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1613,Jul 23 2018,7.96,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1614,Jul 24 2018,8.464,23,AK-47 | Redline,AK-47,Redline,Well-Worn
1615,Jul 25 2018,8.67,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1616,Jul 26 2018,8.351,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1617,Jul 27 2018,8.386,25,AK-47 | Redline,AK-47,Redline,Well-Worn
1618,Jul 28 2018,8.558,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1619,Jul 29 2018,9.241,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1620,Jul 30 2018,9.034,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1621,Jul 31 2018,10.349,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1622,Aug 01 2018,9.697,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1623,Aug 02 2018,8.821,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1624,Aug 03 2018,9.41,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1625,Aug 04 2018,9.187,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1626,Aug 05 2018,9.109,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1627,Aug 06 2018,9.089,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1628,Aug 07 2018,8.615,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1629,Aug 08 2018,9.105,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1630,Aug 09 2018,9.45,71,AK-47 | Redline,AK-47,Redline,Well-Worn
1631,Aug 10 2018,9.159,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1632,Aug 11 2018,8.823,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1633,Aug 12 2018,8.845,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1634,Aug 13 2018,8.749,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1635,Aug 14 2018,8.834,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1636,Aug 15 2018,8.351,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1637,Aug 16 2018,8.652,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1638,Aug 17 2018,8.184,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1639,Aug 18 2018,8.586,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1640,Aug 19 2018,8.432,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1641,Aug 20 2018,8.689,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1642,Aug 21 2018,8.742,48,AK-47 | Redline,AK-47,Redline,Well-Worn
1643,Aug 22 2018,8.698,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1644,Aug 23 2018,8.769,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1645,Aug 24 2018,8.873,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1646,Aug 25 2018,8.97,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1647,Aug 26 2018,8.697,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1648,Aug 27 2018,9.106,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1649,Aug 28 2018,9.023,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1650,Aug 29 2018,9.207,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1651,Aug 30 2018,8.875,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1652,Aug 31 2018,8.761,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1653,Sep 01 2018,8.404,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1654,Sep 02 2018,9.265,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1655,Sep 03 2018,9.002,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1656,Sep 04 2018,8.856,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1657,Sep 05 2018,8.793,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1658,Sep 06 2018,9.025,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1659,Sep 07 2018,9.032,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1660,Sep 08 2018,9.226,46,AK-47 | Redline,AK-47,Redline,Well-Worn
1661,Sep 09 2018,9.255,45,AK-47 | Redline,AK-47,Redline,Well-Worn
1662,Sep 10 2018,9.328,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1663,Sep 11 2018,8.592,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1664,Sep 12 2018,9.468,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1665,Sep 13 2018,9.48,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1666,Sep 14 2018,9.841,48,AK-47 | Redline,AK-47,Redline,Well-Worn
1667,Sep 15 2018,9.93,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1668,Sep 16 2018,9.526,47,AK-47 | Redline,AK-47,Redline,Well-Worn
1669,Sep 17 2018,9.522,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1670,Sep 18 2018,9.662,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1671,Sep 19 2018,9.791,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1672,Sep 20 2018,9.625,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1673,Sep 21 2018,10.004,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1674,Sep 22 2018,10.729,55,AK-47 | Redline,AK-47,Redline,Well-Worn
1675,Sep 23 2018,10.014,47,AK-47 | Redline,AK-47,Redline,Well-Worn
1676,Sep 24 2018,10.781,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1677,Sep 25 2018,11.179,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1678,Sep 26 2018,10.832,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1679,Sep 27 2018,10.686,27,AK-47 | Redline,AK-47,Redline,Well-Worn
1680,Sep 28 2018,10.754,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1681,Sep 29 2018,10.642,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1682,Sep 30 2018,10.817,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1683,Oct 01 2018,19.069,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1684,Oct 02 2018,11.012,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1685,Oct 03 2018,11.187,25,AK-47 | Redline,AK-47,Redline,Well-Worn
1686,Oct 04 2018,10.878,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1687,Oct 05 2018,10.795,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1688,Oct 06 2018,11.169,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1689,Oct 07 2018,11.06,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1690,Oct 08 2018,11.273,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1691,Oct 09 2018,10.451,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1692,Oct 10 2018,10.716,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1693,Oct 11 2018,10.664,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1694,Oct 12 2018,11.638,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1695,Oct 13 2018,11.26,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1696,Oct 14 2018,10.928,25,AK-47 | Redline,AK-47,Redline,Well-Worn
1697,Oct 15 2018,11.53,23,AK-47 | Redline,AK-47,Redline,Well-Worn
1698,Oct 16 2018,12.801,23,AK-47 | Redline,AK-47,Redline,Well-Worn
1699,Oct 17 2018,11.663,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1700,Oct 18 2018,11.568,21,AK-47 | Redline,AK-47,Redline,Well-Worn
1701,Oct 19 2018,10.971,21,AK-47 | Redline,AK-47,Redline,Well-Worn
1702,Oct 20 2018,11.463,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1703,Oct 21 2018,11.176,23,AK-47 | Redline,AK-47,Redline,Well-Worn
1704,Oct 22 2018,11.221,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1705,Oct 23 2018,10.683,21,AK-47 | Redline,AK-47,Redline,Well-Worn
1706,Oct 24 2018,10.397,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1707,Oct 25 2018,10.405,18,AK-47 | Redline,AK-47,Redline,Well-Worn
1708,Oct 26 2018,10.001,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1709,Oct 27 2018,10.459,24,AK-47 | Redline,AK-47,Redline,Well-Worn
1710,Oct 28 2018,10.343,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1711,Oct 29 2018,10.796,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1712,Oct 30 2018,10.263,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1713,Oct 31 2018,10.509,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1714,Nov 01 2018,10.018,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1715,Nov 02 2018,10.849,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1716,Nov 03 2018,10.462,27,AK-47 | Redline,AK-47,Redline,Well-Worn
1717,Nov 04 2018,12.021,23,AK-47 | Redline,AK-47,Redline,Well-Worn
1718,Nov 05 2018,10.653,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1719,Nov 06 2018,10.789,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1720,Nov 07 2018,10.999,24,AK-47 | Redline,AK-47,Redline,Well-Worn
1721,Nov 08 2018,12.899,22,AK-47 | Redline,AK-47,Redline,Well-Worn
1722,Nov 09 2018,10.288,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1723,Nov 10 2018,10.679,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1724,Nov 11 2018,10.356,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1725,Nov 12 2018,10.469,23,AK-47 | Redline,AK-47,Redline,Well-Worn
1726,Nov 13 2018,10.466,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1727,Nov 14 2018,10.935,19,AK-47 | Redline,AK-47,Redline,Well-Worn
1728,Nov 15 2018,11.533,18,AK-47 | Redline,AK-47,Redline,Well-Worn
1729,Nov 16 2018,10.839,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1730,Nov 17 2018,11.029,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1731,Nov 18 2018,10.15,18,AK-47 | Redline,AK-47,Redline,Well-Worn
1732,Nov 19 2018,10.755,25,AK-47 | Redline,AK-47,Redline,Well-Worn
1733,Nov 20 2018,10.675,21,AK-47 | Redline,AK-47,Redline,Well-Worn
1734,Nov 21 2018,11.036,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1735,Nov 22 2018,9.791,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1736,Nov 23 2018,9.658,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1737,Nov 24 2018,10.078,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1738,Nov 25 2018,9.749,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1739,Nov 26 2018,9.617,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1740,Nov 27 2018,9.641,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1741,Nov 28 2018,9.742,24,AK-47 | Redline,AK-47,Redline,Well-Worn
1742,Nov 29 2018,9.925,25,AK-47 | Redline,AK-47,Redline,Well-Worn
1743,Nov 30 2018,9.84,23,AK-47 | Redline,AK-47,Redline,Well-Worn
1744,Dec 01 2018,10.088,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1745,Dec 02 2018,10.518,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1746,Dec 03 2018,10.746,18,AK-47 | Redline,AK-47,Redline,Well-Worn
1747,Dec 04 2018,10.488,24,AK-47 | Redline,AK-47,Redline,Well-Worn
1748,Dec 05 2018,10.343,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1749,Dec 06 2018,10.795,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1750,Dec 07 2018,9.986,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1751,Dec 08 2018,10.279,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1752,Dec 09 2018,10.4,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1753,Dec 10 2018,10.604,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1754,Dec 11 2018,10.673,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1755,Dec 12 2018,10.492,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1756,Dec 13 2018,10.638,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1757,Dec 14 2018,10.628,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1758,Dec 15 2018,11.134,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1759,Dec 16 2018,9.973,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1760,Dec 17 2018,10.25,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1761,Dec 18 2018,11.023,26,AK-47 | Redline,AK-47,Redline,Well-Worn
1762,Dec 19 2018,10.171,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1763,Dec 20 2018,10.145,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1764,Dec 21 2018,10.039,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1765,Dec 22 2018,9.903,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1766,Dec 23 2018,10.051,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1767,Dec 24 2018,10.152,57,AK-47 | Redline,AK-47,Redline,Well-Worn
1768,Dec 25 2018,11.099,64,AK-47 | Redline,AK-47,Redline,Well-Worn
1769,Dec 26 2018,11.5,48,AK-47 | Redline,AK-47,Redline,Well-Worn
1770,Dec 27 2018,11.557,45,AK-47 | Redline,AK-47,Redline,Well-Worn
1771,Dec 28 2018,12.258,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1772,Dec 29 2018,11.463,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1773,Dec 30 2018,10.269,61,AK-47 | Redline,AK-47,Redline,Well-Worn
1774,Dec 31 2018,10.551,58,AK-47 | Redline,AK-47,Redline,Well-Worn
1775,Jan 01 2019,10.853,46,AK-47 | Redline,AK-47,Redline,Well-Worn
1776,Jan 02 2019,11.245,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1777,Jan 03 2019,11.346,51,AK-47 | Redline,AK-47,Redline,Well-Worn
1778,Jan 04 2019,10.663,50,AK-47 | Redline,AK-47,Redline,Well-Worn
1779,Jan 05 2019,11.22,49,AK-47 | Redline,AK-47,Redline,Well-Worn
1780,Jan 06 2019,10.882,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1781,Jan 07 2019,10.803,56,AK-47 | Redline,AK-47,Redline,Well-Worn
1782,Jan 08 2019,11.113,66,AK-47 | Redline,AK-47,Redline,Well-Worn
1783,Jan 09 2019,11.181,47,AK-47 | Redline,AK-47,Redline,Well-Worn
1784,Jan 10 2019,10.947,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1785,Jan 11 2019,11.371,47,AK-47 | Redline,AK-47,Redline,Well-Worn
1786,Jan 12 2019,11.6,51,AK-47 | Redline,AK-47,Redline,Well-Worn
1787,Jan 13 2019,11.174,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1788,Jan 14 2019,11.427,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1789,Jan 15 2019,11.627,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1790,Jan 16 2019,11.495,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1791,Jan 17 2019,11.807,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1792,Jan 18 2019,11.522,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1793,Jan 19 2019,11.683,48,AK-47 | Redline,AK-47,Redline,Well-Worn
1794,Jan 20 2019,11.397,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1795,Jan 21 2019,11.694,46,AK-47 | Redline,AK-47,Redline,Well-Worn
1796,Jan 22 2019,11.701,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1797,Jan 23 2019,11.463,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1798,Jan 24 2019,12.047,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1799,Jan 25 2019,12.04,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1800,Jan 26 2019,11.854,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1801,Jan 27 2019,11.663,48,AK-47 | Redline,AK-47,Redline,Well-Worn
1802,Jan 28 2019,11.611,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1803,Jan 29 2019,11.683,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1804,Jan 30 2019,11.399,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1805,Jan 31 2019,12.342,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1806,Feb 01 2019,12.3,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1807,Feb 02 2019,11.839,45,AK-47 | Redline,AK-47,Redline,Well-Worn
1808,Feb 03 2019,11.823,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1809,Feb 04 2019,11.773,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1810,Feb 05 2019,11.221,56,AK-47 | Redline,AK-47,Redline,Well-Worn
1811,Feb 06 2019,11.054,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1812,Feb 07 2019,11.066,45,AK-47 | Redline,AK-47,Redline,Well-Worn
1813,Feb 08 2019,10.831,60,AK-47 | Redline,AK-47,Redline,Well-Worn
1814,Feb 09 2019,11.218,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1815,Feb 10 2019,10.283,52,AK-47 | Redline,AK-47,Redline,Well-Worn
1816,Feb 11 2019,12.18,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1817,Feb 12 2019,10.945,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1818,Feb 13 2019,11.123,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1819,Feb 14 2019,11.452,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1820,Feb 15 2019,11.117,50,AK-47 | Redline,AK-47,Redline,Well-Worn
1821,Feb 16 2019,11.391,47,AK-47 | Redline,AK-47,Redline,Well-Worn
1822,Feb 17 2019,11.313,44,AK-47 | Redline,AK-47,Redline,Well-Worn
1823,Feb 18 2019,11.629,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1824,Feb 19 2019,11.481,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1825,Feb 20 2019,11.433,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1826,Feb 21 2019,11.243,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1827,Feb 22 2019,11.986,47,AK-47 | Redline,AK-47,Redline,Well-Worn
1828,Feb 23 2019,11.878,67,AK-47 | Redline,AK-47,Redline,Well-Worn
1829,Feb 24 2019,12.618,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1830,Feb 25 2019,12.242,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1831,Feb 26 2019,11.0,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1832,Feb 27 2019,11.509,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1833,Feb 28 2019,11.38,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1834,Mar 01 2019,11.748,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1835,Mar 02 2019,12.061,57,AK-47 | Redline,AK-47,Redline,Well-Worn
1836,Mar 03 2019,11.579,54,AK-47 | Redline,AK-47,Redline,Well-Worn
1837,Mar 04 2019,11.995,54,AK-47 | Redline,AK-47,Redline,Well-Worn
1838,Mar 05 2019,11.742,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1839,Mar 06 2019,11.886,43,AK-47 | Redline,AK-47,Redline,Well-Worn
1840,Mar 07 2019,12.325,29,AK-47 | Redline,AK-47,Redline,Well-Worn
