date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Nov 26 2017,2017-11-26,37.634,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 27 2017,2017-11-27,32.031,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 28 2017,2017-11-28,27.013,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Nov 30 2017,2017-11-30,34.46,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 01 2017,2017-12-01,35.008,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 02 2017,2017-12-02,39.88,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 03 2017,2017-12-03,33.395,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 05 2017,2017-12-05,38.529,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 06 2017,2017-12-06,39.795,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 07 2017,2017-12-07,31.26,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 09 2017,2017-12-09,30.302,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 10 2017,2017-12-10,30.014,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 11 2017,2017-12-11,31.583,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 12 2017,2017-12-12,34.537,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 13 2017,2017-12-13,34.285,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 14 2017,2017-12-14,35.596,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 16 2017,2017-12-16,32.561,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 17 2017,2017-12-17,35.593,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 18 2017,2017-12-18,31.82,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 19 2017,2017-12-19,33.297,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 20 2017,2017-12-20,31.5,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 21 2017,2017-12-21,35.619,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 22 2017,2017-12-22,35.528,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 23 2017,2017-12-23,39.075,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 24 2017,2017-12-24,38.129,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 25 2017,2017-12-25,38.762,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 26 2017,2017-12-26,36.13,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 27 2017,2017-12-27,39.96,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 28 2017,2017-12-28,40.664,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 29 2017,2017-12-29,43.865,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Dec 30 2017,2017-12-30,36.158,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 01 2018,2018-01-01,41.932,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 02 2018,2018-01-02,36.757,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 03 2018,2018-01-03,39.506,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 04 2018,2018-01-04,43.179,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 05 2018,2018-01-05,39.154,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 06 2018,2018-01-06,47.411,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 07 2018,2018-01-07,38.082,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 08 2018,2018-01-08,39.869,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 09 2018,2018-01-09,42.24,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 10 2018,2018-01-10,39.747,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 11 2018,2018-01-11,38.911,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 13 2018,2018-01-13,34.5,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 14 2018,2018-01-14,42.379,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 15 2018,2018-01-15,39.328,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 16 2018,2018-01-16,42.289,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 17 2018,2018-01-17,43.7,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 18 2018,2018-01-18,44.565,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 20 2018,2018-01-20,42.424,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 21 2018,2018-01-21,44.724,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 22 2018,2018-01-22,39.068,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 23 2018,2018-01-23,39.15,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 24 2018,2018-01-24,38.31,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 25 2018,2018-01-25,38.575,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 26 2018,2018-01-26,35.332,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 27 2018,2018-01-27,38.658,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 28 2018,2018-01-28,41.541,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 30 2018,2018-01-30,43.078,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Jan 31 2018,2018-01-31,39.086,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 01 2018,2018-02-01,44.131,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 02 2018,2018-02-02,42.274,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 03 2018,2018-02-03,45.32,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 05 2018,2018-02-05,50.04,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 06 2018,2018-02-06,48.67,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 07 2018,2018-02-07,36.49,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 08 2018,2018-02-08,38.55,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 09 2018,2018-02-09,41.772,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 10 2018,2018-02-10,39.773,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 11 2018,2018-02-11,42.522,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 12 2018,2018-02-12,38.896,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 13 2018,2018-02-13,41.156,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 14 2018,2018-02-14,43.825,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 15 2018,2018-02-15,43.266,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 16 2018,2018-02-16,37.205,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 17 2018,2018-02-17,43.018,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 18 2018,2018-02-18,37.0,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 19 2018,2018-02-19,37.007,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 22 2018,2018-02-22,38.578,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 23 2018,2018-02-23,37.896,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 24 2018,2018-02-24,36.278,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 25 2018,2018-02-25,39.207,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 26 2018,2018-02-26,34.155,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Feb 27 2018,2018-02-27,38.167,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 01 2018,2018-03-01,41.665,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 02 2018,2018-03-02,38.679,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 03 2018,2018-03-03,37.055,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 04 2018,2018-03-04,52.335,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 05 2018,2018-03-05,37.829,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 06 2018,2018-03-06,38.91,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 08 2018,2018-03-08,37.515,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 09 2018,2018-03-09,41.362,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 11 2018,2018-03-11,41.79,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 12 2018,2018-03-12,35.67,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 13 2018,2018-03-13,40.164,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 15 2018,2018-03-15,34.953,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 16 2018,2018-03-16,34.28,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 17 2018,2018-03-17,39.76,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 18 2018,2018-03-18,39.131,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 20 2018,2018-03-20,40.768,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 22 2018,2018-03-22,40.371,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 23 2018,2018-03-23,35.1,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 24 2018,2018-03-24,39.328,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 27 2018,2018-03-27,34.831,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 28 2018,2018-03-28,35.149,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,0
Mar 29 2018,2018-03-29,31.504,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 30 2018,2018-03-30,32.964,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 01 2018,2018-04-01,29.177,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 02 2018,2018-04-02,32.315,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 03 2018,2018-04-03,32.049,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 05 2018,2018-04-05,33.3,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 07 2018,2018-04-07,30.496,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 09 2018,2018-04-09,31.37,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 11 2018,2018-04-11,29.8,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 12 2018,2018-04-12,29.574,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 13 2018,2018-04-13,31.885,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 14 2018,2018-04-14,32.252,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 15 2018,2018-04-15,26.45,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 16 2018,2018-04-16,27.02,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 17 2018,2018-04-17,32.773,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 18 2018,2018-04-18,31.942,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 19 2018,2018-04-19,28.0,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 20 2018,2018-04-20,29.616,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 21 2018,2018-04-21,33.627,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 23 2018,2018-04-23,32.24,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 24 2018,2018-04-24,33.23,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 26 2018,2018-04-26,30.24,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 27 2018,2018-04-27,25.91,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 28 2018,2018-04-28,28.531,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 29 2018,2018-04-29,30.751,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 30 2018,2018-04-30,31.247,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 01 2018,2018-05-01,29.702,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 02 2018,2018-05-02,29.704,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 03 2018,2018-05-03,24.813,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 04 2018,2018-05-04,32.261,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 05 2018,2018-05-05,32.666,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 07 2018,2018-05-07,30.776,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 08 2018,2018-05-08,32.082,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 09 2018,2018-05-09,27.635,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 10 2018,2018-05-10,31.622,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 11 2018,2018-05-11,29.48,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 12 2018,2018-05-12,28.852,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 13 2018,2018-05-13,29.248,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 14 2018,2018-05-14,28.857,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 15 2018,2018-05-15,29.082,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 16 2018,2018-05-16,28.45,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 17 2018,2018-05-17,35.02,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 18 2018,2018-05-18,25.53,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 19 2018,2018-05-19,27.22,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 20 2018,2018-05-20,30.227,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 21 2018,2018-05-21,29.272,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 22 2018,2018-05-22,31.749,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 23 2018,2018-05-23,31.808,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 24 2018,2018-05-24,32.179,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 26 2018,2018-05-26,31.078,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 27 2018,2018-05-27,33.748,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 28 2018,2018-05-28,28.405,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 30 2018,2018-05-30,28.78,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 31 2018,2018-05-31,26.727,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 01 2018,2018-06-01,25.0,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 02 2018,2018-06-02,26.291,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 03 2018,2018-06-03,24.447,8,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 04 2018,2018-06-04,27.34,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 05 2018,2018-06-05,27.051,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 06 2018,2018-06-06,26.826,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 07 2018,2018-06-07,24.423,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 08 2018,2018-06-08,25.912,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 09 2018,2018-06-09,27.232,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 10 2018,2018-06-10,24.355,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 11 2018,2018-06-11,21.314,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 12 2018,2018-06-12,26.83,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 13 2018,2018-06-13,23.546,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 14 2018,2018-06-14,27.526,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 15 2018,2018-06-15,27.722,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 16 2018,2018-06-16,27.26,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 18 2018,2018-06-18,24.527,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 19 2018,2018-06-19,22.758,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 20 2018,2018-06-20,25.654,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 21 2018,2018-06-21,24.356,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 22 2018,2018-06-22,19.567,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 23 2018,2018-06-23,21.617,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 24 2018,2018-06-24,24.364,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 25 2018,2018-06-25,21.904,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 26 2018,2018-06-26,25.195,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 28 2018,2018-06-28,23.081,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 29 2018,2018-06-29,27.506,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 30 2018,2018-06-30,22.533,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 02 2018,2018-07-02,25.2,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 03 2018,2018-07-03,23.99,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 04 2018,2018-07-04,24.597,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 06 2018,2018-07-06,23.877,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 07 2018,2018-07-07,24.285,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 08 2018,2018-07-08,26.63,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 11 2018,2018-07-11,36.969,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 12 2018,2018-07-12,26.661,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 13 2018,2018-07-13,28.346,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 14 2018,2018-07-14,30.243,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 15 2018,2018-07-15,25.68,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 17 2018,2018-07-17,24.04,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 18 2018,2018-07-18,23.802,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 19 2018,2018-07-19,25.281,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 20 2018,2018-07-20,28.002,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 21 2018,2018-07-21,26.315,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 22 2018,2018-07-22,28.369,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 23 2018,2018-07-23,27.609,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 25 2018,2018-07-25,26.669,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 27 2018,2018-07-27,29.365,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 28 2018,2018-07-28,26.97,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 29 2018,2018-07-29,31.433,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 30 2018,2018-07-30,28.414,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jul 31 2018,2018-07-31,27.171,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 01 2018,2018-08-01,14.979,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 02 2018,2018-08-02,30.829,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 03 2018,2018-08-03,29.579,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 04 2018,2018-08-04,24.527,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 06 2018,2018-08-06,28.509,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 07 2018,2018-08-07,27.817,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 09 2018,2018-08-09,26.54,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 10 2018,2018-08-10,26.07,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 12 2018,2018-08-12,31.476,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 13 2018,2018-08-13,28.708,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 14 2018,2018-08-14,27.972,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 15 2018,2018-08-15,26.169,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 16 2018,2018-08-16,30.87,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 17 2018,2018-08-17,30.99,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 18 2018,2018-08-18,30.865,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 19 2018,2018-08-19,31.45,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 20 2018,2018-08-20,29.323,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 22 2018,2018-08-22,30.099,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 23 2018,2018-08-23,29.002,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 25 2018,2018-08-25,26.557,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 26 2018,2018-08-26,29.416,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 27 2018,2018-08-27,29.265,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 28 2018,2018-08-28,27.534,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 29 2018,2018-08-29,29.593,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 30 2018,2018-08-30,25.53,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Aug 31 2018,2018-08-31,30.291,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 01 2018,2018-09-01,30.79,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
