date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 06 2017,2017-08-06,11.056,267,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 07 2017,2017-08-07,11.609,305,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 08 2017,2017-08-08,11.699,266,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 09 2017,2017-08-09,11.917,245,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 10 2017,2017-08-10,11.925,272,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 11 2017,2017-08-11,11.766,234,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 12 2017,2017-08-12,11.959,254,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 13 2017,2017-08-13,11.891,270,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 14 2017,2017-08-14,11.803,251,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 15 2017,2017-08-15,11.792,237,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 16 2017,2017-08-16,11.54,273,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 17 2017,2017-08-17,11.272,244,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 18 2017,2017-08-18,11.092,234,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 19 2017,2017-08-19,11.14,274,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 20 2017,2017-08-20,10.913,284,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 21 2017,2017-08-21,11.021,252,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 22 2017,2017-08-22,10.793,230,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 23 2017,2017-08-23,10.829,326,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 24 2017,2017-08-24,10.823,245,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 25 2017,2017-08-25,11.107,255,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 26 2017,2017-08-26,11.591,268,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 27 2017,2017-08-27,11.12,218,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 28 2017,2017-08-28,11.098,245,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 29 2017,2017-08-29,11.09,226,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 30 2017,2017-08-30,11.179,233,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Aug 31 2017,2017-08-31,11.366,219,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 01 2017,2017-09-01,11.393,274,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 02 2017,2017-09-02,11.985,256,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 03 2017,2017-09-03,11.532,245,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 04 2017,2017-09-04,11.604,289,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 05 2017,2017-09-05,11.708,240,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 06 2017,2017-09-06,11.459,197,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 07 2017,2017-09-07,11.82,206,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 08 2017,2017-09-08,11.905,218,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 09 2017,2017-09-09,11.9,259,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 10 2017,2017-09-10,11.329,271,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 11 2017,2017-09-11,11.094,208,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 12 2017,2017-09-12,11.396,201,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 13 2017,2017-09-13,11.168,188,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 14 2017,2017-09-14,11.328,174,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 15 2017,2017-09-15,11.519,325,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 16 2017,2017-09-16,11.339,269,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 17 2017,2017-09-17,11.246,269,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 18 2017,2017-09-18,11.081,207,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 19 2017,2017-09-19,11.281,191,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 20 2017,2017-09-20,11.024,236,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 21 2017,2017-09-21,11.382,208,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 22 2017,2017-09-22,11.156,236,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 23 2017,2017-09-23,11.092,250,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 24 2017,2017-09-24,11.114,215,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 25 2017,2017-09-25,10.858,189,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 26 2017,2017-09-26,10.985,189,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 27 2017,2017-09-27,10.925,189,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 28 2017,2017-09-28,10.813,175,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 29 2017,2017-09-29,10.635,249,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Sep 30 2017,2017-09-30,10.68,291,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 01 2017,2017-10-01,10.582,343,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 02 2017,2017-10-02,10.589,221,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 03 2017,2017-10-03,10.587,205,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 04 2017,2017-10-04,10.59,212,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 05 2017,2017-10-05,10.721,211,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 06 2017,2017-10-06,10.888,225,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 07 2017,2017-10-07,10.87,242,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 08 2017,2017-10-08,10.776,223,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 09 2017,2017-10-09,10.717,197,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 10 2017,2017-10-10,10.675,186,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 11 2017,2017-10-11,10.671,177,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 12 2017,2017-10-12,10.409,222,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 13 2017,2017-10-13,10.717,233,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 14 2017,2017-10-14,11.067,251,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 15 2017,2017-10-15,11.039,204,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 16 2017,2017-10-16,11.039,197,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 17 2017,2017-10-17,10.769,172,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 18 2017,2017-10-18,11.144,199,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 19 2017,2017-10-19,10.928,199,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 20 2017,2017-10-20,10.636,214,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 21 2017,2017-10-21,10.918,251,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 22 2017,2017-10-22,10.741,234,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 23 2017,2017-10-23,11.141,177,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 24 2017,2017-10-24,10.747,166,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 25 2017,2017-10-25,10.158,232,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 26 2017,2017-10-26,10.568,188,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 27 2017,2017-10-27,10.154,237,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 28 2017,2017-10-28,10.134,224,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 29 2017,2017-10-29,10.215,233,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 30 2017,2017-10-30,10.26,217,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Oct 31 2017,2017-10-31,9.986,206,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 01 2017,2017-11-01,9.773,201,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 02 2017,2017-11-02,9.939,188,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 03 2017,2017-11-03,10.169,197,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 04 2017,2017-11-04,10.286,255,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 05 2017,2017-11-05,9.633,256,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 06 2017,2017-11-06,9.863,187,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 07 2017,2017-11-07,9.888,192,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 08 2017,2017-11-08,9.75,212,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 09 2017,2017-11-09,10.025,197,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 10 2017,2017-11-10,9.772,244,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 11 2017,2017-11-11,9.751,232,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 12 2017,2017-11-12,9.948,225,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 13 2017,2017-11-13,9.725,183,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 14 2017,2017-11-14,9.584,163,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 15 2017,2017-11-15,9.793,303,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 16 2017,2017-11-16,9.693,186,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 17 2017,2017-11-17,9.536,225,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 18 2017,2017-11-18,9.689,308,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 19 2017,2017-11-19,9.447,248,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 20 2017,2017-11-20,9.361,214,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 21 2017,2017-11-21,9.485,211,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 22 2017,2017-11-22,9.237,239,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 23 2017,2017-11-23,8.37,280,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 24 2017,2017-11-24,8.578,270,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 25 2017,2017-11-25,8.793,296,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 26 2017,2017-11-26,8.546,255,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 27 2017,2017-11-27,8.439,225,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 28 2017,2017-11-28,8.576,218,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 29 2017,2017-11-29,9.13,264,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Nov 30 2017,2017-11-30,9.247,200,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 01 2017,2017-12-01,8.994,256,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 02 2017,2017-12-02,9.069,323,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 03 2017,2017-12-03,9.663,252,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 04 2017,2017-12-04,9.772,232,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 05 2017,2017-12-05,9.777,193,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 06 2017,2017-12-06,9.995,283,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 07 2017,2017-12-07,9.902,245,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 08 2017,2017-12-08,9.918,239,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 09 2017,2017-12-09,9.946,320,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 10 2017,2017-12-10,9.814,270,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 11 2017,2017-12-11,9.619,283,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 12 2017,2017-12-12,9.925,215,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 13 2017,2017-12-13,9.821,201,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 14 2017,2017-12-14,10.27,179,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 15 2017,2017-12-15,10.095,229,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 16 2017,2017-12-16,10.414,318,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 17 2017,2017-12-17,10.437,243,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 18 2017,2017-12-18,10.136,230,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 19 2017,2017-12-19,10.17,217,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 20 2017,2017-12-20,9.856,233,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 21 2017,2017-12-21,9.563,261,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 22 2017,2017-12-22,9.33,345,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 23 2017,2017-12-23,9.604,332,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 24 2017,2017-12-24,10.145,408,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 25 2017,2017-12-25,11.158,543,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 26 2017,2017-12-26,11.325,409,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 27 2017,2017-12-27,11.498,428,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 28 2017,2017-12-28,11.636,324,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 29 2017,2017-12-29,11.754,309,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 30 2017,2017-12-30,11.514,285,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Dec 31 2017,2017-12-31,11.543,252,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 01 2018,2018-01-01,11.025,273,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 02 2018,2018-01-02,11.351,320,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 03 2018,2018-01-03,11.192,324,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 04 2018,2018-01-04,11.267,279,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 05 2018,2018-01-05,11.49,304,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 06 2018,2018-01-06,11.828,279,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 07 2018,2018-01-07,12.064,246,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 08 2018,2018-01-08,11.925,282,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 09 2018,2018-01-09,12.264,196,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 10 2018,2018-01-10,12.137,220,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 11 2018,2018-01-11,11.78,249,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 12 2018,2018-01-12,11.898,277,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 13 2018,2018-01-13,12.253,328,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 14 2018,2018-01-14,11.978,275,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 15 2018,2018-01-15,12.371,271,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 16 2018,2018-01-16,12.196,244,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 17 2018,2018-01-17,12.17,237,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 18 2018,2018-01-18,12.161,238,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 19 2018,2018-01-19,12.091,249,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 20 2018,2018-01-20,12.339,277,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 21 2018,2018-01-21,12.127,264,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 22 2018,2018-01-22,12.512,266,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 23 2018,2018-01-23,12.679,232,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 24 2018,2018-01-24,12.317,211,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 25 2018,2018-01-25,12.488,237,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 26 2018,2018-01-26,12.496,266,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 27 2018,2018-01-27,12.099,301,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 28 2018,2018-01-28,11.947,309,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 29 2018,2018-01-29,12.005,297,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 30 2018,2018-01-30,12.058,260,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Jan 31 2018,2018-01-31,12.068,244,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 01 2018,2018-02-01,12.082,231,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 02 2018,2018-02-02,12.398,290,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 03 2018,2018-02-03,12.557,283,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 04 2018,2018-02-04,12.465,219,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 05 2018,2018-02-05,12.216,207,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 06 2018,2018-02-06,12.331,203,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 07 2018,2018-02-07,12.251,215,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 08 2018,2018-02-08,11.967,184,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 09 2018,2018-02-09,12.201,240,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 10 2018,2018-02-10,12.509,270,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 11 2018,2018-02-11,12.074,211,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 12 2018,2018-02-12,11.903,233,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 13 2018,2018-02-13,12.26,221,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 14 2018,2018-02-14,12.127,215,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 15 2018,2018-02-15,12.127,220,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 16 2018,2018-02-16,11.875,302,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 17 2018,2018-02-17,11.97,296,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 18 2018,2018-02-18,11.454,257,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 19 2018,2018-02-19,11.94,263,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 20 2018,2018-02-20,12.015,205,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 21 2018,2018-02-21,12.197,198,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 22 2018,2018-02-22,11.845,201,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 23 2018,2018-02-23,11.743,263,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 24 2018,2018-02-24,11.927,241,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 25 2018,2018-02-25,11.877,222,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 26 2018,2018-02-26,11.824,184,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 27 2018,2018-02-27,11.811,192,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Feb 28 2018,2018-02-28,11.826,218,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 01 2018,2018-03-01,12.043,235,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 02 2018,2018-03-02,12.087,232,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 03 2018,2018-03-03,12.186,259,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 04 2018,2018-03-04,12.064,213,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 05 2018,2018-03-05,11.928,186,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 06 2018,2018-03-06,11.739,186,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 07 2018,2018-03-07,11.936,218,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 08 2018,2018-03-08,11.804,193,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 09 2018,2018-03-09,11.763,239,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 10 2018,2018-03-10,12.16,220,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 11 2018,2018-03-11,12.077,179,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 12 2018,2018-03-12,11.985,163,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 13 2018,2018-03-13,11.767,173,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 14 2018,2018-03-14,11.774,148,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 15 2018,2018-03-15,11.49,166,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 16 2018,2018-03-16,11.597,195,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 17 2018,2018-03-17,11.619,168,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 18 2018,2018-03-18,11.219,178,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 19 2018,2018-03-19,11.452,162,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 20 2018,2018-03-20,11.677,136,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 21 2018,2018-03-21,11.332,147,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 22 2018,2018-03-22,11.092,138,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 23 2018,2018-03-23,11.016,171,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 24 2018,2018-03-24,10.764,183,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
Mar 25 2018,2018-03-25,10.526,184,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,0
