date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jun 06 2024,2024-06-06,5.768,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 07 2024,2024-06-07,5.733,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 08 2024,2024-06-08,6.087,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 09 2024,2024-06-09,5.619,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 10 2024,2024-06-10,5.398,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 11 2024,2024-06-11,5.751,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 12 2024,2024-06-12,5.525,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 13 2024,2024-06-13,5.643,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 14 2024,2024-06-14,5.238,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 15 2024,2024-06-15,5.602,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 16 2024,2024-06-16,5.414,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 17 2024,2024-06-17,5.191,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 18 2024,2024-06-18,5.18,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 19 2024,2024-06-19,5.244,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 20 2024,2024-06-20,5.103,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 21 2024,2024-06-21,5.16,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 22 2024,2024-06-22,4.893,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 23 2024,2024-06-23,5.204,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 24 2024,2024-06-24,4.954,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 25 2024,2024-06-25,5.808,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 26 2024,2024-06-26,5.798,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 27 2024,2024-06-27,5.064,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 28 2024,2024-06-28,4.875,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 29 2024,2024-06-29,4.732,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 30 2024,2024-06-30,4.795,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 01 2024,2024-07-01,4.772,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 02 2024,2024-07-02,4.946,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 03 2024,2024-07-03,4.969,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 04 2024,2024-07-04,4.968,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 05 2024,2024-07-05,4.923,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 06 2024,2024-07-06,4.983,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 07 2024,2024-07-07,4.975,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 08 2024,2024-07-08,4.941,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 09 2024,2024-07-09,4.88,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 10 2024,2024-07-10,4.852,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 11 2024,2024-07-11,4.698,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 12 2024,2024-07-12,12.099,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 13 2024,2024-07-13,4.833,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 14 2024,2024-07-14,4.995,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 15 2024,2024-07-15,4.702,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 16 2024,2024-07-16,5.039,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 17 2024,2024-07-17,5.009,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 18 2024,2024-07-18,5.064,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 19 2024,2024-07-19,4.86,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 20 2024,2024-07-20,4.976,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 21 2024,2024-07-21,5.056,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 22 2024,2024-07-22,4.839,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 23 2024,2024-07-23,5.286,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 24 2024,2024-07-24,5.046,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 25 2024,2024-07-25,5.059,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 26 2024,2024-07-26,5.702,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 27 2024,2024-07-27,5.292,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 28 2024,2024-07-28,5.58,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 29 2024,2024-07-29,5.859,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 30 2024,2024-07-30,5.913,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 31 2024,2024-07-31,5.888,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 01 2024,2024-08-01,5.988,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 02 2024,2024-08-02,6.279,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 03 2024,2024-08-03,5.695,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 04 2024,2024-08-04,5.44,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 05 2024,2024-08-05,5.505,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 06 2024,2024-08-06,5.449,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 07 2024,2024-08-07,5.482,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 08 2024,2024-08-08,5.533,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 09 2024,2024-08-09,5.529,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 10 2024,2024-08-10,5.577,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 11 2024,2024-08-11,5.654,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 12 2024,2024-08-12,6.063,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 13 2024,2024-08-13,5.895,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 14 2024,2024-08-14,5.723,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 15 2024,2024-08-15,5.831,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 16 2024,2024-08-16,5.468,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 17 2024,2024-08-17,5.952,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 18 2024,2024-08-18,5.805,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 19 2024,2024-08-19,5.432,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 20 2024,2024-08-20,5.54,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 21 2024,2024-08-21,5.587,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 22 2024,2024-08-22,5.657,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 23 2024,2024-08-23,5.493,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 24 2024,2024-08-24,5.335,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 25 2024,2024-08-25,5.431,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 26 2024,2024-08-26,5.231,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 27 2024,2024-08-27,5.255,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 28 2024,2024-08-28,5.366,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 29 2024,2024-08-29,5.379,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 30 2024,2024-08-30,5.581,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 31 2024,2024-08-31,6.038,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 01 2024,2024-09-01,5.906,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 02 2024,2024-09-02,6.124,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 03 2024,2024-09-03,6.227,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 04 2024,2024-09-04,6.435,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 05 2024,2024-09-05,6.607,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 06 2024,2024-09-06,6.477,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 07 2024,2024-09-07,6.534,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 08 2024,2024-09-08,6.471,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 09 2024,2024-09-09,6.612,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 10 2024,2024-09-10,6.512,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 11 2024,2024-09-11,6.142,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 12 2024,2024-09-12,6.252,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 13 2024,2024-09-13,6.141,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 14 2024,2024-09-14,6.344,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 15 2024,2024-09-15,6.213,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 16 2024,2024-09-16,6.085,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 17 2024,2024-09-17,6.185,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 18 2024,2024-09-18,6.114,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 19 2024,2024-09-19,6.109,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 20 2024,2024-09-20,5.896,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 21 2024,2024-09-21,5.977,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 22 2024,2024-09-22,6.303,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 23 2024,2024-09-23,6.443,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 24 2024,2024-09-24,6.426,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 25 2024,2024-09-25,5.975,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 26 2024,2024-09-26,5.988,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 27 2024,2024-09-27,5.953,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 28 2024,2024-09-28,6.168,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 29 2024,2024-09-29,5.925,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 30 2024,2024-09-30,6.073,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 01 2024,2024-10-01,6.06,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 02 2024,2024-10-02,6.592,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 03 2024,2024-10-03,6.258,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 04 2024,2024-10-04,6.179,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 05 2024,2024-10-05,6.468,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 06 2024,2024-10-06,6.578,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 07 2024,2024-10-07,6.465,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 08 2024,2024-10-08,6.609,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 09 2024,2024-10-09,6.411,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 10 2024,2024-10-10,6.612,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 11 2024,2024-10-11,6.194,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 12 2024,2024-10-12,6.659,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 13 2024,2024-10-13,6.395,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 14 2024,2024-10-14,5.917,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 15 2024,2024-10-15,6.385,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 16 2024,2024-10-16,6.729,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 17 2024,2024-10-17,6.128,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 18 2024,2024-10-18,6.836,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 19 2024,2024-10-19,6.389,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 20 2024,2024-10-20,6.515,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 21 2024,2024-10-21,6.637,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 22 2024,2024-10-22,6.442,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 23 2024,2024-10-23,6.624,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 24 2024,2024-10-24,6.523,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 25 2024,2024-10-25,6.592,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 26 2024,2024-10-26,6.718,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 27 2024,2024-10-27,6.859,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 28 2024,2024-10-28,6.732,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 29 2024,2024-10-29,6.731,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 30 2024,2024-10-30,6.867,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 31 2024,2024-10-31,7.231,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 01 2024,2024-11-01,6.859,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 02 2024,2024-11-02,6.947,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 03 2024,2024-11-03,6.873,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 04 2024,2024-11-04,6.934,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 05 2024,2024-11-05,7.258,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 06 2024,2024-11-06,7.049,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 07 2024,2024-11-07,7.23,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 08 2024,2024-11-08,6.807,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 09 2024,2024-11-09,7.117,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 10 2024,2024-11-10,7.155,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 11 2024,2024-11-11,7.259,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 12 2024,2024-11-12,6.575,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 13 2024,2024-11-13,6.962,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 14 2024,2024-11-14,6.957,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 15 2024,2024-11-15,7.145,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 16 2024,2024-11-16,6.818,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 17 2024,2024-11-17,6.504,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 18 2024,2024-11-18,6.69,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 19 2024,2024-11-19,6.782,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 20 2024,2024-11-20,6.628,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 21 2024,2024-11-21,6.87,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 22 2024,2024-11-22,6.396,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 23 2024,2024-11-23,6.598,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 24 2024,2024-11-24,6.96,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 25 2024,2024-11-25,6.191,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 26 2024,2024-11-26,6.435,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 27 2024,2024-11-27,6.248,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 28 2024,2024-11-28,6.013,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 29 2024,2024-11-29,6.097,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 30 2024,2024-11-30,6.363,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 01 2024,2024-12-01,6.199,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 02 2024,2024-12-02,6.053,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 03 2024,2024-12-03,6.253,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 04 2024,2024-12-04,6.58,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 05 2024,2024-12-05,7.894,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 06 2024,2024-12-06,6.596,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 07 2024,2024-12-07,6.693,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 08 2024,2024-12-08,6.702,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 09 2024,2024-12-09,6.644,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 10 2024,2024-12-10,6.857,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 11 2024,2024-12-11,7.211,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 12 2024,2024-12-12,6.476,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 13 2024,2024-12-13,6.818,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 14 2024,2024-12-14,6.746,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 15 2024,2024-12-15,6.554,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 16 2024,2024-12-16,6.664,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 17 2024,2024-12-17,6.422,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 18 2024,2024-12-18,6.43,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 19 2024,2024-12-19,6.43,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 20 2024,2024-12-20,6.117,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 21 2024,2024-12-21,6.498,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 22 2024,2024-12-22,6.435,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 23 2024,2024-12-23,6.279,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 24 2024,2024-12-24,6.521,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 25 2024,2024-12-25,6.516,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 26 2024,2024-12-26,6.738,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 27 2024,2024-12-27,7.312,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 28 2024,2024-12-28,6.754,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 29 2024,2024-12-29,6.474,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 30 2024,2024-12-30,6.436,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 31 2024,2024-12-31,6.824,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 01 2025,2025-01-01,7.051,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 02 2025,2025-01-02,6.978,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 03 2025,2025-01-03,6.851,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 04 2025,2025-01-04,6.935,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 05 2025,2025-01-05,6.855,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 06 2025,2025-01-06,7.16,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 07 2025,2025-01-07,7.173,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 08 2025,2025-01-08,7.113,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 09 2025,2025-01-09,12.8,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 10 2025,2025-01-10,7.501,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 11 2025,2025-01-11,7.501,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jan 12 2025,2025-01-12,7.559,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
