date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 12 2017,2017-05-12,4.366,139,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 13 2017,2017-05-13,4.385,181,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 14 2017,2017-05-14,4.346,147,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 15 2017,2017-05-15,4.353,116,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 16 2017,2017-05-16,4.408,96,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 17 2017,2017-05-17,4.414,121,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 18 2017,2017-05-18,4.446,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 19 2017,2017-05-19,4.457,123,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 20 2017,2017-05-20,4.615,140,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 21 2017,2017-05-21,4.523,136,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 22 2017,2017-05-22,4.351,142,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 23 2017,2017-05-23,4.418,124,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 24 2017,2017-05-24,3.402,376,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 25 2017,2017-05-25,3.473,192,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 26 2017,2017-05-26,3.668,208,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 27 2017,2017-05-27,3.953,178,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 28 2017,2017-05-28,3.909,156,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 29 2017,2017-05-29,3.877,148,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 30 2017,2017-05-30,3.883,153,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
May 31 2017,2017-05-31,3.831,135,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 01 2017,2017-06-01,4.08,135,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 02 2017,2017-06-02,4.019,141,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 03 2017,2017-06-03,4.107,160,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 04 2017,2017-06-04,4.062,155,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 05 2017,2017-06-05,4.095,130,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 06 2017,2017-06-06,4.169,132,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 07 2017,2017-06-07,4.01,133,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 08 2017,2017-06-08,3.916,136,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 09 2017,2017-06-09,3.967,110,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 10 2017,2017-06-10,3.875,136,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 11 2017,2017-06-11,3.829,141,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 12 2017,2017-06-12,3.681,138,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 13 2017,2017-06-13,3.72,141,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 14 2017,2017-06-14,3.718,102,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 15 2017,2017-06-15,3.702,120,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 16 2017,2017-06-16,3.7,132,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 17 2017,2017-06-17,3.689,109,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 18 2017,2017-06-18,3.614,109,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 19 2017,2017-06-19,3.532,120,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 20 2017,2017-06-20,3.541,126,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 21 2017,2017-06-21,3.692,117,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 22 2017,2017-06-22,3.305,149,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 23 2017,2017-06-23,2.874,186,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 24 2017,2017-06-24,2.963,174,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 25 2017,2017-06-25,3.142,184,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 26 2017,2017-06-26,3.216,158,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 27 2017,2017-06-27,3.272,134,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 28 2017,2017-06-28,3.336,152,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 29 2017,2017-06-29,3.352,146,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jun 30 2017,2017-06-30,3.411,128,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 01 2017,2017-07-01,3.428,129,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 02 2017,2017-07-02,3.271,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 03 2017,2017-07-03,3.243,165,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 04 2017,2017-07-04,3.348,177,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 05 2017,2017-07-05,3.258,155,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 06 2017,2017-07-06,3.422,116,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 07 2017,2017-07-07,3.419,157,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 08 2017,2017-07-08,3.477,151,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 09 2017,2017-07-09,3.575,113,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 10 2017,2017-07-10,3.565,133,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 11 2017,2017-07-11,3.836,119,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 12 2017,2017-07-12,3.766,125,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 13 2017,2017-07-13,3.777,107,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 14 2017,2017-07-14,3.661,114,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 15 2017,2017-07-15,3.635,107,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 16 2017,2017-07-16,3.746,125,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 17 2017,2017-07-17,3.844,126,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 18 2017,2017-07-18,3.892,132,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 19 2017,2017-07-19,4.1,141,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 20 2017,2017-07-20,3.981,145,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 21 2017,2017-07-21,4.063,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 22 2017,2017-07-22,4.298,142,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 23 2017,2017-07-23,4.099,157,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 24 2017,2017-07-24,4.112,126,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 25 2017,2017-07-25,4.296,119,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 26 2017,2017-07-26,4.219,113,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 27 2017,2017-07-27,4.336,138,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 28 2017,2017-07-28,4.263,136,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 29 2017,2017-07-29,4.286,99,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 30 2017,2017-07-30,4.212,122,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jul 31 2017,2017-07-31,4.285,120,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 01 2017,2017-08-01,4.216,117,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 02 2017,2017-08-02,4.185,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 03 2017,2017-08-03,4.356,144,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 04 2017,2017-08-04,4.325,133,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 05 2017,2017-08-05,4.271,122,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 06 2017,2017-08-06,4.274,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 07 2017,2017-08-07,4.255,129,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 08 2017,2017-08-08,4.202,121,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 09 2017,2017-08-09,4.262,123,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 10 2017,2017-08-10,4.298,143,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 11 2017,2017-08-11,4.212,110,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 12 2017,2017-08-12,4.173,126,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 13 2017,2017-08-13,4.333,124,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 14 2017,2017-08-14,4.122,121,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 15 2017,2017-08-15,4.142,117,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 16 2017,2017-08-16,4.132,118,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 17 2017,2017-08-17,4.011,106,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 18 2017,2017-08-18,3.874,104,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 19 2017,2017-08-19,4.038,120,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 20 2017,2017-08-20,3.936,113,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 21 2017,2017-08-21,3.839,108,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 22 2017,2017-08-22,3.87,134,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 23 2017,2017-08-23,3.867,100,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 24 2017,2017-08-24,3.814,107,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 25 2017,2017-08-25,3.919,140,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 26 2017,2017-08-26,3.872,113,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 27 2017,2017-08-27,3.861,110,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 28 2017,2017-08-28,3.933,112,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 29 2017,2017-08-29,3.959,114,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 30 2017,2017-08-30,3.898,98,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Aug 31 2017,2017-08-31,4.018,76,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 01 2017,2017-09-01,4.083,113,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 02 2017,2017-09-02,4.023,129,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 03 2017,2017-09-03,3.968,110,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 04 2017,2017-09-04,4.021,111,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 05 2017,2017-09-05,4.08,103,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 06 2017,2017-09-06,4.087,80,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 07 2017,2017-09-07,3.967,98,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 08 2017,2017-09-08,4.135,85,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 09 2017,2017-09-09,4.112,109,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 10 2017,2017-09-10,4.082,108,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 11 2017,2017-09-11,3.995,83,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 12 2017,2017-09-12,4.111,97,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 13 2017,2017-09-13,4.107,74,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 14 2017,2017-09-14,4.159,82,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 15 2017,2017-09-15,4.18,145,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 16 2017,2017-09-16,4.203,121,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 17 2017,2017-09-17,4.105,114,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 18 2017,2017-09-18,4.007,105,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 19 2017,2017-09-19,4.144,89,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 20 2017,2017-09-20,4.17,91,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 21 2017,2017-09-21,4.183,96,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 22 2017,2017-09-22,4.069,95,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 23 2017,2017-09-23,4.133,116,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 24 2017,2017-09-24,3.82,97,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 25 2017,2017-09-25,3.913,110,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 26 2017,2017-09-26,3.931,89,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 27 2017,2017-09-27,3.974,94,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 28 2017,2017-09-28,3.751,68,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 29 2017,2017-09-29,3.844,108,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Sep 30 2017,2017-09-30,3.879,108,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 01 2017,2017-10-01,3.82,101,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 02 2017,2017-10-02,3.733,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 03 2017,2017-10-03,3.768,124,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 04 2017,2017-10-04,3.728,105,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 05 2017,2017-10-05,3.708,88,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 06 2017,2017-10-06,3.751,119,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 07 2017,2017-10-07,3.861,123,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 08 2017,2017-10-08,3.626,104,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 09 2017,2017-10-09,3.67,130,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 10 2017,2017-10-10,3.742,112,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 11 2017,2017-10-11,3.848,103,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 12 2017,2017-10-12,3.835,91,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 13 2017,2017-10-13,3.901,108,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 14 2017,2017-10-14,3.979,124,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 15 2017,2017-10-15,3.902,103,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 16 2017,2017-10-16,3.887,98,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 17 2017,2017-10-17,3.79,96,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 18 2017,2017-10-18,3.976,95,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 19 2017,2017-10-19,3.948,85,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 20 2017,2017-10-20,3.954,85,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 21 2017,2017-10-21,3.843,101,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 22 2017,2017-10-22,3.816,132,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 23 2017,2017-10-23,3.756,101,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 24 2017,2017-10-24,3.705,97,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 25 2017,2017-10-25,3.658,98,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 26 2017,2017-10-26,3.645,108,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 27 2017,2017-10-27,3.677,105,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 28 2017,2017-10-28,3.583,109,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 29 2017,2017-10-29,3.542,110,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 30 2017,2017-10-30,3.585,92,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Oct 31 2017,2017-10-31,3.528,93,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 01 2017,2017-11-01,3.503,86,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 02 2017,2017-11-02,3.626,94,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 03 2017,2017-11-03,3.757,115,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 04 2017,2017-11-04,3.532,108,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 05 2017,2017-11-05,3.585,115,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 06 2017,2017-11-06,3.682,100,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 07 2017,2017-11-07,3.565,80,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 08 2017,2017-11-08,3.634,80,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 09 2017,2017-11-09,3.482,78,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 10 2017,2017-11-10,3.651,92,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 11 2017,2017-11-11,3.574,102,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 12 2017,2017-11-12,3.638,88,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 13 2017,2017-11-13,3.574,89,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 14 2017,2017-11-14,3.661,71,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 15 2017,2017-11-15,3.7,85,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 16 2017,2017-11-16,3.508,97,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 17 2017,2017-11-17,3.64,92,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 18 2017,2017-11-18,3.772,90,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 19 2017,2017-11-19,3.614,83,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 20 2017,2017-11-20,3.61,101,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 21 2017,2017-11-21,3.916,86,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 22 2017,2017-11-22,3.765,73,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 23 2017,2017-11-23,3.224,136,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 24 2017,2017-11-24,3.235,137,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 25 2017,2017-11-25,3.399,115,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 26 2017,2017-11-26,3.212,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 27 2017,2017-11-27,3.066,91,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 28 2017,2017-11-28,3.153,96,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 29 2017,2017-11-29,3.367,107,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Nov 30 2017,2017-11-30,3.355,84,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 01 2017,2017-12-01,3.533,108,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 02 2017,2017-12-02,3.592,123,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 03 2017,2017-12-03,3.689,113,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 04 2017,2017-12-04,3.784,70,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 05 2017,2017-12-05,3.725,79,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 06 2017,2017-12-06,3.887,94,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 07 2017,2017-12-07,4.098,67,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 08 2017,2017-12-08,4.188,83,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 09 2017,2017-12-09,4.141,116,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 10 2017,2017-12-10,4.086,87,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 11 2017,2017-12-11,4.05,72,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 12 2017,2017-12-12,3.991,79,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 13 2017,2017-12-13,4.064,73,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 14 2017,2017-12-14,3.986,78,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 15 2017,2017-12-15,4.05,82,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 16 2017,2017-12-16,4.061,81,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 17 2017,2017-12-17,4.118,80,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 18 2017,2017-12-18,4.032,83,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 19 2017,2017-12-19,4.156,76,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 20 2017,2017-12-20,3.945,104,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 21 2017,2017-12-21,3.981,85,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 22 2017,2017-12-22,3.688,138,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 23 2017,2017-12-23,3.773,128,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 24 2017,2017-12-24,4.029,139,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 25 2017,2017-12-25,4.472,168,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 26 2017,2017-12-26,4.438,152,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 27 2017,2017-12-27,4.503,126,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 28 2017,2017-12-28,4.636,147,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 29 2017,2017-12-29,4.648,135,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 30 2017,2017-12-30,4.553,113,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Dec 31 2017,2017-12-31,4.386,112,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 01 2018,2018-01-01,4.521,105,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 02 2018,2018-01-02,4.24,135,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 03 2018,2018-01-03,4.181,112,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 04 2018,2018-01-04,4.136,101,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 05 2018,2018-01-05,4.405,127,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 06 2018,2018-01-06,4.46,104,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 07 2018,2018-01-07,4.618,94,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 08 2018,2018-01-08,4.642,90,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 09 2018,2018-01-09,4.777,79,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 10 2018,2018-01-10,4.808,69,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 11 2018,2018-01-11,4.94,112,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 12 2018,2018-01-12,4.752,113,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 13 2018,2018-01-13,4.946,117,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 14 2018,2018-01-14,5.037,110,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
Jan 15 2018,2018-01-15,5.077,93,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,0
