date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
May 16 2018,2018-05-16,1.136,0.019117783741118295,0.028186246026643037,0.30951234928056187,0.5608892353255713,0.3050215005786033,0.3280028466850915,286,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 17 2018,2018-05-17,1.149,0.020119442189651757,0.027978583763754495,0.3095667263754595,0.5608892353255713,0.3050215005786033,0.3280028466850915,297,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 18 2018,2018-05-18,1.148,0.02080837585557492,0.02774798105811325,0.30961955444241657,0.5608892353255713,0.3050215005786033,0.3280028466850915,287,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 19 2018,2018-05-19,1.143,0.021916272231049947,0.02773321628133769,0.3096665835602159,0.5608892353255713,0.3050215005786033,0.3280028466850915,338,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 20 2018,2018-05-20,1.136,0.02330529514099609,0.02807485128240099,0.3097058426087683,0.5608892353255713,0.3050215005786033,0.3280028466850915,337,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 21 2018,2018-05-21,1.124,0.024998942506364485,0.029205156537894333,0.3097324888191847,0.5608892353255713,0.3050215005786033,0.3280028466850915,288,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 22 2018,2018-05-22,1.132,0.026082737498238757,0.02937446019049503,0.3097668482698947,0.5608892353255713,0.3050215005786033,0.3280028466850915,259,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 23 2018,2018-05-23,1.143,0.026604575701852314,0.028812128250508495,0.3098122057806007,0.5608892353255713,0.3050215005786033,0.3280028466850915,259,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 24 2018,2018-05-24,1.124,0.027227880403441082,0.02935564358798702,0.30983772637900886,0.5608892353255713,0.3050215005786033,0.3280028466850915,290,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 25 2018,2018-05-25,1.116,0.028161276094383306,0.030318402135943164,0.3098550556791931,0.5608892353255713,0.3050215005786033,0.3280028466850915,286,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 26 2018,2018-05-26,1.1,0.03041256546118307,0.03247072505756257,0.30985698188719946,0.5608892353255713,0.3050215005786033,0.3280028466850915,329,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 27 2018,2018-05-27,1.096,0.0327404456537919,0.03440299430919984,0.3098549975334218,0.5608892353255713,0.3050215005786033,0.3280028466850915,316,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 28 2018,2018-05-28,1.091,0.034114007639693675,0.03625199527604692,0.3098482801938899,0.5608892353255713,0.3050215005786033,0.3280028466850915,303,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 29 2018,2018-05-29,1.099,0.03536470088895439,0.03688846008620132,0.30984852545947816,0.5608892353255713,0.3050215005786033,0.3280028466850915,282,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 30 2018,2018-05-30,1.117,0.03473560232621866,0.036217356146106314,0.3098653587622218,0.5608892353255713,0.3050215005786033,0.3280028466850915,328,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
May 31 2018,2018-05-31,1.112,0.034012658225136064,0.03573614673623357,0.30987710865572177,0.5608892353255713,0.3050215005786033,0.3280028466850915,281,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 01 2018,2018-06-01,1.097,0.034257376082993216,0.0360842312248181,0.3098747286926204,0.5608892353255713,0.3050215005786033,0.3280028466850915,324,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 02 2018,2018-06-02,1.113,0.032961558940920385,0.03536264985148895,0.30988685296332713,0.5608892353255713,0.3050215005786033,0.3280028466850915,321,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 03 2018,2018-06-03,1.122,0.031366960434447956,0.034341312285247214,0.309907288541107,0.5608892353255713,0.3050215005786033,0.3280028466850915,307,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 04 2018,2018-06-04,1.109,0.030253792390750857,0.0337759344511241,0.30991505723265733,0.5608892353255713,0.3050215005786033,0.3280028466850915,295,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 05 2018,2018-06-05,1.134,0.0279852177728308,0.03267224363067276,0.30994666427758155,0.5608892353255713,0.3050215005786033,0.3280028466850915,277,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 06 2018,2018-06-06,1.144,0.025830326113429045,0.03174075184884249,0.3099880396333196,0.5608892353255713,0.3050215005786033,0.3280028466850915,336,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 07 2018,2018-06-07,1.117,0.02421752476507,0.03095419995722604,0.31000235351510597,0.5608892353255713,0.3050215005786033,0.3280028466850915,286,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 08 2018,2018-06-08,1.137,0.024185965342319538,0.029966913240552086,0.3100358673947303,0.5608892353255713,0.3050215005786033,0.3280028466850915,341,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 09 2018,2018-06-09,1.133,0.023952155375374626,0.028984880401643997,0.31006501888729515,0.5608892353255713,0.3050215005786033,0.3280028466850915,340,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 10 2018,2018-06-10,1.104,0.02356317017095519,0.028907214334076805,0.31006635319219294,0.5608892353255713,0.3050215005786033,0.3280028466850915,299,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 11 2018,2018-06-11,1.073,0.024255725713420627,0.031422743452862605,0.3100408264396377,0.5608892353255713,0.3050215005786033,0.3280028466850915,291,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 12 2018,2018-06-12,1.064,0.024714577577357358,0.03419174166119246,0.31000794878721954,0.5608892353255713,0.3050215005786033,0.3280028466850915,293,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 13 2018,2018-06-13,1.078,0.02354757961546682,0.03490141893352975,0.3099862025800545,0.5608892353255713,0.3050215005786033,0.3280028466850915,262,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 14 2018,2018-06-14,1.056,0.025148318652229985,0.037328230004023466,0.30994686337439487,0.5608892353255713,0.3050215005786033,0.3280028466850915,260,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 15 2018,2018-06-15,1.053,0.027226677249025444,0.03935203568345129,0.3099051478057149,0.5608892353255713,0.3050215005786033,0.3280028466850915,307,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 16 2018,2018-06-16,1.059,0.027972564555572992,0.04026770971960837,0.3098678722770308,0.5608892353255713,0.3050215005786033,0.3280028466850915,336,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 17 2018,2018-06-17,1.048,0.029116176330993955,0.041752465853553154,0.30982223835656475,0.5608892353255713,0.3050215005786033,0.3280028466850915,314,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 18 2018,2018-06-18,1.071,0.028910802181160912,0.04123305649557387,0.3097941101814395,0.5608892353255713,0.3050215005786033,0.3280028466850915,310,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 19 2018,2018-06-19,1.047,0.02999618749720387,0.042197034965906016,0.309747536906929,0.5608892353255713,0.3050215005786033,0.3280028466850915,304,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 20 2018,2018-06-20,1.044,0.03135413225070966,0.043034709439839065,0.3096987092853411,0.5608892353255713,0.3050215005786033,0.3280028466850915,300,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 21 2018,2018-06-21,1.041,0.03231518628087111,0.04376322627450637,0.3096476643857348,0.5608892353255713,0.3050215005786033,0.3280028466850915,365,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 22 2018,2018-06-22,0.936,0.042231776999142705,0.05747548113727896,0.30953816289673797,0.5608892353255713,0.3050215005786033,0.3280028466850915,509,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 23 2018,2018-06-23,0.916,0.05202741319859647,0.06929516572602161,0.3094212523460988,0.5608892353255713,0.3050215005786033,0.3280028466850915,466,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 24 2018,2018-06-24,0.947,0.057006916297469325,0.07382589626871924,0.30931659072373613,0.5608892353255713,0.3050215005786033,0.3280028466850915,422,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 25 2018,2018-06-25,0.957,0.06072478900745178,0.07614947929940782,0.3092165142721815,0.5608892353255713,0.3050215005786033,0.3280028466850915,410,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 26 2018,2018-06-26,0.923,0.06618830677712273,0.08080882911470824,0.30910243411099425,0.5608892353255713,0.3050215005786033,0.3280028466850915,390,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 27 2018,2018-06-27,0.937,0.06994608761334191,0.0828902995621882,0.30899386283392677,0.5608892353255713,0.3050215005786033,0.3280028466850915,372,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 28 2018,2018-06-28,0.939,0.0728768130824679,0.0840763846032201,0.30888621006786765,0.5608892353255713,0.3050215005786033,0.3280028466850915,353,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 29 2018,2018-06-29,0.935,0.07501834258458,0.08498454414701327,0.3087770430712896,0.5608892353255713,0.3050215005786033,0.3280028466850915,359,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jun 30 2018,2018-06-30,0.934,0.07681591669355203,0.08544874044571026,0.30866758572709885,0.5608892353255713,0.3050215005786033,0.3280028466850915,372,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 01 2018,2018-07-01,0.942,0.07820765903051906,0.08499478357321699,0.3085614802512118,0.5608892353255713,0.3050215005786033,0.3280028466850915,357,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 02 2018,2018-07-02,0.927,0.07934748980232748,0.08518073633855969,0.30844954674536584,0.5608892353255713,0.3050215005786033,0.3280028466850915,401,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 03 2018,2018-07-03,0.962,0.07838441230214994,0.08327457524142308,0.30835253551023695,0.5608892353255713,0.3050215005786033,0.3280028466850915,348,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 04 2018,2018-07-04,0.986,0.07707575017064197,0.08072071558373298,0.3082677575489609,0.5608892353255713,0.3050215005786033,0.3280028466850915,374,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 05 2018,2018-07-05,0.989,0.07427093148983122,0.07818906584813796,0.30818464911275145,0.5608892353255713,0.3050215005786033,0.3280028466850915,366,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 06 2018,2018-07-06,1.012,0.0702673138969907,0.07564550212958061,0.3081149298633664,0.5608892353255713,0.3050215005786033,0.3280028466850915,331,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 07 2018,2018-07-07,1.039,0.06765148179090469,0.07364553788953346,0.3080627825832445,0.5608892353255713,0.3050215005786033,0.3280028466850915,378,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 08 2018,2018-07-08,1.046,0.06366648011045158,0.07187552946430482,0.30801546143820024,0.5608892353255713,0.3050215005786033,0.3280028466850915,333,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 09 2018,2018-07-09,1.057,0.05986187165600708,0.07050231266543815,0.3079760148148152,0.5608892353255713,0.3050215005786033,0.3280028466850915,372,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 10 2018,2018-07-10,1.053,0.0576077600934791,0.06891675180430142,0.30793353750818153,0.5608892353255713,0.3050215005786033,0.3280028466850915,367,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 11 2018,2018-07-11,1.076,0.057737057563503294,0.06834203530604145,0.30790839143852733,0.5608892353255713,0.3050215005786033,0.3280028466850915,327,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 12 2018,2018-07-12,1.111,0.060055424592519946,0.06994086467461212,0.30791244811859436,0.5608892353255713,0.3050215005786033,0.3280028466850915,348,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 13 2018,2018-07-13,1.148,0.0642422588028418,0.07425732296690798,0.30795100679134474,0.5608892353255713,0.3050215005786033,0.3280028466850915,329,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 14 2018,2018-07-14,1.16,0.06959591909029114,0.07848628334356153,0.3080012729602144,0.5608892353255713,0.3050215005786033,0.3280028466850915,376,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 15 2018,2018-07-15,1.162,0.07459302608306798,0.08166473780831575,0.3080531703189229,0.5608892353255713,0.3050215005786033,0.3280028466850915,338,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 16 2018,2018-07-16,1.169,0.07945362270481397,0.08446133755170511,0.3081118919992552,0.5608892353255713,0.3050215005786033,0.3280028466850915,374,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 17 2018,2018-07-17,1.18,0.08470343124317468,0.08728103648577284,0.30818181157003816,0.5608892353255713,0.3050215005786033,0.3280028466850915,301,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 18 2018,2018-07-18,1.19,0.08973668376863793,0.09001653845638577,0.3082621022181687,0.5608892353255713,0.3050215005786033,0.3280028466850915,293,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 19 2018,2018-07-19,1.188,0.09446926155797865,0.09168306359843577,0.3083396687695086,0.5608892353255713,0.3050215005786033,0.3280028466850915,279,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 20 2018,2018-07-20,1.191,0.09891736363038424,0.09288070187575269,0.3084199976510638,0.5608892353255713,0.3050215005786033,0.3280028466850915,319,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 21 2018,2018-07-21,1.215,0.10423360699690712,0.09531128882681174,0.3085269247968725,0.5608892353255713,0.3050215005786033,0.3280028466850915,303,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 22 2018,2018-07-22,1.236,0.10814018679473192,0.09861888545940413,0.3086582269920083,0.5608892353255713,0.3050215005786033,0.3280028466850915,334,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 23 2018,2018-07-23,1.237,0.11019343493805711,0.1009401059163974,0.3087900062558081,0.5608892353255713,0.3050215005786033,0.3280028466850915,287,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 24 2018,2018-07-24,1.258,0.11361625774064243,0.10410478979499496,0.30894724052029526,0.5608892353255713,0.3050215005786033,0.3280028466850915,287,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 25 2018,2018-07-25,1.261,0.11652833013536903,0.10645649086050371,0.3091074549107094,0.5608892353255713,0.3050215005786033,0.3280028466850915,327,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 26 2018,2018-07-26,1.262,0.11700386082636557,0.10799671485641905,0.3092680830581906,0.5608892353255713,0.3050215005786033,0.3280028466850915,316,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 27 2018,2018-07-27,1.284,0.11815550342030394,0.11047644738412413,0.3094566657846153,0.5608892353255713,0.3050215005786033,0.3280028466850915,287,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 28 2018,2018-07-28,1.253,0.11684699200334442,0.10994938682944343,0.309604122703673,0.5608892353255713,0.3050215005786033,0.3280028466850915,305,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 29 2018,2018-07-29,1.269,0.11495896819220275,0.11002792579714935,0.3097711056963515,0.5608892353255713,0.3050215005786033,0.3280028466850915,299,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 30 2018,2018-07-30,1.289,0.11270241560303157,0.11095822787862811,0.3099635528937016,0.5608892353255713,0.3050215005786033,0.3280028466850915,284,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jul 31 2018,2018-07-31,1.308,0.11049718361210287,0.112616125077338,0.310180997104481,0.5608892353255713,0.3050215005786033,0.3280028466850915,283,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 01 2018,2018-08-01,1.305,0.10556233654363496,0.11329767914574974,0.3103931500388773,0.5608892353255713,0.3050215005786033,0.3280028466850915,318,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 02 2018,2018-08-02,1.32,0.10221536875243063,0.11441897658999367,0.3106252135672928,0.5608892353255713,0.3050215005786033,0.3280028466850915,282,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 03 2018,2018-08-03,1.33,0.09952632644266757,0.11556556039800327,0.3108703975700564,0.5608892353255713,0.3050215005786033,0.3280028466850915,327,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 04 2018,2018-08-04,1.324,0.09529470924031125,0.11563975020619814,0.3111057175489755,0.5608892353255713,0.3050215005786033,0.3280028466850915,358,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 05 2018,2018-08-05,1.373,0.09380919740218165,0.11877645962117088,0.31141279772726105,0.5608892353255713,0.3050215005786033,0.3280028466850915,369,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 06 2018,2018-08-06,1.397,0.09410263411364521,0.12280327145702953,0.3117563407889014,0.5608892353255713,0.3050215005786033,0.3280028466850915,362,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 07 2018,2018-08-07,1.381,0.09239097955671031,0.12428577309494224,0.3120726390151277,0.5608892353255713,0.3050215005786033,0.3280028466850915,391,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 08 2018,2018-08-08,1.424,0.09259393490725742,0.12834915395578128,0.31245714664360563,0.5608892353255713,0.3050215005786033,0.3280028466850915,402,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 09 2018,2018-08-09,1.429,0.09112603372795712,0.13148345713003934,0.31284806652751823,0.5608892353255713,0.3050215005786033,0.3280028466850915,381,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 10 2018,2018-08-10,1.374,0.08677859262474441,0.12996221870700506,0.3131482932169807,0.5608892353255713,0.3050215005786033,0.3280028466850915,378,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 11 2018,2018-08-11,1.361,0.08314960896639688,0.12757841117677174,0.3134272834808857,0.5608892353255713,0.3050215005786033,0.3280028466850915,358,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 12 2018,2018-08-12,1.369,0.0811911962273494,0.12541170562853124,0.3137168866559164,0.5608892353255713,0.3050215005786033,0.3280028466850915,354,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 13 2018,2018-08-13,1.346,0.07850840060476098,0.12224877653369759,0.31397096130206087,0.5608892353255713,0.3050215005786033,0.3280028466850915,387,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 14 2018,2018-08-14,1.341,0.07521726385351711,0.11894990619283217,0.3142165458380422,0.5608892353255713,0.3050215005786033,0.3280028466850915,377,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 15 2018,2018-08-15,1.352,0.07195721110413811,0.11600861351766219,0.3144767569640401,0.5608892353255713,0.3050215005786033,0.3280028466850915,393,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 16 2018,2018-08-16,1.366,0.06907701016498757,0.11354961084179344,0.31475627296877295,0.5608892353255713,0.3050215005786033,0.3280028466850915,352,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 17 2018,2018-08-17,1.382,0.06664113016662866,0.11168647462308724,0.31505852702631093,0.5608892353255713,0.3050215005786033,0.3280028466850915,377,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 18 2018,2018-08-18,1.441,0.06613080037789659,0.11316870662901746,0.3154540203500628,0.5608892353255713,0.3050215005786033,0.3280028466850915,407,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 19 2018,2018-08-19,1.432,0.06420306327064061,0.113313503777953,0.31583243996899685,0.5608892353255713,0.3050215005786033,0.3280028466850915,386,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 20 2018,2018-08-20,1.388,0.061155877716789535,0.11082116932075066,0.31613881276855177,0.5608892353255713,0.3050215005786033,0.3280028466850915,327,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 21 2018,2018-08-21,1.391,0.05888661421183869,0.10839125695209953,0.3164482316619298,0.5608892353255713,0.3050215005786033,0.3280028466850915,369,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Aug 22 2018,2018-08-22,1.387,0.05599918923879976,0.10577713510480652,0.3167499641360535,0.5608892353255713,0.3050215005786033,0.3280028466850915,352,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
