date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jun 06 2020,2020-06-06,3.422,0.17867070140409552,0.18491045269759068,0.8326899977056178,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 07 2020,2020-06-07,3.35,0.17804313373805217,0.17929738436626327,0.8328200883629715,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 08 2020,2020-06-08,3.508,0.17799270293709274,0.1755977568943653,0.8330512703230467,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 09 2020,2020-06-09,3.416,0.17617818827252726,0.16986227931189563,0.8332210511016183,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 10 2020,2020-06-10,3.562,0.17755692304030773,0.16888444064511407,0.8334887610004087,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 11 2020,2020-06-11,4.3,0.2365769807400826,0.2748131276791082,0.8344333257800686,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 12 2020,2020-06-12,3.456,0.23571741556363937,0.2658327851607116,0.8346263531954997,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 13 2020,2020-06-13,3.308,0.2358268993070618,0.2603414068357772,0.8347282268081992,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 14 2020,2020-06-14,3.27,0.23821950903055797,0.25628541934810817,0.834808442736012,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 15 2020,2020-06-15,3.353,0.23773055596910717,0.24903015976130774,0.8349357879226361,1.282284126266246,0.4642089017576902,1.0815833786331193,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 16 2020,2020-06-16,3.441,0.23766442342286115,0.24086329256905,0.8351171209292969,1.282284126266246,0.4642089017576902,1.0815833786331193,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 17 2020,2020-06-17,3.412,0.23764757060843994,0.23308774073865599,0.835279517929841,1.282284126266246,0.4642089017576902,1.0815833786331193,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 18 2020,2020-06-18,3.417,0.23760984150832368,0.22551945921160946,0.8354445399594648,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 19 2020,2020-06-19,3.364,0.23350315659093893,0.21892525241030614,0.8355765738409,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 20 2020,2020-06-20,3.459,0.23355633596408176,0.21183688622997338,0.8357674114109669,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 21 2020,2020-06-21,3.269,0.2354240390464004,0.20908041547041728,0.8358442907997965,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 22 2020,2020-06-22,3.264,0.23700627083221792,0.2061832036192329,0.8359181318944939,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 23 2020,2020-06-23,3.28,0.1968849626196697,0.20223567736384576,0.836000374881758,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 24 2020,2020-06-24,3.04,0.20670870447503842,0.21591319012278765,0.8359663689739971,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 25 2020,2020-06-25,3.014,0.2170310534483976,0.22820723100382315,0.8359215999110199,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 26 2020,2020-06-26,2.98,0.2280452667304512,0.24013284662825682,0.8358633823546077,1.282284126266246,0.4642089017576902,1.0815833786331193,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 27 2020,2020-06-27,2.968,0.23858440035332518,0.24962228528708416,0.8358005344363044,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 28 2020,2020-06-28,2.985,0.24694319929522798,0.2547648199198656,0.835744094828548,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 29 2020,2020-06-29,3.148,0.24908092208583182,0.2489323852641543,0.8357576429753848,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jun 30 2020,2020-06-30,3.331,0.24852993991566596,0.2411008663529084,0.8358669254186469,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 01 2020,2020-07-01,3.024,0.25267552451643777,0.2420484584143198,0.8358254790035429,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 02 2020,2020-07-02,2.967,0.26030442169510837,0.24580836019628802,0.8357617204776457,1.282284126266246,0.4642089017576902,1.0815833786331193,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 03 2020,2020-07-03,3.13,0.26055635435180863,0.23955345214451926,0.8357660903031956,1.282284126266246,0.4642089017576902,1.0815833786331193,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 04 2020,2020-07-04,3.141,0.2613467683621421,0.23301223355377906,0.8357753981760075,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 05 2020,2020-07-05,3.103,0.2633340084379567,0.22771911146057866,0.835767120190174,1.282284126266246,0.4642089017576902,1.0815833786331193,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 06 2020,2020-07-06,3.03,0.2662370389700541,0.22558313080521583,0.8357275124739708,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 07 2020,2020-07-07,3.126,0.2672389778164287,0.21925392701426896,0.8357293601901656,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 08 2020,2020-07-08,2.908,0.2711484811880321,0.22483566942341005,0.8356440080978661,1.282284126266246,0.4642089017576902,1.0815833786331193,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 09 2020,2020-07-09,3.196,0.2694420458873409,0.217471949714974,0.8356790118974958,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 10 2020,2020-07-10,3.275,0.262681593455331,0.21145477669500906,0.8357546738185078,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 11 2020,2020-07-11,3.26,0.16867478400348587,0.20518760444448256,0.8358219979640482,1.282284126266246,0.4642089017576902,1.0815833786331193,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 12 2020,2020-07-12,3.141,0.1616745133775389,0.198970125003526,0.8358298098213752,1.282284126266246,0.4642089017576902,1.0815833786331193,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 13 2020,2020-07-13,3.256,0.16060552086816715,0.19305935865224533,0.835894477769523,1.282284126266246,0.4642089017576902,1.0815833786331193,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 14 2020,2020-07-14,3.157,0.1598682970879312,0.18701373244141692,0.8359093608558092,1.282284126266246,0.4642089017576902,1.0815833786331193,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 15 2020,2020-07-15,3.235,0.15692266563026416,0.18114679739082082,0.8359625535262742,1.282284126266246,0.4642089017576902,1.0815833786331193,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 16 2020,2020-07-16,3.66,0.17379641941737692,0.20978516623389182,0.8362832162321335,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 17 2020,2020-07-17,4.073,0.23480309432256255,0.2928269481479396,0.8369567727669281,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 18 2020,2020-07-18,3.418,0.23483404754221526,0.28523870567209253,0.8371112841262209,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 19 2020,2020-07-19,3.36,0.23474279394764555,0.276417881744299,0.8372307745636812,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 20 2020,2020-07-20,3.53,0.23771432918285035,0.2736866614353282,0.8374561463238039,1.282284126266246,0.4642089017576902,1.0815833786331193,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 21 2020,2020-07-21,3.411,0.24035005362151268,0.26589155294661204,0.8376049211690432,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 22 2020,2020-07-22,3.884,0.2696891548243774,0.29357888306471563,0.838100095430008,1.282284126266246,0.4642089017576902,1.0815833786331193,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 23 2020,2020-07-23,3.476,0.2731842058846549,0.28558625048944986,0.838288012417611,1.282284126266246,0.4642089017576902,1.0815833786331193,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 24 2020,2020-07-24,3.406,0.272073183613125,0.2764415625549299,0.8384319823494466,1.282284126266246,0.4642089017576902,1.0815833786331193,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 25 2020,2020-07-25,3.367,0.2689918257100994,0.26737610468446404,0.8385524922087888,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 26 2020,2020-07-26,3.323,0.26370374573988,0.25881756652604493,0.8386476554470886,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 27 2020,2020-07-27,3.404,0.25808126003569315,0.25054875567621904,0.8387891360548925,1.282284126266246,0.4642089017576902,1.0815833786331193,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 28 2020,2020-07-28,3.167,0.25272778731821416,0.24731851755082285,0.8388037190624554,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 29 2020,2020-07-29,3.222,0.25158291748013806,0.2414029530309538,0.8388447254631928,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 30 2020,2020-07-30,3.245,0.25169997876508987,0.23478253422159232,0.83889708930499,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Jul 31 2020,2020-07-31,3.162,0.24777859276879555,0.23126627673049246,0.8389086858356789,1.282284126266246,0.4642089017576902,1.0815833786331193,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 01 2020,2020-08-01,3.459,0.24109473742451315,0.2261389727854044,0.8390819724813482,1.282284126266246,0.4642089017576902,1.0815833786331193,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 02 2020,2020-08-02,3.264,0.23873090944919262,0.21943137252496223,0.8391432309685988,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 03 2020,2020-08-03,3.264,0.23656214949715532,0.21287427803147602,0.8392042034995878,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 04 2020,2020-08-04,3.372,0.23288497728209084,0.20621734777871148,0.8393240112621019,1.282284126266246,0.4642089017576902,1.0815833786331193,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 05 2020,2020-08-05,3.348,0.22564688363005547,0.19951252029362315,0.8394297504090208,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 06 2020,2020-08-06,3.25,0.22260010275632894,0.19400070345968023,0.8394825807351535,1.282284126266246,0.4642089017576902,1.0815833786331193,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 07 2020,2020-08-07,3.435,0.2067667907259968,0.18964814832869709,0.8396385355781351,1.282284126266246,0.4642089017576902,1.0815833786331193,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 08 2020,2020-08-08,3.577,0.2075795623674098,0.19338199833946706,0.8398857202618288,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 09 2020,2020-08-09,3.345,0.20674997116012936,0.1870411035491535,0.8399881527979609,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 10 2020,2020-08-10,3.9,0.22582708520856115,0.2275590399255411,0.8404824529038847,1.282284126266246,0.4642089017576902,1.0815833786331193,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 11 2020,2020-08-11,3.258,0.22211360870603003,0.22230764909512582,0.8405373246050104,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 12 2020,2020-08-12,3.53,0.22129679451896592,0.21847237140913894,0.8407504991599856,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 13 2020,2020-08-13,3.696,0.22136257510061175,0.22513479088856608,0.8410791305690423,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 14 2020,2020-08-14,3.481,0.2182443031606335,0.2185743592039667,0.8412595574720606,1.282284126266246,0.4642089017576902,1.0815833786331193,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 15 2020,2020-08-15,3.44,0.21435946016194643,0.21153842812209492,0.8414141861282868,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 16 2020,2020-08-16,3.214,0.18106236939021042,0.21049657160728016,0.841445288990965,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 17 2020,2020-08-17,3.41,0.18105139931909917,0.20361100655633893,0.841581222294505,1.282284126266246,0.4642089017576902,1.0815833786331193,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 18 2020,2020-08-18,3.385,0.1808866572155677,0.19696863224333988,0.8417021980351128,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 19 2020,2020-08-19,3.351,0.17965459836209396,0.19088518494593057,0.8418035734088571,1.282284126266246,0.4642089017576902,1.0815833786331193,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 20 2020,2020-08-20,3.639,0.18481728784142215,0.19436457976535979,0.8420864721659629,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 21 2020,2020-08-21,3.384,0.16160461186090663,0.1881161230163542,0.8422055286751264,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 22 2020,2020-08-22,3.337,0.1611189501329861,0.182852811563731,0.8422979264336444,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 23 2020,2020-08-23,3.337,0.16134301291377198,0.17767194251351426,0.8423899803037121,1.282284126266246,0.4642089017576902,1.0815833786331193,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 24 2020,2020-08-24,3.592,0.16562451995159724,0.17837077890324235,0.8426379437579777,1.282284126266246,0.4642089017576902,1.0815833786331193,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 25 2020,2020-08-25,3.239,0.16754817800866897,0.17791624781471915,0.8426783519636671,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 26 2020,2020-08-26,3.281,0.1687006598792068,0.1747082306917301,0.8427396514860473,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 27 2020,2020-08-27,3.115,0.17127727067033005,0.18279422430716866,0.8427226716460087,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 28 2020,2020-08-28,2.913,0.18968237516510994,0.21128677967876142,0.8426303935867615,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 29 2020,2020-08-29,3.045,0.19772057666510906,0.21776931710882202,0.8425847368000462,1.282284126266246,0.4642089017576902,1.0815833786331193,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 30 2020,2020-08-30,3.329,0.1940542050117963,0.21062817094830136,0.8426704827889611,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Aug 31 2020,2020-08-31,3.203,0.19576318088064315,0.20605748468083554,0.8426923629213013,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 01 2020,2020-09-01,3.317,0.19506315216702258,0.19930019601568358,0.8427711097381063,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 02 2020,2020-09-02,3.099,0.2003009689465361,0.20043113732594303,0.8427464972338922,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 03 2020,2020-09-03,3.353,0.20029415437267198,0.19423527601745588,0.8428441380862043,1.282284126266246,0.4642089017576902,1.0815833786331193,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 04 2020,2020-09-04,3.524,0.20249299406073248,0.19548586419983446,0.843042891126754,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 05 2020,2020-09-05,3.278,0.20200398596272615,0.18938895967919173,0.843100141919049,1.282284126266246,0.4642089017576902,1.0815833786331193,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 06 2020,2020-09-06,2.985,0.2131716727639187,0.2012756804021219,0.8430310102347242,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 07 2020,2020-09-07,3.138,0.21225244133007395,0.1987018182412314,0.8430219927057631,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 08 2020,2020-09-08,3.142,0.2152126053864949,0.19557120700947095,0.8430145615794217,1.282284126266246,0.4642089017576902,1.0815833786331193,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 09 2020,2020-09-09,3.191,0.18768567511581705,0.19039258451469654,0.8430289177306859,1.282284126266246,0.4642089017576902,1.0815833786331193,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 10 2020,2020-09-10,3.119,0.19062631495684132,0.18807840550324167,0.8430113084641477,1.282284126266246,0.4642089017576902,1.0815833786331193,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 11 2020,2020-09-11,3.159,0.18734657784407743,0.1837285081824808,0.8430108647867877,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 12 2020,2020-09-12,3.262,0.17094233752532648,0.1777103203660807,0.8430586357316747,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 13 2020,2020-09-13,3.195,0.1670105785072769,0.17255557278924788,0.8430740805624624,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 14 2020,2020-09-14,3.157,0.16481372627247431,0.16857677712792543,0.8430722051435909,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 15 2020,2020-09-15,3.063,0.16842057372890767,0.16933116058919967,0.8430310937166385,1.282284126266246,0.4642089017576902,1.0815833786331193,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 16 2020,2020-09-16,3.238,0.16574166298965612,0.16378071652101234,0.8430662916051398,1.282284126266246,0.4642089017576902,1.0815833786331193,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 17 2020,2020-09-17,2.982,0.17032740952877692,0.17049681044238235,0.84299503909893,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 18 2020,2020-09-18,3.161,0.16928823614343033,0.1655204579087395,0.8429943471816809,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 19 2020,2020-09-19,3.195,0.15026742827373515,0.16016529630883455,0.8430087877571228,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 20 2020,2020-09-20,3.152,0.14699671198137562,0.15566375714190225,0.8430038120832506,1.282284126266246,0.4642089017576902,1.0815833786331193,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 21 2020,2020-09-21,3.03,0.14805514660687688,0.1570749471973526,0.8429494491842677,1.282284126266246,0.4642089017576902,1.0815833786331193,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 22 2020,2020-09-22,2.9,0.15475825048105274,0.1691487887273646,0.8428511689228921,1.282284126266246,0.4642089017576902,1.0815833786331193,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 23 2020,2020-09-23,3.188,0.13368448443747175,0.16361890767021398,0.8428618555073353,1.282284126266246,0.4642089017576902,1.0815833786331193,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 24 2020,2020-09-24,4.439,0.2683046839849763,0.35236225390783826,0.8438482043534813,1.282284126266246,0.4642089017576902,1.0815833786331193,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 25 2020,2020-09-25,3.101,0.26856134597466985,0.34312367177823905,0.8438204789409456,1.282284126266246,0.4642089017576902,1.0815833786331193,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 26 2020,2020-09-26,3.027,0.26998838842635375,0.33651796951003726,0.8437639992404762,1.282284126266246,0.4642089017576902,1.0815833786331193,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 27 2020,2020-09-27,2.956,0.2685435301514618,0.3328982851683657,0.843682681596644,1.282284126266246,0.4642089017576902,1.0815833786331193,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 28 2020,2020-09-28,3.31,0.2677079833845421,0.3228070100784925,0.8437508657216043,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 29 2020,2020-09-29,2.962,0.2702868718666345,0.3189882015328749,0.843671376559741,1.282284126266246,0.4642089017576902,1.0815833786331193,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Sep 30 2020,2020-09-30,2.947,0.274014891784265,0.3152770953507034,0.8435869267282153,1.282284126266246,0.4642089017576902,1.0815833786331193,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Oct 01 2020,2020-10-01,3.061,0.2737699428520189,0.30663477359692737,0.8435428307437257,1.282284126266246,0.4642089017576902,1.0815833786331193,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Oct 02 2020,2020-10-02,3.005,0.2752290582092685,0.29984422585474924,0.8434779841713498,1.282284126266246,0.4642089017576902,1.0815833786331193,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Oct 03 2020,2020-10-03,3.005,0.2747577741989496,0.29293465529581486,0.8434130837480416,1.282284126266246,0.4642089017576902,1.0815833786331193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Oct 04 2020,2020-10-04,3.073,0.26650489849070813,0.28415219184319096,0.8433733932477323,1.282284126266246,0.4642089017576902,1.0815833786331193,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
Oct 05 2020,2020-10-05,3.08,0.2656084340338,0.2754542552929025,0.8433363430586416,1.282284126266246,0.4642089017576902,1.0815833786331193,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,1
