date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jul 25 2017,2017-07-25,73.005,5.351940517769824,5.265123129042388,10.667496630333382,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jul 26 2017,2017-07-26,84.192,5.922964196933848,5.964821549841118,10.685368622678412,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jul 27 2017,2017-07-27,78.47,6.019409983306151,5.954939357133164,10.689914052301198,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jul 28 2017,2017-07-28,74.557,5.799806608844762,5.773705186323102,10.688095245335662,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jul 29 2017,2017-07-29,76.789,5.797484650368968,5.661996142013726,10.689587637784225,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jul 30 2017,2017-07-30,75.304,5.833733017900063,5.499368633648348,10.688763252140859,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Jul 31 2017,2017-07-31,80.771,5.978023174583851,5.627196674527999,10.697833287633832,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 01 2017,2017-08-01,58.62,6.1838663798183555,6.647509027483486,10.692816709911938,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 02 2017,2017-08-02,90.924,7.05800046258745,7.848613681318642,10.731243212671389,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 03 2017,2017-08-03,79.281,7.110777325388836,7.702010696946897,10.736977536292747,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 04 2017,2017-08-04,81.965,7.023504188196154,7.685038679558026,10.74840532365065,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 05 2017,2017-08-05,81.917,7.06976537426287,7.637276983381471,10.759617338864189,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 07 2017,2017-08-07,72.515,6.917445130323354,7.420649668873339,10.755173788692627,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 08 2017,2017-08-08,72.932,6.896619359737295,7.198944833476893,10.751159769651212,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 10 2017,2017-08-10,76.905,6.8452741900366165,6.978740698239918,10.752427229171113,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 11 2017,2017-08-11,78.728,6.883200714733677,6.809054937846519,10.756809015635096,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 13 2017,2017-08-13,80.66,6.5521237182718215,6.716884687000887,10.76496127253896,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 14 2017,2017-08-14,85.95,6.543698926202337,6.981836249763665,10.786081573192263,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 15 2017,2017-08-15,76.862,6.230506422102631,6.753955380709573,10.787074884580946,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 16 2017,2017-08-16,90.734,6.500165306562889,7.449084099825147,10.822912861066387,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 17 2017,2017-08-17,94.999,7.206577516089208,8.449743894429368,10.874280704852954,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 19 2017,2017-08-19,84.297,7.07931994923795,8.301265622661955,10.89016006108789,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 21 2017,2017-08-21,96.42,7.79600187246018,9.15128133530548,10.946449494743504,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 23 2017,2017-08-23,87.92,7.960467607489237,9.070748600061188,10.971857157226907,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 24 2017,2017-08-24,88.39,8.119014114106335,8.992438130837536,10.998447952916623,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 25 2017,2017-08-25,93.107,8.268523767393699,9.20842282600223,11.040526968102997,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 26 2017,2017-08-26,92.0,8.30418840595574,9.265065280430964,11.078248964630598,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 29 2017,2017-08-29,80.772,8.063129264831359,8.970924866829707,11.085059319878354,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 30 2017,2017-08-30,87.193,8.106924226190596,8.761225702135334,11.107195006882542,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Aug 31 2017,2017-08-31,74.84,8.196214864332159,8.695591924244821,11.104465314739867,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 01 2017,2017-09-01,83.405,8.034077631542765,8.416309363940645,11.11667817433694,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 03 2017,2017-09-03,87.603,8.08942249334665,8.25043319393233,11.139567330343947,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 04 2017,2017-09-04,87.272,8.110530118309201,8.065784967382347,11.161324908909274,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 05 2017,2017-09-05,88.901,8.051497280901767,7.945202882387009,11.187576378669942,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 07 2017,2017-09-07,93.115,8.172761028134206,8.06918666823063,11.227226219909555,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 11 2017,2017-09-11,90.232,8.112226928971308,7.963307560247655,11.256973270958074,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 12 2017,2017-09-12,98.003,8.479351451018287,8.428045516232254,11.314352693829038,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 14 2017,2017-09-14,76.498,7.112261458739559,8.436142405530736,11.31315028650845,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 15 2017,2017-09-15,82.462,7.04261116152345,8.177453987460499,11.322108960099651,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 16 2017,2017-09-16,79.31,7.041820560462189,8.014522686492468,11.325067079348408,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 17 2017,2017-09-17,85.235,7.0206830185621785,7.756358674978451,11.340113624350002,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 18 2017,2017-09-18,86.79,7.003902237447712,7.529278523648907,11.358931587930678,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 19 2017,2017-09-19,81.566,6.626299285215115,7.316501437382519,11.365744480997597,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 20 2017,2017-09-20,86.43,6.191967396573636,7.098266932614442,11.38337320699765,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 22 2017,2017-09-22,76.25,6.225791767400793,7.157788129966634,11.3815604224081,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 23 2017,2017-09-23,78.699,6.226940240950512,7.0407589455654325,11.38318345234336,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 24 2017,2017-09-24,74.9,6.476718512904762,7.14077804530719,11.379760753353345,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 25 2017,2017-09-25,83.198,6.492113578319011,6.906881215516339,11.38958397164569,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 26 2017,2017-09-26,80.225,6.364160043719041,6.715244099529477,11.393608850797689,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 27 2017,2017-09-27,88.531,6.31651017617704,6.651856451409822,11.416235584032261,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 28 2017,2017-09-28,79.98,6.140141027995946,6.482428278655547,11.419695644247374,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 29 2017,2017-09-29,77.64,6.28931675848074,6.408685415800966,11.419505878636556,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Sep 30 2017,2017-09-30,87.342,5.923498578766149,6.310389567609832,11.438604455622098,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 01 2017,2017-10-01,85.793,5.894972106238862,6.145714391787629,11.453699049380816,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 02 2017,2017-10-02,74.771,6.107452111028513,6.297855591820134,11.449914135744136,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 04 2017,2017-10-04,71.0,6.309654669676905,6.741632333033125,11.443140004879849,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 06 2017,2017-10-06,71.959,6.4202213523090075,6.970153962886633,11.436970191380285,28.84862585071178,12.179299911671734,25.688159639822008,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 07 2017,2017-10-07,74.519,6.583191677451734,6.9439572689163676,11.432939642570059,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 08 2017,2017-10-08,81.569,6.523433900751357,6.719341800909012,11.438899666282081,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 09 2017,2017-10-09,81.793,6.372192824268266,6.503683535063608,11.445216566801696,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 11 2017,2017-10-11,80.968,6.375786554497143,6.290440677264824,11.449977233214488,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 12 2017,2017-10-12,78.13,6.344667253849469,6.1226298901595495,11.450190450304497,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 13 2017,2017-10-13,77.854,6.312992730832264,5.964266116650478,11.449996245121675,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 14 2017,2017-10-14,80.112,6.17395876688314,5.769532429180031,11.453185365662991,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 15 2017,2017-10-15,84.8,5.810283769456527,5.683426918855688,11.465346017453756,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 17 2017,2017-10-17,70.141,5.892838335689809,6.104482842765795,11.458151781879424,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 18 2017,2017-10-18,84.143,4.944207052168562,5.990935197470781,11.46878455044227,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 20 2017,2017-10-20,79.179,4.901142112849365,5.801739188757748,11.470342922857816,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 22 2017,2017-10-22,81.255,4.886664590801093,5.616894863089708,11.475258395046819,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 24 2017,2017-10-24,58.65,6.267722611206971,7.672138441040835,11.471197024619983,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 25 2017,2017-10-25,61.673,6.955953644429271,8.582639475268698,11.464781106684269,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 26 2017,2017-10-26,70.651,6.929703518976846,8.492158418456514,11.457855460975821,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 27 2017,2017-10-27,73.042,6.958400803940256,8.284082707550452,11.452430235752407,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 28 2017,2017-10-28,70.352,6.892832366548154,8.186744762494227,11.445388775015083,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Oct 30 2017,2017-10-30,69.555,7.035046603771851,8.113947880840461,11.43804652272578,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 01 2017,2017-11-01,71.31,7.105433063314426,7.941872683563874,11.431507823930733,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 02 2017,2017-11-02,72.51,7.141179266486201,7.7272071029702385,11.425729934118372,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 03 2017,2017-11-03,68.236,7.197918460365425,7.700256699449059,11.418077449862617,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 04 2017,2017-11-04,63.557,7.517210385692221,7.993607805836051,11.41087998062308,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 05 2017,2017-11-05,64.385,7.387616868710157,8.128404844356243,11.403428704986442,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 06 2017,2017-11-06,70.64,7.362723878219039,7.900850784281547,11.396614040902321,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 07 2017,2017-11-07,73.654,7.3416148119556555,7.641760334061506,11.391770470200893,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 09 2017,2017-11-09,76.923,6.946602611613707,7.438157196630366,11.390269190040446,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 10 2017,2017-11-10,69.894,6.623034584629281,7.260014382041861,11.383163374562521,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 11 2017,2017-11-11,77.49,6.658486767095536,7.090763307310637,11.382360318408983,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 13 2017,2017-11-13,73.859,6.639464110853414,6.858231755848914,11.377692193385064,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 14 2017,2017-11-14,69.257,6.682923722564051,6.729884973686017,11.370399342856564,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 15 2017,2017-11-15,74.958,6.68532697125906,6.519218667155747,11.366740932597658,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 16 2017,2017-11-16,65.814,6.6633971492749575,6.598987181005438,11.359151054052322,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 18 2017,2017-11-18,65.0,6.618326025114862,6.6958596690906065,11.351705214052535,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 19 2017,2017-11-19,64.357,6.588867824273537,6.794262511509146,11.344430800451807,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 20 2017,2017-11-20,69.671,6.499928842758163,6.598223807388177,11.337340764764829,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 23 2017,2017-11-23,70.956,6.398283114179561,6.386137283786799,11.33080410751358,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 25 2017,2017-11-25,67.506,6.22717016005655,6.27065621605907,11.323271140324799,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 26 2017,2017-11-26,65.456,5.743910044760332,6.253525340920235,11.315818678823277,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 27 2017,2017-11-27,64.645,5.841553188200419,6.263763030233508,11.30854306317458,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 28 2017,2017-11-28,64.949,5.297275830366793,6.228797979808503,11.30121174376707,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
Nov 29 2017,2017-11-29,71.245,4.994325589301691,6.028510146145221,11.29489375192561,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,0
