date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
May 02 2024,2024-05-02,1.401,0.06454345413182765,0.07027827726264525,0.5872578006177006,0.5907958890211694,0.9055306157407266,0.3779588761317471,244,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 03 2024,2024-05-03,1.379,0.06777667859169935,0.07060264559048325,0.5871693250367448,0.5907958890211694,0.9055306157407266,0.3779588761317471,291,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 04 2024,2024-05-04,1.413,0.06899459415774171,0.06892577066985046,0.587081855131565,0.5907958890211694,0.9055306157407266,0.3779588761317471,320,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 05 2024,2024-05-05,1.418,0.06925233719449142,0.0670866875718145,0.5869946164419152,0.5907958890211694,0.9055306157407266,0.3779588761317471,226,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 06 2024,2024-05-06,1.425,0.06982300282958992,0.06510051072272924,0.5869077071237501,0.5907958890211694,0.9055306157407266,0.3779588761317471,202,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 07 2024,2024-05-07,1.446,0.06929222643039519,0.06296626455546067,0.5868218588509345,0.5907958890211694,0.9055306157407266,0.3779588761317471,207,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 08 2024,2024-05-08,1.436,0.06790213545981452,0.06094115297237932,0.5867355332189801,0.5907958890211694,0.9055306157407266,0.3779588761317471,247,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 09 2024,2024-05-09,1.413,0.06773739862451761,0.059457727178097906,0.5866482570567988,0.5907958890211694,0.9055306157407266,0.3779588761317471,244,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 10 2024,2024-05-10,1.4,0.06650638202892806,0.05846829938565827,0.5865605817007884,0.5907958890211694,0.9055306157407266,0.3779588761317471,240,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 11 2024,2024-05-11,1.416,0.06512830837452448,0.056855212718565674,0.5864734969778671,0.5907958890211694,0.9055306157407266,0.3779588761317471,214,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 12 2024,2024-05-12,1.39,0.06422789883305205,0.05628325207559277,0.5863856224052192,0.5907958890211694,0.9055306157407266,0.3779588761317471,258,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 13 2024,2024-05-13,1.394,0.06265262743206351,0.05538843825995978,0.586297892115705,0.5907958890211694,0.9055306157407266,0.3779588761317471,217,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 14 2024,2024-05-14,1.381,0.060459504828777426,0.055081952933600534,0.5862098908403729,0.5907958890211694,0.9055306157407266,0.3779588761317471,201,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 15 2024,2024-05-15,1.393,0.05521774036102662,0.05402770927051303,0.5861222124495672,0.5907958890211694,0.9055306157407266,0.3779588761317471,227,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 16 2024,2024-05-16,1.375,0.051455594068308866,0.05382506740146451,0.5860341764504586,0.5907958890211694,0.9055306157407266,0.3779588761317471,217,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 17 2024,2024-05-17,1.379,0.04755764801859444,0.053223844969330615,0.5859462538882595,0.5907958890211694,0.9055306157407266,0.3779588761317471,237,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 18 2024,2024-05-18,1.413,0.04117974337427162,0.051511934365134286,0.5858593297476965,0.5907958890211694,0.9055306157407266,0.3779588761317471,234,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 19 2024,2024-05-19,1.41,0.03613442336231744,0.0498847448881882,0.5857723358140081,0.5907958890211694,0.9055306157407266,0.3779588761317471,213,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 20 2024,2024-05-20,1.375,0.03369293387502051,0.049503469680919975,0.5856844575539801,0.5907958890211694,0.9055306157407266,0.3779588761317471,219,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 21 2024,2024-05-21,1.379,0.032334814517608036,0.04878644581188712,0.5855966924362739,0.5907958890211694,0.9055306157407266,0.3779588761317471,194,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 22 2024,2024-05-22,1.788,0.07532015956425386,0.1046783602639328,0.5855598698804482,0.5907958890211694,0.9055306157407266,0.3779588761317471,194,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 23 2024,2024-05-23,1.348,0.07473742542142955,0.10372212960466846,0.5854718205738892,0.5907958890211694,0.9055306157407266,0.3779588761317471,220,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 24 2024,2024-05-24,1.344,0.07532943739292157,0.10272097555082473,0.5853838013829242,0.5907958890211694,0.9055306157407266,0.3779588761317471,275,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 25 2024,2024-05-25,1.33,0.0766792168638519,0.10224540004799035,0.5852958530039283,0.5907958890211694,0.9055306157407266,0.3779588761317471,258,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 26 2024,2024-05-26,1.275,0.08032248937161765,0.10535628735619929,0.5852090404149269,0.5907958890211694,0.9055306157407266,0.3779588761317471,267,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 27 2024,2024-05-27,1.275,0.08338447855788793,0.10742086714838958,0.5851222664347697,0.5907958890211694,0.9055306157407266,0.3779588761317471,251,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 28 2024,2024-05-28,1.299,0.08532876918471148,0.10705371747475195,0.5850348624545845,0.5907958890211694,0.9055306157407266,0.3779588761317471,226,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 29 2024,2024-05-29,1.297,0.08718776145268033,0.10643345250353392,0.5849475420359,0.5907958890211694,0.9055306157407266,0.3779588761317471,220,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 30 2024,2024-05-30,1.248,0.09103333354379045,0.10882409034700524,0.5848619891372034,0.5907958890211694,0.9055306157407266,0.3779588761317471,209,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
May 31 2024,2024-05-31,1.304,0.0923032483457406,0.10696003937862429,0.5847746000177106,0.5907958890211694,0.9055306157407266,0.3779588761317471,226,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 01 2024,2024-06-01,1.316,0.09309005033443378,0.10450487923066559,0.584687057914641,0.5907958890211694,0.9055306157407266,0.3779588761317471,231,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 02 2024,2024-06-02,1.298,0.09434526954257176,0.1027277171057415,0.5845998709069666,0.5907958890211694,0.9055306157407266,0.3779588761317471,205,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 03 2024,2024-06-03,1.325,0.09462788585619063,0.0999024383459813,0.5845123117439114,0.5907958890211694,0.9055306157407266,0.3779588761317471,208,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 04 2024,2024-06-04,1.324,0.0947568212447887,0.09714084654211966,0.5844248004708483,0.5907958890211694,0.9055306157407266,0.3779588761317471,182,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 05 2024,2024-06-05,1.353,0.0943103460883979,0.09397842675859461,0.5843372884834347,0.5907958890211694,0.9055306157407266,0.3779588761317471,214,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 06 2024,2024-06-06,1.361,0.09324401925292489,0.09089633219438742,0.5842498805900725,0.5907958890211694,0.9055306157407266,0.3779588761317471,184,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 07 2024,2024-06-07,1.352,0.09238789416643715,0.08794318091776925,0.5841624413607381,0.5907958890211694,0.9055306157407266,0.3779588761317471,193,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 08 2024,2024-06-08,1.336,0.09208227205922567,0.08527524694021124,0.5840750184635378,0.5907958890211694,0.9055306157407266,0.3779588761317471,220,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 09 2024,2024-06-09,1.291,0.0927040092624714,0.08419652623514477,0.5839882733575957,0.5907958890211694,0.9055306157407266,0.3779588761317471,310,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 10 2024,2024-06-10,1.289,0.09290927474335586,0.08305632305056694,0.5839016193181716,0.5907958890211694,0.9055306157407266,0.3779588761317471,238,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 11 2024,2024-06-11,1.35,0.09267243015238069,0.08033242768013595,0.5838143268786012,0.5907958890211694,0.9055306157407266,0.3779588761317471,232,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 12 2024,2024-06-12,1.35,0.09235536066564416,0.07769786408331779,0.5837270735776063,0.5907958890211694,0.9055306157407266,0.3779588761317471,250,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 13 2024,2024-06-13,1.313,0.09245178923815582,0.07571989047044411,0.5836400426871533,0.5907958890211694,0.9055306157407266,0.3779588761317471,214,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 14 2024,2024-06-14,1.314,0.09229991718656486,0.07371979278719996,0.583553036550352,0.5907958890211694,0.9055306157407266,0.3779588761317471,217,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 15 2024,2024-06-15,1.268,0.09324448151679747,0.0738881489388322,0.583467250157674,0.5907958890211694,0.9055306157407266,0.3779588761317471,249,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 16 2024,2024-06-16,1.295,0.09340174012016218,0.07236539156752453,0.5833806776302524,0.5907958890211694,0.9055306157407266,0.3779588761317471,221,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 17 2024,2024-06-17,1.278,0.0930480348079004,0.07155925210317783,0.5832946187210348,0.5907958890211694,0.9055306157407266,0.3779588761317471,259,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 18 2024,2024-06-18,1.274,0.09263889230673658,0.07080493758943918,0.5832087310953197,0.5907958890211694,0.9055306157407266,0.3779588761317471,246,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 19 2024,2024-06-19,1.262,0.09311088433482008,0.0705535147321283,0.5831233299535946,0.5907958890211694,0.9055306157407266,0.3779588761317471,245,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 20 2024,2024-06-20,1.256,0.09348895687445825,0.0704162072545454,0.5830382180902175,0.5907958890211694,0.9055306157407266,0.3779588761317471,272,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 21 2024,2024-06-21,1.251,0.03405647777096115,0.0703194017064884,0.5829533672499939,0.5907958890211694,0.9055306157407266,0.3779588761317471,230,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 22 2024,2024-06-22,1.249,0.034624770217962876,0.07007454248097403,0.5828686464684235,0.5907958890211694,0.9055306157407266,0.3779588761317471,221,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 23 2024,2024-06-23,1.254,0.03480951448747347,0.06931712115652618,0.582783733888708,0.5907958890211694,0.9055306157407266,0.3779588761317471,256,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 24 2024,2024-06-24,1.27,0.034724217260737024,0.06772734770024186,0.5826982127464919,0.5907958890211694,0.9055306157407266,0.3779588761317471,218,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 25 2024,2024-06-25,1.288,0.03451336572686232,0.06565926377225731,0.5826121595559034,0.5907958890211694,0.9055306157407266,0.3779588761317471,254,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 26 2024,2024-06-26,1.289,0.03428554871338307,0.06362814925502028,0.5825261176935957,0.5907958890211694,0.9055306157407266,0.3779588761317471,283,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 27 2024,2024-06-27,1.286,0.03436064642860429,0.06170118170300735,0.582440195781073,0.5907958890211694,0.9055306157407266,0.3779588761317471,322,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 28 2024,2024-06-28,1.218,0.03734055759335101,0.06331205879526107,0.5823573991066838,0.5907958890211694,0.9055306157407266,0.3779588761317471,392,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 29 2024,2024-06-29,1.201,0.04026899494680793,0.06578039621239323,0.5822757779619319,0.5907958890211694,0.9055306157407266,0.3779588761317471,361,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jun 30 2024,2024-06-30,1.223,0.04223149121896797,0.06584965165020251,0.5821927440151508,0.5907958890211694,0.9055306157407266,0.3779588761317471,328,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 01 2024,2024-07-01,1.226,0.0435792843331733,0.06546339492881137,0.5821095674132982,0.5907958890211694,0.9055306157407266,0.3779588761317471,294,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 02 2024,2024-07-02,1.256,0.04392464812205941,0.06366591478537398,0.5820248990164725,0.5907958890211694,0.9055306157407266,0.3779588761317471,312,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 03 2024,2024-07-03,1.264,0.04350200153940154,0.06172323316638124,0.5819399379750833,0.5907958890211694,0.9055306157407266,0.3779588761317471,358,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 04 2024,2024-07-04,1.269,0.042944015948094404,0.059760454664363694,0.5818548248148414,0.5907958890211694,0.9055306157407266,0.3779588761317471,283,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 05 2024,2024-07-05,1.294,0.040924952341340505,0.057919591975886586,0.5817689942225724,0.5907958890211694,0.9055306157407266,0.3779588761317471,289,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 06 2024,2024-07-06,1.302,0.03827480789688292,0.05628657938810188,0.5816830275086462,0.5907958890211694,0.9055306157407266,0.3779588761317471,282,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 07 2024,2024-07-07,1.304,0.03605391875336615,0.05472968785042782,0.5815970604877199,0.5907958890211694,0.9055306157407266,0.3779588761317471,329,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 08 2024,2024-07-08,1.294,0.0344783123570683,0.05300650577670293,0.5815113439059366,0.5907958890211694,0.9055306157407266,0.3779588761317471,289,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 09 2024,2024-07-09,1.26,0.03447572859378071,0.051608416517362116,0.5814267682126398,0.5907958890211694,0.9055306157407266,0.3779588761317471,244,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 10 2024,2024-07-10,1.219,0.03583071629046957,0.05235070752785468,0.5813443426375703,0.5907958890211694,0.9055306157407266,0.3779588761317471,340,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 11 2024,2024-07-11,1.203,0.034915991132784326,0.05399730479950345,0.5812630087121938,0.5907958890211694,0.9055306157407266,0.3779588761317471,313,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 12 2024,2024-07-12,1.238,0.031643415541459816,0.052963266890739345,0.5811795677715146,0.5907958890211694,0.9055306157407266,0.3779588761317471,319,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 13 2024,2024-07-13,1.254,0.03029337395785076,0.05140129995945162,0.581095392277581,0.5907958890211694,0.9055306157407266,0.3779588761317471,420,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 14 2024,2024-07-14,1.263,0.02865963559863841,0.049745148530190055,0.5810108774602442,0.5907958890211694,0.9055306157407266,0.3779588761317471,234,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 15 2024,2024-07-15,1.267,0.028650911200985247,0.04811752510956043,0.5809262457589754,0.5907958890211694,0.9055306157407266,0.3779588761317471,261,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 16 2024,2024-07-16,1.253,0.027910056688779404,0.04671663501745914,0.5808422245021222,0.5907958890211694,0.9055306157407266,0.3779588761317471,230,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 17 2024,2024-07-17,1.255,0.027680359442276727,0.04530506665265628,0.5807581516667693,0.5907958890211694,0.9055306157407266,0.3779588761317471,289,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 18 2024,2024-07-18,1.289,0.028110230477075924,0.04415145236911628,0.5806729316168487,0.5907958890211694,0.9055306157407266,0.3779588761317471,277,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 19 2024,2024-07-19,1.3,0.029108694439240773,0.043411009614401905,0.5805874922623628,0.5907958890211694,0.9055306157407266,0.3779588761317471,259,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 20 2024,2024-07-20,1.312,0.03061118794802434,0.043232350061022065,0.5805018808220997,0.5907958890211694,0.9055306157407266,0.3779588761317471,230,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 21 2024,2024-07-21,1.303,0.03144528179440439,0.04246202817654999,0.5804164576503061,0.5907958890211694,0.9055306157407266,0.3779588761317471,238,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 22 2024,2024-07-22,1.341,0.03434184137416891,0.04422494167814719,0.5803307178361721,0.5907958890211694,0.9055306157407266,0.3779588761317471,231,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 23 2024,2024-07-23,1.354,0.03776888277074379,0.046641784146905306,0.5802450634794167,0.5907958890211694,0.9055306157407266,0.3779588761317471,252,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 24 2024,2024-07-24,1.341,0.039941681625058574,0.04727849772625795,0.5801593996000006,0.5907958890211694,0.9055306157407266,0.3779588761317471,274,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 25 2024,2024-07-25,1.342,0.041849483991417226,0.04767475175359217,0.5800737742464432,0.5907958890211694,0.9055306157407266,0.3779588761317471,256,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 26 2024,2024-07-26,1.364,0.044905072288600516,0.0495407101750568,0.5799883285836162,0.5907958890211694,0.9055306157407266,0.3779588761317471,259,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 27 2024,2024-07-27,1.376,0.04842965036509985,0.05190004114677625,0.5799031016943345,0.5907958890211694,0.9055306157407266,0.3779588761317471,255,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 28 2024,2024-07-28,1.39,0.05101026491246482,0.054868970412539346,0.5798182159941462,0.5907958890211694,0.9055306157407266,0.3779588761317471,353,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 29 2024,2024-07-29,1.403,0.0528083609716189,0.05823270689162314,0.579733738580463,0.5907958890211694,0.9055306157407266,0.3779588761317471,244,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 30 2024,2024-07-30,1.379,0.053459674350039295,0.058670100056454184,0.5796486805301694,0.5907958890211694,0.9055306157407266,0.3779588761317471,241,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Jul 31 2024,2024-07-31,1.409,0.05546227878314364,0.061179384926600314,0.5795644772888119,0.5907958890211694,0.9055306157407266,0.3779588761317471,309,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 01 2024,2024-08-01,1.409,0.05794496993038255,0.0629203282300377,0.5794803107227409,0.5907958890211694,0.9055306157407266,0.3779588761317471,256,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 02 2024,2024-08-02,1.419,0.06069751647102359,0.06488596918934493,0.5793965545942913,0.5907958890211694,0.9055306157407266,0.3779588761317471,228,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 03 2024,2024-08-03,1.41,0.06256069237059413,0.0655155783368122,0.5793124962162494,0.5907958890211694,0.9055306157407266,0.3779588761317471,217,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 04 2024,2024-08-04,1.41,0.06456397522267958,0.06576417132908231,0.5792284744027595,0.5907958890211694,0.9055306157407266,0.3779588761317471,250,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 05 2024,2024-08-05,1.445,0.06820493122701043,0.06841907050632774,0.5791460356206213,0.5907958890211694,0.9055306157407266,0.3779588761317471,211,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 06 2024,2024-08-06,1.438,0.07098680466667501,0.06968271093736778,0.5790632730715912,0.5907958890211694,0.9055306157407266,0.3779588761317471,190,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 07 2024,2024-08-07,1.453,0.07397599020249644,0.07159996569179382,0.5789813451601346,0.5907958890211694,0.9055306157407266,0.3779588761317471,227,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 08 2024,2024-08-08,1.446,0.07511741766584287,0.07232550257213939,0.5788990649410182,0.5907958890211694,0.9055306157407266,0.3779588761317471,222,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
Aug 09 2024,2024-08-09,1.398,0.07198582235893909,0.07035668177628483,0.5788148371154166,0.5907958890211694,0.9055306157407266,0.3779588761317471,247,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,1
