date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jun 26 2018,2018-06-26,8.702,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 27 2018,2018-06-27,8.25,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 28 2018,2018-06-28,9.059,31,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 29 2018,2018-06-29,8.934,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 30 2018,2018-06-30,8.8,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 01 2018,2018-07-01,8.479,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 02 2018,2018-07-02,8.963,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 03 2018,2018-07-03,9.42,43,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 04 2018,2018-07-04,10.191,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 05 2018,2018-07-05,9.497,38,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 06 2018,2018-07-06,10.322,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 07 2018,2018-07-07,10.146,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 08 2018,2018-07-08,9.572,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 09 2018,2018-07-09,9.868,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 10 2018,2018-07-10,11.109,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 11 2018,2018-07-11,10.718,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 12 2018,2018-07-12,10.67,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 13 2018,2018-07-13,11.347,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 14 2018,2018-07-14,10.542,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 15 2018,2018-07-15,11.132,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 16 2018,2018-07-16,10.883,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 17 2018,2018-07-17,10.808,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 18 2018,2018-07-18,11.053,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 19 2018,2018-07-19,11.052,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 20 2018,2018-07-20,11.5,36,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 21 2018,2018-07-21,11.64,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 22 2018,2018-07-22,11.189,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 23 2018,2018-07-23,11.79,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 24 2018,2018-07-24,10.582,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 25 2018,2018-07-25,11.097,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 26 2018,2018-07-26,11.743,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 27 2018,2018-07-27,11.675,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 28 2018,2018-07-28,10.77,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 29 2018,2018-07-29,11.113,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 30 2018,2018-07-30,10.733,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 31 2018,2018-07-31,11.224,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 01 2018,2018-08-01,11.112,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 02 2018,2018-08-02,12.199,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 03 2018,2018-08-03,10.925,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 04 2018,2018-08-04,11.34,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 05 2018,2018-08-05,11.365,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 06 2018,2018-08-06,13.311,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 07 2018,2018-08-07,10.914,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 08 2018,2018-08-08,11.127,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 09 2018,2018-08-09,11.393,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 10 2018,2018-08-10,10.675,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 11 2018,2018-08-11,10.986,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 12 2018,2018-08-12,10.934,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 13 2018,2018-08-13,10.852,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 14 2018,2018-08-14,11.527,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 15 2018,2018-08-15,10.863,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 16 2018,2018-08-16,10.608,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 17 2018,2018-08-17,10.884,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 18 2018,2018-08-18,10.047,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 19 2018,2018-08-19,10.143,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 20 2018,2018-08-20,10.198,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 21 2018,2018-08-21,9.715,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 22 2018,2018-08-22,10.076,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 23 2018,2018-08-23,10.466,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 24 2018,2018-08-24,11.181,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 25 2018,2018-08-25,12.432,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 26 2018,2018-08-26,9.974,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 27 2018,2018-08-27,10.402,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 28 2018,2018-08-28,10.241,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 29 2018,2018-08-29,10.894,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 30 2018,2018-08-30,11.346,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 31 2018,2018-08-31,10.811,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 01 2018,2018-09-01,9.814,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 02 2018,2018-09-02,10.509,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 03 2018,2018-09-03,10.919,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 04 2018,2018-09-04,10.393,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 05 2018,2018-09-05,9.828,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 06 2018,2018-09-06,9.807,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 07 2018,2018-09-07,10.705,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 08 2018,2018-09-08,10.325,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 09 2018,2018-09-09,10.178,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 10 2018,2018-09-10,12.295,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 11 2018,2018-09-11,10.957,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 12 2018,2018-09-12,9.949,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 13 2018,2018-09-13,10.971,24,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 14 2018,2018-09-14,11.753,31,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 15 2018,2018-09-15,10.593,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 16 2018,2018-09-16,10.555,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 17 2018,2018-09-17,11.096,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 18 2018,2018-09-18,12.413,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 19 2018,2018-09-19,12.641,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 20 2018,2018-09-20,12.426,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 21 2018,2018-09-21,12.177,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 22 2018,2018-09-22,11.921,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 23 2018,2018-09-23,11.811,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 24 2018,2018-09-24,12.846,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 25 2018,2018-09-25,11.792,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 26 2018,2018-09-26,12.396,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 27 2018,2018-09-27,12.281,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 28 2018,2018-09-28,13.05,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 29 2018,2018-09-29,13.017,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 30 2018,2018-09-30,11.701,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 01 2018,2018-10-01,11.88,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 02 2018,2018-10-02,11.793,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 03 2018,2018-10-03,12.399,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 04 2018,2018-10-04,13.617,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 05 2018,2018-10-05,13.676,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 06 2018,2018-10-06,12.795,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 07 2018,2018-10-07,11.847,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 08 2018,2018-10-08,11.74,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 09 2018,2018-10-09,12.206,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 10 2018,2018-10-10,11.716,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 11 2018,2018-10-11,11.895,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 12 2018,2018-10-12,11.796,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 13 2018,2018-10-13,12.056,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 14 2018,2018-10-14,11.091,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 15 2018,2018-10-15,11.19,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 16 2018,2018-10-16,10.556,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 17 2018,2018-10-17,12.168,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 18 2018,2018-10-18,11.176,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 19 2018,2018-10-19,11.206,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 20 2018,2018-10-20,10.627,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 21 2018,2018-10-21,10.983,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 22 2018,2018-10-22,10.482,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 23 2018,2018-10-23,11.387,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 24 2018,2018-10-24,10.852,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 25 2018,2018-10-25,11.179,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 26 2018,2018-10-26,10.779,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 27 2018,2018-10-27,10.617,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 28 2018,2018-10-28,10.498,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 29 2018,2018-10-29,10.794,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 30 2018,2018-10-30,11.158,29,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 31 2018,2018-10-31,10.817,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 01 2018,2018-11-01,10.948,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 02 2018,2018-11-02,10.615,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 03 2018,2018-11-03,10.439,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 04 2018,2018-11-04,10.503,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 05 2018,2018-11-05,10.512,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 06 2018,2018-11-06,11.74,33,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 07 2018,2018-11-07,10.699,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 08 2018,2018-11-08,10.819,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 09 2018,2018-11-09,10.951,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 10 2018,2018-11-10,11.509,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 11 2018,2018-11-11,11.632,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 12 2018,2018-11-12,10.969,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 13 2018,2018-11-13,10.647,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 14 2018,2018-11-14,12.084,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 15 2018,2018-11-15,11.712,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 16 2018,2018-11-16,11.465,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 17 2018,2018-11-17,11.887,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 18 2018,2018-11-18,11.479,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 19 2018,2018-11-19,11.202,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 20 2018,2018-11-20,10.678,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 21 2018,2018-11-21,10.203,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 22 2018,2018-11-22,10.354,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 23 2018,2018-11-23,9.917,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 24 2018,2018-11-24,11.048,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 25 2018,2018-11-25,10.581,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 26 2018,2018-11-26,10.487,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 27 2018,2018-11-27,9.631,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 28 2018,2018-11-28,10.301,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 29 2018,2018-11-29,10.441,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 30 2018,2018-11-30,10.981,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 01 2018,2018-12-01,10.401,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 02 2018,2018-12-02,10.734,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 03 2018,2018-12-03,10.874,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 04 2018,2018-12-04,11.725,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 05 2018,2018-12-05,12.256,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 06 2018,2018-12-06,11.525,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 07 2018,2018-12-07,10.378,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 08 2018,2018-12-08,10.258,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 09 2018,2018-12-09,10.334,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 10 2018,2018-12-10,10.75,30,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 11 2018,2018-12-11,10.953,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 12 2018,2018-12-12,10.546,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 13 2018,2018-12-13,11.917,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 14 2018,2018-12-14,10.762,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 15 2018,2018-12-15,10.421,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 16 2018,2018-12-16,10.913,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 17 2018,2018-12-17,10.934,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 18 2018,2018-12-18,10.258,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 19 2018,2018-12-19,10.42,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 20 2018,2018-12-20,11.542,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 21 2018,2018-12-21,10.095,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 22 2018,2018-12-22,10.752,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 23 2018,2018-12-23,10.01,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 24 2018,2018-12-24,11.347,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 25 2018,2018-12-25,10.838,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 26 2018,2018-12-26,10.872,25,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 27 2018,2018-12-27,10.541,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 28 2018,2018-12-28,11.22,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 29 2018,2018-12-29,11.216,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 30 2018,2018-12-30,11.347,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Dec 31 2018,2018-12-31,11.939,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 01 2019,2019-01-01,12.123,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 02 2019,2019-01-02,12.124,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 03 2019,2019-01-03,12.305,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 04 2019,2019-01-04,13.583,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 05 2019,2019-01-05,12.124,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 06 2019,2019-01-06,12.602,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 07 2019,2019-01-07,11.673,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 08 2019,2019-01-08,11.47,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 09 2019,2019-01-09,12.459,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 10 2019,2019-01-10,12.092,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 11 2019,2019-01-11,13.425,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 12 2019,2019-01-12,14.516,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 13 2019,2019-01-13,12.844,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 14 2019,2019-01-14,13.917,25,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 15 2019,2019-01-15,13.343,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 16 2019,2019-01-16,13.104,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 17 2019,2019-01-17,14.107,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 18 2019,2019-01-18,13.861,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 19 2019,2019-01-19,12.672,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 20 2019,2019-01-20,13.665,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 21 2019,2019-01-21,12.947,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 22 2019,2019-01-22,12.012,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 23 2019,2019-01-23,12.492,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 24 2019,2019-01-24,12.528,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 25 2019,2019-01-25,13.124,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 26 2019,2019-01-26,12.946,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 27 2019,2019-01-27,12.41,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 28 2019,2019-01-28,12.091,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 29 2019,2019-01-29,13.127,24,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 30 2019,2019-01-30,13.429,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 31 2019,2019-01-31,13.426,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 01 2019,2019-02-01,12.149,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 02 2019,2019-02-02,13.351,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 03 2019,2019-02-03,13.182,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 04 2019,2019-02-04,14.45,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 05 2019,2019-02-05,13.698,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 06 2019,2019-02-06,13.911,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 07 2019,2019-02-07,11.743,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 08 2019,2019-02-08,11.973,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 09 2019,2019-02-09,12.393,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 10 2019,2019-02-10,11.903,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 11 2019,2019-02-11,12.146,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 12 2019,2019-02-12,11.054,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 13 2019,2019-02-13,11.45,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 14 2019,2019-02-14,12.167,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 15 2019,2019-02-15,12.325,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 16 2019,2019-02-16,12.174,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 17 2019,2019-02-17,12.292,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 18 2019,2019-02-18,12.501,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 19 2019,2019-02-19,13.205,26,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 20 2019,2019-02-20,12.765,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 21 2019,2019-02-21,12.571,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 22 2019,2019-02-22,12.982,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 23 2019,2019-02-23,12.936,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 24 2019,2019-02-24,13.207,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 25 2019,2019-02-25,12.356,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 26 2019,2019-02-26,13.198,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 27 2019,2019-02-27,12.654,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 28 2019,2019-02-28,13.953,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 01 2019,2019-03-01,14.417,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 02 2019,2019-03-02,13.355,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 03 2019,2019-03-03,12.754,25,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 04 2019,2019-03-04,12.575,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 05 2019,2019-03-05,13.328,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 06 2019,2019-03-06,12.703,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 07 2019,2019-03-07,13.377,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 08 2019,2019-03-08,13.812,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 09 2019,2019-03-09,12.832,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 10 2019,2019-03-10,12.97,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 11 2019,2019-03-11,13.12,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 12 2019,2019-03-12,13.772,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 13 2019,2019-03-13,12.723,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 14 2019,2019-03-14,13.867,25,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 15 2019,2019-03-15,12.255,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
