date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Apr 02 2023,2023-04-02,32.104,3.1444707399628036,4.36389941990235,5.855620713577363,13.031538476086158,4.9702176587426425,14.007980347974412,33,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 03 2023,2023-04-03,25.568,3.137222764048455,4.328303676984487,5.856915482958151,13.031538476086158,4.9702176587426425,14.007980347974412,38,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 04 2023,2023-04-04,26.651,3.2680738493884953,4.346105779009602,5.858741657331106,13.031538476086158,4.9702176587426425,14.007980347974412,31,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 05 2023,2023-04-05,24.302,3.226904039905446,4.23382622352563,5.8594827138063525,13.031538476086158,4.9702176587426425,14.007980347974412,39,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 06 2023,2023-04-06,25.606,3.302245089485932,4.172095441123453,5.860788270788008,13.031538476086158,4.9702176587426425,14.007980347974412,33,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 07 2023,2023-04-07,24.23,3.2960896806303817,4.055355867949431,5.861497251261108,13.031538476086158,4.9702176587426425,14.007980347974412,39,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 08 2023,2023-04-08,23.342,3.2819108761284252,3.925428208370032,5.861872008341824,13.031538476086158,4.9702176587426425,14.007980347974412,35,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 09 2023,2023-04-09,30.466,3.6209057800246014,4.256954094277688,5.866027583650179,13.031538476086158,4.9702176587426425,14.007980347974412,40,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 10 2023,2023-04-10,32.795,4.025479105347051,4.757246373847467,5.871960332243701,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 11 2023,2023-04-11,44.553,5.609260381510712,6.918954164080328,5.8910059830907775,13.031538476086158,4.9702176587426425,14.007980347974412,18,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 12 2023,2023-04-12,31.378,5.772292744047897,6.867367609378865,5.895779703918689,13.031538476086158,4.9702176587426425,14.007980347974412,33,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 13 2023,2023-04-13,26.526,5.750095163730207,6.6461278832369075,5.897496242529536,13.031538476086158,4.9702176587426425,14.007980347974412,31,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 14 2023,2023-04-14,29.987,5.7866625214177745,6.518252518538268,5.901261920574329,13.031538476086158,4.9702176587426425,14.007980347974412,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 15 2023,2023-04-15,26.551,5.706513990733422,6.306306836388824,5.902983375156857,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 16 2023,2023-04-16,27.453,5.668685830087023,6.1105374761107285,5.905179313800439,13.031538476086158,4.9702176587426425,14.007980347974412,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 17 2023,2023-04-17,29.44,5.572834148539318,5.969551081088076,5.908564687130632,13.031538476086158,4.9702176587426425,14.007980347974412,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 18 2023,2023-04-18,37.131,5.8214078871442485,6.377145861088352,5.918400365982713,13.031538476086158,4.9702176587426425,14.007980347974412,31,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 19 2023,2023-04-19,27.1,5.717932262406645,6.168059066318661,5.92038610093765,13.031538476086158,4.9702176587426425,14.007980347974412,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 20 2023,2023-04-20,28.396,5.507505913302045,5.975952230661818,5.923098388814828,13.031538476086158,4.9702176587426425,14.007980347974412,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 21 2023,2023-04-21,28.461,5.3220730141379695,5.790099229504095,5.925844510865953,13.031538476086158,4.9702176587426425,14.007980347974412,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
Apr 22 2023,2023-04-22,30.652,5.131685308974466,5.667043161823665,5.930012863671537,13.031538476086158,4.9702176587426425,14.007980347974412,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,1
