date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 27 2017,2017-09-27,4.859,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Sep 28 2017,2017-09-28,4.38,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Sep 29 2017,2017-09-29,5.054,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Sep 30 2017,2017-09-30,4.738,31,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 01 2017,2017-10-01,4.578,27,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 02 2017,2017-10-02,4.344,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 03 2017,2017-10-03,4.633,32,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 04 2017,2017-10-04,4.542,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 05 2017,2017-10-05,4.382,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 06 2017,2017-10-06,4.187,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 07 2017,2017-10-07,4.245,44,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 08 2017,2017-10-08,4.216,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 09 2017,2017-10-09,4.514,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 10 2017,2017-10-10,4.318,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 11 2017,2017-10-11,4.698,33,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 12 2017,2017-10-12,4.495,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 13 2017,2017-10-13,4.281,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 14 2017,2017-10-14,4.44,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 15 2017,2017-10-15,4.582,38,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 16 2017,2017-10-16,4.59,28,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 17 2017,2017-10-17,4.551,30,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 18 2017,2017-10-18,4.533,28,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 19 2017,2017-10-19,4.596,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 20 2017,2017-10-20,4.469,33,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 21 2017,2017-10-21,4.701,34,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 22 2017,2017-10-22,4.671,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 23 2017,2017-10-23,4.492,28,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 24 2017,2017-10-24,4.508,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 25 2017,2017-10-25,4.856,27,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 26 2017,2017-10-26,4.644,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 27 2017,2017-10-27,4.69,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 28 2017,2017-10-28,4.449,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 29 2017,2017-10-29,4.354,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 30 2017,2017-10-30,4.389,32,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Oct 31 2017,2017-10-31,4.588,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 01 2017,2017-11-01,4.517,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 02 2017,2017-11-02,4.518,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 03 2017,2017-11-03,4.653,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 04 2017,2017-11-04,4.557,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 05 2017,2017-11-05,4.582,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 06 2017,2017-11-06,4.986,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 07 2017,2017-11-07,4.654,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 08 2017,2017-11-08,4.653,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 09 2017,2017-11-09,4.446,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 10 2017,2017-11-10,4.923,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 11 2017,2017-11-11,4.522,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 12 2017,2017-11-12,4.48,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 13 2017,2017-11-13,4.583,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 14 2017,2017-11-14,4.56,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 15 2017,2017-11-15,4.602,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 16 2017,2017-11-16,4.513,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 17 2017,2017-11-17,4.674,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 18 2017,2017-11-18,4.644,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 19 2017,2017-11-19,4.417,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 20 2017,2017-11-20,4.535,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 21 2017,2017-11-21,4.248,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 22 2017,2017-11-22,4.604,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 23 2017,2017-11-23,4.052,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 24 2017,2017-11-24,3.878,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 25 2017,2017-11-25,3.848,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 26 2017,2017-11-26,3.792,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 27 2017,2017-11-27,4.037,34,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 28 2017,2017-11-28,4.002,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 29 2017,2017-11-29,3.98,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Nov 30 2017,2017-11-30,4.331,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 01 2017,2017-12-01,4.654,30,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 02 2017,2017-12-02,4.64,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 03 2017,2017-12-03,4.524,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 04 2017,2017-12-04,4.559,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 05 2017,2017-12-05,4.56,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 06 2017,2017-12-06,4.566,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 07 2017,2017-12-07,4.543,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 08 2017,2017-12-08,4.696,29,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 09 2017,2017-12-09,4.265,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 10 2017,2017-12-10,4.756,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 11 2017,2017-12-11,4.822,27,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 12 2017,2017-12-12,4.828,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 13 2017,2017-12-13,4.814,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 14 2017,2017-12-14,5.005,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 15 2017,2017-12-15,5.046,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 16 2017,2017-12-16,4.781,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 17 2017,2017-12-17,4.957,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 18 2017,2017-12-18,5.186,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 19 2017,2017-12-19,4.893,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 20 2017,2017-12-20,5.181,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 21 2017,2017-12-21,4.742,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 22 2017,2017-12-22,4.559,29,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 23 2017,2017-12-23,4.583,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 24 2017,2017-12-24,4.897,32,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 25 2017,2017-12-25,4.939,33,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 26 2017,2017-12-26,5.72,35,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 27 2017,2017-12-27,5.474,31,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 28 2017,2017-12-28,5.721,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 29 2017,2017-12-29,5.771,28,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 30 2017,2017-12-30,5.519,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Dec 31 2017,2017-12-31,5.763,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 01 2018,2018-01-01,5.109,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 02 2018,2018-01-02,5.13,35,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 03 2018,2018-01-03,5.124,32,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 04 2018,2018-01-04,5.145,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 05 2018,2018-01-05,5.842,32,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 06 2018,2018-01-06,5.455,30,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 07 2018,2018-01-07,5.523,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 08 2018,2018-01-08,5.309,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 09 2018,2018-01-09,5.753,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 10 2018,2018-01-10,5.832,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 11 2018,2018-01-11,6.172,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 12 2018,2018-01-12,5.782,33,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 13 2018,2018-01-13,5.315,37,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 14 2018,2018-01-14,5.489,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 15 2018,2018-01-15,5.337,27,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 16 2018,2018-01-16,5.327,29,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 17 2018,2018-01-17,5.618,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 18 2018,2018-01-18,5.191,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 19 2018,2018-01-19,5.401,29,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 20 2018,2018-01-20,5.563,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 21 2018,2018-01-21,5.529,27,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 22 2018,2018-01-22,5.026,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 23 2018,2018-01-23,5.283,29,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 24 2018,2018-01-24,5.59,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 25 2018,2018-01-25,5.653,28,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 26 2018,2018-01-26,5.415,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 27 2018,2018-01-27,5.444,31,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 28 2018,2018-01-28,5.644,31,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 29 2018,2018-01-29,5.523,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 30 2018,2018-01-30,5.361,33,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Jan 31 2018,2018-01-31,5.367,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 01 2018,2018-02-01,5.442,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 02 2018,2018-02-02,5.657,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 03 2018,2018-02-03,5.562,33,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 04 2018,2018-02-04,5.879,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 05 2018,2018-02-05,5.668,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 06 2018,2018-02-06,5.692,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 07 2018,2018-02-07,5.855,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 08 2018,2018-02-08,5.606,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 09 2018,2018-02-09,5.722,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 10 2018,2018-02-10,5.724,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 11 2018,2018-02-11,5.466,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 12 2018,2018-02-12,5.942,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 13 2018,2018-02-13,5.761,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 14 2018,2018-02-14,5.709,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 15 2018,2018-02-15,5.874,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 16 2018,2018-02-16,5.508,33,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 17 2018,2018-02-17,5.725,27,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 18 2018,2018-02-18,5.559,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 19 2018,2018-02-19,5.592,27,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 20 2018,2018-02-20,5.512,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 21 2018,2018-02-21,5.776,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 22 2018,2018-02-22,5.611,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 23 2018,2018-02-23,5.278,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 24 2018,2018-02-24,5.065,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 25 2018,2018-02-25,5.34,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 26 2018,2018-02-26,5.238,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 27 2018,2018-02-27,5.325,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Feb 28 2018,2018-02-28,5.467,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 01 2018,2018-03-01,5.654,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 02 2018,2018-03-02,5.283,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 03 2018,2018-03-03,5.266,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 04 2018,2018-03-04,5.192,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 05 2018,2018-03-05,5.461,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 06 2018,2018-03-06,5.402,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 07 2018,2018-03-07,5.608,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 08 2018,2018-03-08,5.532,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 09 2018,2018-03-09,5.552,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 10 2018,2018-03-10,5.575,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 11 2018,2018-03-11,5.081,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 12 2018,2018-03-12,5.306,24,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 13 2018,2018-03-13,5.587,27,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 14 2018,2018-03-14,5.531,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 15 2018,2018-03-15,5.797,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 16 2018,2018-03-16,5.859,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 17 2018,2018-03-17,5.485,29,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 18 2018,2018-03-18,5.548,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 19 2018,2018-03-19,5.472,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 20 2018,2018-03-20,5.697,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 21 2018,2018-03-21,5.079,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 22 2018,2018-03-22,6.137,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 23 2018,2018-03-23,5.083,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 24 2018,2018-03-24,5.049,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 25 2018,2018-03-25,4.831,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 26 2018,2018-03-26,4.926,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 27 2018,2018-03-27,5.648,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 28 2018,2018-03-28,4.852,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,0
Mar 29 2018,2018-03-29,4.902,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 30 2018,2018-03-30,4.416,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 31 2018,2018-03-31,4.827,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 01 2018,2018-04-01,4.94,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 02 2018,2018-04-02,4.706,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 03 2018,2018-04-03,4.572,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 04 2018,2018-04-04,4.697,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 05 2018,2018-04-05,4.849,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 06 2018,2018-04-06,5.169,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 07 2018,2018-04-07,4.881,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 08 2018,2018-04-08,4.833,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 09 2018,2018-04-09,4.416,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 10 2018,2018-04-10,4.64,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 11 2018,2018-04-11,4.71,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 12 2018,2018-04-12,4.58,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 13 2018,2018-04-13,4.52,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 14 2018,2018-04-14,4.343,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 15 2018,2018-04-15,4.57,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 16 2018,2018-04-16,4.903,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 17 2018,2018-04-17,4.802,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 18 2018,2018-04-18,4.456,21,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 19 2018,2018-04-19,4.741,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 20 2018,2018-04-20,4.901,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 21 2018,2018-04-21,4.639,23,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 22 2018,2018-04-22,4.895,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 23 2018,2018-04-23,4.457,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 24 2018,2018-04-24,4.712,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 25 2018,2018-04-25,4.804,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 26 2018,2018-04-26,4.755,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 27 2018,2018-04-27,4.577,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 28 2018,2018-04-28,4.915,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 29 2018,2018-04-29,4.788,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 30 2018,2018-04-30,4.505,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 01 2018,2018-05-01,4.343,19,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 02 2018,2018-05-02,4.624,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 03 2018,2018-05-03,4.674,25,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 04 2018,2018-05-04,5.072,18,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 05 2018,2018-05-05,4.897,16,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 06 2018,2018-05-06,4.772,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 07 2018,2018-05-07,4.88,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 08 2018,2018-05-08,4.509,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 09 2018,2018-05-09,4.428,30,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 10 2018,2018-05-10,5.012,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 11 2018,2018-05-11,4.816,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 12 2018,2018-05-12,5.074,40,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 13 2018,2018-05-13,4.903,20,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 14 2018,2018-05-14,4.825,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 15 2018,2018-05-15,6.135,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 16 2018,2018-05-16,4.59,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 17 2018,2018-05-17,4.671,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 18 2018,2018-05-18,4.791,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 19 2018,2018-05-19,5.193,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 20 2018,2018-05-20,4.889,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 21 2018,2018-05-21,4.555,14,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
