date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Apr 12 2022,2022-04-12,6.987,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 13 2022,2022-04-13,7.021,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 14 2022,2022-04-14,6.475,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 15 2022,2022-04-15,7.233,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 18 2022,2022-04-18,7.003,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 20 2022,2022-04-20,7.456,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 22 2022,2022-04-22,6.24,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 24 2022,2022-04-24,5.89,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 25 2022,2022-04-25,6.96,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 26 2022,2022-04-26,7.161,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 27 2022,2022-04-27,6.26,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 28 2022,2022-04-28,6.605,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 01 2022,2022-05-01,6.992,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 03 2022,2022-05-03,6.03,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 04 2022,2022-05-04,6.275,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 05 2022,2022-05-05,6.215,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 06 2022,2022-05-06,5.687,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 07 2022,2022-05-07,5.884,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 09 2022,2022-05-09,5.63,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 10 2022,2022-05-10,6.544,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 11 2022,2022-05-11,5.658,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 14 2022,2022-05-14,5.858,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 15 2022,2022-05-15,4.41,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 16 2022,2022-05-16,5.785,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 17 2022,2022-05-17,6.256,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 20 2022,2022-05-20,5.445,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 21 2022,2022-05-21,5.554,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 22 2022,2022-05-22,5.685,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 23 2022,2022-05-23,6.143,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 24 2022,2022-05-24,5.698,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 25 2022,2022-05-25,5.963,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 26 2022,2022-05-26,4.591,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 27 2022,2022-05-27,4.979,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 28 2022,2022-05-28,5.701,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 29 2022,2022-05-29,5.956,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 31 2022,2022-05-31,5.872,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 02 2022,2022-06-02,4.491,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 03 2022,2022-06-03,5.389,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 05 2022,2022-06-05,5.03,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 07 2022,2022-06-07,5.028,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 08 2022,2022-06-08,5.279,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 09 2022,2022-06-09,5.04,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 10 2022,2022-06-10,5.095,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 11 2022,2022-06-11,4.966,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 12 2022,2022-06-12,4.943,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 13 2022,2022-06-13,5.044,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 15 2022,2022-06-15,5.69,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 16 2022,2022-06-16,5.934,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 17 2022,2022-06-17,6.311,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 18 2022,2022-06-18,6.663,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 19 2022,2022-06-19,5.29,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 20 2022,2022-06-20,5.704,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 21 2022,2022-06-21,5.902,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 23 2022,2022-06-23,5.455,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 24 2022,2022-06-24,6.46,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 25 2022,2022-06-25,4.75,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 26 2022,2022-06-26,10.5,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 27 2022,2022-06-27,5.89,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 28 2022,2022-06-28,5.278,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jun 29 2022,2022-06-29,4.845,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 01 2022,2022-07-01,5.182,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 02 2022,2022-07-02,4.567,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 03 2022,2022-07-03,5.025,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 04 2022,2022-07-04,5.457,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 06 2022,2022-07-06,5.335,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 07 2022,2022-07-07,5.366,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 08 2022,2022-07-08,4.975,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 09 2022,2022-07-09,5.181,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 10 2022,2022-07-10,5.399,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 11 2022,2022-07-11,4.911,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 12 2022,2022-07-12,5.675,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 16 2022,2022-07-16,6.532,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 17 2022,2022-07-17,5.792,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 18 2022,2022-07-18,5.553,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 19 2022,2022-07-19,5.412,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 21 2022,2022-07-21,5.837,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 22 2022,2022-07-22,5.38,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 25 2022,2022-07-25,5.255,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 26 2022,2022-07-26,5.846,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 27 2022,2022-07-27,5.718,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 30 2022,2022-07-30,5.931,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 31 2022,2022-07-31,6.188,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 02 2022,2022-08-02,5.946,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 03 2022,2022-08-03,5.899,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 04 2022,2022-08-04,5.463,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 05 2022,2022-08-05,5.664,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 06 2022,2022-08-06,5.839,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 07 2022,2022-08-07,5.164,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 08 2022,2022-08-08,5.722,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 10 2022,2022-08-10,5.769,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 11 2022,2022-08-11,5.468,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 12 2022,2022-08-12,5.411,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 13 2022,2022-08-13,5.727,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 14 2022,2022-08-14,5.0,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 15 2022,2022-08-15,5.635,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 16 2022,2022-08-16,6.184,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 17 2022,2022-08-17,6.055,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 18 2022,2022-08-18,5.329,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 19 2022,2022-08-19,6.073,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 21 2022,2022-08-21,5.797,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 22 2022,2022-08-22,5.75,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 23 2022,2022-08-23,5.059,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 24 2022,2022-08-24,5.712,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 26 2022,2022-08-26,5.19,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 27 2022,2022-08-27,5.606,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 28 2022,2022-08-28,5.64,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 29 2022,2022-08-29,5.648,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 31 2022,2022-08-31,5.457,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 01 2022,2022-09-01,4.801,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 02 2022,2022-09-02,5.064,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 03 2022,2022-09-03,5.589,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 04 2022,2022-09-04,7.881,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 05 2022,2022-09-05,4.304,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 06 2022,2022-09-06,5.16,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 07 2022,2022-09-07,4.845,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 09 2022,2022-09-09,4.878,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 10 2022,2022-09-10,4.842,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 11 2022,2022-09-11,4.954,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 12 2022,2022-09-12,5.052,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 13 2022,2022-09-13,4.224,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 14 2022,2022-09-14,5.222,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 15 2022,2022-09-15,4.64,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 16 2022,2022-09-16,4.877,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 17 2022,2022-09-17,4.826,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 18 2022,2022-09-18,5.029,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 19 2022,2022-09-19,4.57,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 21 2022,2022-09-21,5.348,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 22 2022,2022-09-22,5.4,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 24 2022,2022-09-24,4.814,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 25 2022,2022-09-25,4.515,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 26 2022,2022-09-26,4.979,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 27 2022,2022-09-27,4.978,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 28 2022,2022-09-28,4.579,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 29 2022,2022-09-29,4.675,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 30 2022,2022-09-30,5.165,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 02 2022,2022-10-02,4.384,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 03 2022,2022-10-03,4.583,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 04 2022,2022-10-04,4.529,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 05 2022,2022-10-05,4.229,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 06 2022,2022-10-06,5.115,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 07 2022,2022-10-07,4.95,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 08 2022,2022-10-08,4.685,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 09 2022,2022-10-09,4.33,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 11 2022,2022-10-11,4.575,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 12 2022,2022-10-12,4.765,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 13 2022,2022-10-13,4.911,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 14 2022,2022-10-14,4.777,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 15 2022,2022-10-15,4.275,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 16 2022,2022-10-16,4.683,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 17 2022,2022-10-17,4.14,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 18 2022,2022-10-18,5.014,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 19 2022,2022-10-19,4.772,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 21 2022,2022-10-21,4.757,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 22 2022,2022-10-22,4.388,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 23 2022,2022-10-23,5.077,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 24 2022,2022-10-24,3.762,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 26 2022,2022-10-26,3.7,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 27 2022,2022-10-27,4.45,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 29 2022,2022-10-29,4.604,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 30 2022,2022-10-30,4.78,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 31 2022,2022-10-31,4.294,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 02 2022,2022-11-02,4.922,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 03 2022,2022-11-03,4.834,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 05 2022,2022-11-05,4.434,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 06 2022,2022-11-06,4.58,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 07 2022,2022-11-07,4.68,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 08 2022,2022-11-08,4.649,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 09 2022,2022-11-09,4.42,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 10 2022,2022-11-10,4.884,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 11 2022,2022-11-11,5.03,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 12 2022,2022-11-12,4.913,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 13 2022,2022-11-13,4.689,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 14 2022,2022-11-14,4.536,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 15 2022,2022-11-15,4.68,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 16 2022,2022-11-16,4.398,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 17 2022,2022-11-17,4.344,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 18 2022,2022-11-18,4.516,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 19 2022,2022-11-19,5.14,11,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 20 2022,2022-11-20,5.503,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 22 2022,2022-11-22,5.211,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 23 2022,2022-11-23,5.075,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 24 2022,2022-11-24,5.474,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 25 2022,2022-11-25,4.838,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 26 2022,2022-11-26,5.018,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 27 2022,2022-11-27,4.513,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 29 2022,2022-11-29,4.98,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 30 2022,2022-11-30,5.017,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 01 2022,2022-12-01,5.354,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 02 2022,2022-12-02,5.361,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 03 2022,2022-12-03,4.939,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 04 2022,2022-12-04,5.603,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 05 2022,2022-12-05,6.022,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 07 2022,2022-12-07,5.159,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 08 2022,2022-12-08,4.75,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 09 2022,2022-12-09,4.9,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 10 2022,2022-12-10,4.666,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 11 2022,2022-12-11,5.931,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 12 2022,2022-12-12,5.641,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 13 2022,2022-12-13,5.818,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 14 2022,2022-12-14,6.357,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 15 2022,2022-12-15,6.994,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 16 2022,2022-12-16,5.394,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 17 2022,2022-12-17,5.634,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 18 2022,2022-12-18,5.621,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 19 2022,2022-12-19,4.91,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 20 2022,2022-12-20,5.104,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 21 2022,2022-12-21,5.328,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 22 2022,2022-12-22,5.595,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 23 2022,2022-12-23,5.329,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 24 2022,2022-12-24,5.898,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 25 2022,2022-12-25,6.287,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 26 2022,2022-12-26,5.31,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 27 2022,2022-12-27,6.671,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 29 2022,2022-12-29,6.579,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 31 2022,2022-12-31,5.65,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 01 2023,2023-01-01,6.507,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 02 2023,2023-01-02,6.553,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 03 2023,2023-01-03,6.438,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 04 2023,2023-01-04,5.817,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 05 2023,2023-01-05,6.15,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 06 2023,2023-01-06,6.01,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 07 2023,2023-01-07,7.154,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 08 2023,2023-01-08,6.741,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 09 2023,2023-01-09,6.24,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 10 2023,2023-01-10,6.683,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 11 2023,2023-01-11,6.665,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 12 2023,2023-01-12,5.905,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 13 2023,2023-01-13,6.806,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 14 2023,2023-01-14,6.388,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 17 2023,2023-01-17,6.5,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 18 2023,2023-01-18,6.825,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 19 2023,2023-01-19,7.151,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 20 2023,2023-01-20,7.561,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 21 2023,2023-01-21,5.95,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 22 2023,2023-01-22,6.632,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 23 2023,2023-01-23,7.41,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 24 2023,2023-01-24,6.644,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 27 2023,2023-01-27,6.886,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 28 2023,2023-01-28,6.479,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 29 2023,2023-01-29,6.235,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 30 2023,2023-01-30,6.725,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 01 2023,2023-02-01,6.905,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 02 2023,2023-02-02,7.386,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 03 2023,2023-02-03,6.49,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 04 2023,2023-02-04,6.717,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 06 2023,2023-02-06,5.676,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 07 2023,2023-02-07,5.49,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 08 2023,2023-02-08,6.54,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 09 2023,2023-02-09,5.744,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 10 2023,2023-02-10,5.0,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
