date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Aug 25 2015,2015-08-25,1.074,0.1456546419194371,0.3214989879957843,2.1034146942697403,0.6537764022887266,0.9066619449131809,0.47172919062842905,369,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Aug 26 2015,2015-08-26,1.189,0.13544352006084534,0.3109836529934664,2.0992859412675227,0.6537764022887266,0.9066619449131809,0.47172919062842905,336,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Aug 27 2015,2015-08-27,1.178,0.1278626957542861,0.3007870329671134,2.095211407871855,0.6537764022887266,0.9066619449131809,0.47172919062842905,352,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Aug 28 2015,2015-08-28,1.219,0.12290377508876775,0.2911440856330173,2.090925117683845,0.6537764022887266,0.9066619449131809,0.47172919062842905,346,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Aug 29 2015,2015-08-29,1.193,0.11779038463592706,0.2816260278213193,2.0867716996264014,0.6537764022887266,0.9066619449131809,0.47172919062842905,400,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Aug 30 2015,2015-08-30,1.164,0.11516090193016607,0.2724108857905592,2.0827646915865317,0.6537764022887266,0.9066619449131809,0.47172919062842905,367,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Aug 31 2015,2015-08-31,1.217,0.11228197263740229,0.2636695798132536,2.0784948830827994,0.6537764022887266,0.9066619449131809,0.47172919062842905,331,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 01 2015,2015-09-01,1.24,0.11231405578320458,0.25547334799556554,2.0741217574549973,0.6537764022887266,0.9066619449131809,0.47172919062842905,394,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 02 2015,2015-09-02,1.245,0.11269570971666026,0.24757708191851863,2.06973436047209,0.6537764022887266,0.9066619449131809,0.47172919062842905,346,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 03 2015,2015-09-03,1.204,0.11218424910459777,0.23949447054819095,2.0655467579114606,0.6537764022887266,0.9066619449131809,0.47172919062842905,346,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 04 2015,2015-09-04,1.217,0.11113601483380385,0.23175131106906025,2.061305117730702,0.6537764022887266,0.9066619449131809,0.47172919062842905,348,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 05 2015,2015-09-05,1.205,0.10908514548531931,0.22418167625691723,2.057126361608673,0.6537764022887266,0.9066619449131809,0.47172919062842905,418,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 06 2015,2015-09-06,1.187,0.10782608389370422,0.21683184138131448,2.0530370875314756,0.6537764022887266,0.9066619449131809,0.47172919062842905,365,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 07 2015,2015-09-07,1.167,0.10750335466581437,0.20980505736711455,2.0490452603880613,0.6537764022887266,0.9066619449131809,0.47172919062842905,310,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 08 2015,2015-09-08,1.163,0.10634003149748755,0.20303052385183057,2.0450761892389644,0.6537764022887266,0.9066619449131809,0.47172919062842905,322,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 09 2015,2015-09-09,1.202,0.10535329179475171,0.19640500711157458,2.0409385770238284,0.6537764022887266,0.9066619449131809,0.47172919062842905,287,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 10 2015,2015-09-10,1.181,0.10423023255920727,0.1899730130707139,2.036901967793717,0.6537764022887266,0.9066619449131809,0.47172919062842905,344,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 11 2015,2015-09-11,1.171,0.10353630048093022,0.18379194257990822,2.03291674997637,0.6537764022887266,0.9066619449131809,0.47172919062842905,390,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 12 2015,2015-09-12,1.183,0.1034543821954314,0.17776704133903157,2.0288870680386797,0.6537764022887266,0.9066619449131809,0.47172919062842905,375,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 13 2015,2015-09-13,1.199,0.10386972941955354,0.17196459466889105,2.024798858110539,0.6537764022887266,0.9066619449131809,0.47172919062842905,362,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 14 2015,2015-09-14,1.145,0.09881460639408354,0.1666630782403285,2.0209500188188634,0.6537764022887266,0.9066619449131809,0.47172919062842905,330,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 15 2015,2015-09-15,1.151,0.09359033376769549,0.1614174127047526,2.017081783836893,0.6537764022887266,0.9066619449131809,0.47172919062842905,327,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 16 2015,2015-09-16,1.177,0.09137596957695122,0.15612976119175878,2.01311256211866,0.6537764022887266,0.9066619449131809,0.47172919062842905,336,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 17 2015,2015-09-17,1.172,0.08988511824987801,0.15103084411806006,2.009173813241153,0.6537764022887266,0.9066619449131809,0.47172919062842905,327,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 18 2015,2015-09-18,1.213,0.08835006781431756,0.1462890363644595,2.005081803402912,0.6537764022887266,0.9066619449131809,0.47172919062842905,578,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 19 2015,2015-09-19,1.397,0.09760921381061051,0.15120817107024562,2.000344606009046,0.6537764022887266,0.9066619449131809,0.47172919062842905,711,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 20 2015,2015-09-20,1.51,0.11219230719233451,0.16580803222561358,1.9952876706924305,0.6537764022887266,0.9066619449131809,0.47172919062842905,641,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 21 2015,2015-09-21,1.467,0.11832215909697107,0.17206072225222474,1.9903918109312586,0.6537764022887266,0.9066619449131809,0.47172919062842905,481,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 22 2015,2015-09-22,1.536,0.12121069809785269,0.18276784751563654,1.9853302122148402,0.6537764022887266,0.9066619449131809,0.47172919062842905,497,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 23 2015,2015-09-23,1.62,0.1289305435399485,0.19913062276892807,1.9800860353861038,0.6537764022887266,0.9066619449131809,0.47172919062842905,474,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 24 2015,2015-09-24,1.67,0.14717210192914298,0.21621356487772042,1.9747632062904767,0.6537764022887266,0.9066619449131809,0.47172919062842905,433,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 25 2015,2015-09-25,1.652,0.1629641558502638,0.22665798538453746,1.9695230068466383,0.6537764022887266,0.9066619449131809,0.47172919062842905,495,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 26 2015,2015-09-26,1.623,0.17374224534098462,0.23154724341627722,1.9643908227117979,0.6537764022887266,0.9066619449131809,0.47172919062842905,511,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 27 2015,2015-09-27,1.52,0.1781557145328898,0.22823197365042558,1.9595569155040586,0.6537764022887266,0.9066619449131809,0.47172919062842905,470,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 28 2015,2015-09-28,1.503,0.1807252598290142,0.2238096802757601,1.954801512041221,0.6537764022887266,0.9066619449131809,0.47172919062842905,323,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 29 2015,2015-09-29,1.439,0.18003570527106152,0.21726105982081054,1.9502558393083265,0.6537764022887266,0.9066619449131809,0.47172919062842905,316,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Sep 30 2015,2015-09-30,1.373,0.17923315579982887,0.2101374799665809,1.9459330617256956,0.6537764022887266,0.9066619449131809,0.47172919062842905,372,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 01 2015,2015-10-01,1.36,0.1786226228095003,0.20326075447914385,1.9416738946519128,0.6537764022887266,0.9066619449131809,0.47172919062842905,375,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 02 2015,2015-10-02,1.354,0.17797510157784388,0.1966314140729151,1.9374561428942612,0.6537764022887266,0.9066619449131809,0.47172919062842905,424,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 03 2015,2015-10-03,1.348,0.176337271537721,0.19024992325287993,1.9332792844300768,0.6537764022887266,0.9066619449131809,0.47172919062842905,440,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 04 2015,2015-10-04,1.341,0.17487877246111333,0.18412454952761056,1.9291458392901892,0.6537764022887266,0.9066619449131809,0.47172919062842905,383,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 05 2015,2015-10-05,1.286,0.17332555243376938,0.1791837962625835,1.9252039695152123,0.6537764022887266,0.9066619449131809,0.47172919062842905,321,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 06 2015,2015-10-06,1.296,0.17105577836009914,0.17404686035190678,1.9212493073354162,0.6537764022887266,0.9066619449131809,0.47172919062842905,319,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 07 2015,2015-10-07,1.297,0.1679491884025998,0.16898326737718553,1.917310594623667,0.6537764022887266,0.9066619449131809,0.47172919062842905,309,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 08 2015,2015-10-08,1.297,0.1645060212713116,0.16402224860304426,1.9133909314678428,0.6537764022887266,0.9066619449131809,0.47172919062842905,329,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 09 2015,2015-10-09,1.287,0.16247990503525142,0.15938884509694978,1.9095206324897243,0.6537764022887266,0.9066619449131809,0.47172919062842905,368,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 10 2015,2015-10-10,1.309,0.1592957345145097,0.15441885648237239,1.905602954566677,0.6537764022887266,0.9066619449131809,0.47172919062842905,459,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 11 2015,2015-10-11,1.319,0.15538178416599893,0.14946857607168743,1.901675685736576,0.6537764022887266,0.9066619449131809,0.47172919062842905,378,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 12 2015,2015-10-12,1.297,0.1520564625924406,0.14498130360769518,1.8978323989554877,0.6537764022887266,0.9066619449131809,0.47172919062842905,338,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 13 2015,2015-10-13,1.287,0.14943150508737435,0.1408049086573112,1.8940371711205277,0.6537764022887266,0.9066619449131809,0.47172919062842905,287,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 14 2015,2015-10-14,1.224,0.14589527420213808,0.13896933453510116,1.890449557353827,0.6537764022887266,0.9066619449131809,0.47172919062842905,327,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 15 2015,2015-10-15,1.165,0.14516636908278022,0.1404171294660504,1.8870628362514403,0.6537764022887266,0.9066619449131809,0.47172919062842905,327,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 16 2015,2015-10-16,1.196,0.14429820655097342,0.1391420384579986,1.883589347150914,0.6537764022887266,0.9066619449131809,0.47172919062842905,321,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 17 2015,2015-10-17,1.199,0.14304394068100723,0.13737115526879803,1.8801198418874772,0.6537764022887266,0.9066619449131809,0.47172919062842905,454,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 18 2015,2015-10-18,1.16,0.14547779385796797,0.1375329945536028,1.8767852167809052,0.6537764022887266,0.9066619449131809,0.47172919062842905,422,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 19 2015,2015-10-19,1.17,0.15026576073946146,0.13652667136515168,1.8734306644310206,0.6537764022887266,0.9066619449131809,0.47172919062842905,289,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 20 2015,2015-10-20,1.156,0.15278460911244843,0.13593003399228515,1.8701315464414705,0.6537764022887266,0.9066619449131809,0.47172919062842905,293,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 21 2015,2015-10-21,1.067,0.16024883308711396,0.1415322576095904,1.8671305041541553,0.6537764022887266,0.9066619449131809,0.47172919062842905,351,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 22 2015,2015-10-22,1.04,0.1653718380729347,0.14781599199170276,1.8642263437285806,0.6537764022887266,0.9066619449131809,0.47172919062842905,271,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 23 2015,2015-10-23,1.067,0.16255544058690474,0.1500119112879971,1.861237191567381,0.6537764022887266,0.9066619449131809,0.47172919062842905,377,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 24 2015,2015-10-24,1.073,0.1532489710453935,0.15077307818839675,1.8582351503265815,0.6537764022887266,0.9066619449131809,0.47172919062842905,434,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 25 2015,2015-10-25,1.077,0.14197717155026915,0.15053621354596491,1.8552273959066192,0.6537764022887266,0.9066619449131809,0.47172919062842905,395,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 26 2015,2015-10-26,1.054,0.1309067800287925,0.15117813045011552,1.8523008973751993,0.6537764022887266,0.9066619449131809,0.47172919062842905,319,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 27 2015,2015-10-27,1.066,0.12496795451317885,0.1503661597231788,1.8493424128678075,0.6537764022887266,0.9066619449131809,0.47172919062842905,308,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 28 2015,2015-10-28,1.046,0.11912969846980605,0.1502671971866988,1.846454648705972,0.6537764022887266,0.9066619449131809,0.47172919062842905,375,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 29 2015,2015-10-29,1.033,0.11662368994979971,0.15038036600815105,1.8436146328845793,0.6537764022887266,0.9066619449131809,0.47172919062842905,369,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 30 2015,2015-10-30,1.016,0.11743191228547864,0.15094644625100903,1.8408348169119944,0.6537764022887266,0.9066619449131809,0.47172919062842905,438,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Oct 31 2015,2015-10-31,1.002,0.11840204739624291,0.15171473446603861,1.8381050043882152,0.6537764022887266,0.9066619449131809,0.47172919062842905,466,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 01 2015,2015-11-01,0.905,0.12443564555662309,0.1596272262182282,1.8357041481055336,0.6537764022887266,0.9066619449131809,0.47172919062842905,582,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 02 2015,2015-11-02,0.909,0.12844833927344151,0.16485100783905604,1.8332884016927335,0.6537764022887266,0.9066619449131809,0.47172919062842905,417,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 03 2015,2015-11-03,0.963,0.12808250304488578,0.16452322820175488,1.8306919354008635,0.6537764022887266,0.9066619449131809,0.47172919062842905,399,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 04 2015,2015-11-04,1.011,0.12726673952192732,0.16122988188644172,1.8279460175766058,0.6537764022887266,0.9066619449131809,0.47172919062842905,330,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 05 2015,2015-11-05,1.042,0.12446235640126678,0.15681602479582443,1.825111386006888,0.6537764022887266,0.9066619449131809,0.47172919062842905,321,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 06 2015,2015-11-06,1.056,0.12066187677051772,0.15214446204341497,1.822242582062388,0.6537764022887266,0.9066619449131809,0.47172919062842905,348,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 07 2015,2015-11-07,1.068,0.11599833530331367,0.1473828413867525,1.8193469918805458,0.6537764022887266,0.9066619449131809,0.47172919062842905,424,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 08 2015,2015-11-08,1.077,0.11110709341411622,0.14265224931858983,1.8164344057459285,0.6537764022887266,0.9066619449131809,0.47172919062842905,394,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 09 2015,2015-11-09,1.045,0.1043815943613431,0.13859103747840176,1.8136221554765424,0.6537764022887266,0.9066619449131809,0.47172919062842905,308,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 10 2015,2015-11-10,1.054,0.09542539361806777,0.13441632669898504,1.8107918408301602,0.6537764022887266,0.9066619449131809,0.47172919062842905,266,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 11 2015,2015-11-11,1.062,0.08658793948584649,0.13021454890220382,1.8079471698245886,0.6537764022887266,0.9066619449131809,0.47172919062842905,314,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 12 2015,2015-11-12,1.099,0.07709865302900838,0.1259666764242062,1.8050099648947773,0.6537764022887266,0.9066619449131809,0.47172919062842905,278,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 13 2015,2015-11-13,1.07,0.0714132863779651,0.12193857768296591,1.8021613102235634,0.6537764022887266,0.9066619449131809,0.47172919062842905,322,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 14 2015,2015-11-14,1.093,0.06910698020229639,0.11794423939232286,1.7992598541157565,0.6537764022887266,0.9066619449131809,0.47172919062842905,397,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 15 2015,2015-11-15,1.059,0.06434577034239687,0.11432285235170618,1.7964595722944436,0.6537764022887266,0.9066619449131809,0.47172919062842905,352,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 16 2015,2015-11-16,1.071,0.05866453431370498,0.11064671937420958,1.7936356468967543,0.6537764022887266,0.9066619449131809,0.47172919062842905,265,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 17 2015,2015-11-17,1.054,0.05512686517846644,0.10731744512058261,1.7908663478799849,0.6537764022887266,0.9066619449131809,0.47172919062842905,278,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 18 2015,2015-11-18,1.087,0.050819898356869425,0.10380059379667433,1.7880186433510186,0.6537764022887266,0.9066619449131809,0.47172919062842905,299,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 19 2015,2015-11-19,1.054,0.0465351183668459,0.10067935355889829,1.7852670378222149,0.6537764022887266,0.9066619449131809,0.47172919062842905,289,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 20 2015,2015-11-20,1.083,0.04689807975913849,0.09737767322763646,1.7824486359127942,0.6537764022887266,0.9066619449131809,0.47172919062842905,327,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 21 2015,2015-11-21,1.105,0.04816576978879683,0.09435487393625412,1.7795846555485952,0.6537764022887266,0.9066619449131809,0.47172919062842905,341,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 22 2015,2015-11-22,1.106,0.04924673978394269,0.09142953170382584,1.776728775482899,0.6537764022887266,0.9066619449131809,0.47172919062842905,322,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 23 2015,2015-11-23,1.064,0.04911643449974821,0.08858939957223065,1.773988484272126,0.6537764022887266,0.9066619449131809,0.47172919062842905,256,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 24 2015,2015-11-24,1.109,0.05011206980625426,0.08591465937796056,1.7711457453417763,0.6537764022887266,0.9066619449131809,0.47172919062842905,284,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 25 2015,2015-11-25,1.038,0.050139586764916186,0.0839385087077912,1.7684906308451096,0.6537764022887266,0.9066619449131809,0.47172919062842905,334,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 26 2015,2015-11-26,0.854,0.061256432925446344,0.09923582840189875,1.7663576066143705,0.6537764022887266,0.9066619449131809,0.47172919062842905,435,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 27 2015,2015-11-27,0.82,0.07334541958943143,0.11420000874998712,1.7643284606250298,0.6537764022887266,0.9066619449131809,0.47172919062842905,458,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 28 2015,2015-11-28,0.844,0.08110798818343101,0.12203681155671073,1.7622254935034876,0.6537764022887266,0.9066619449131809,0.47172919062842905,475,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 29 2015,2015-11-29,0.847,0.08753645546011068,0.1273437301344793,1.760113873555451,0.6537764022887266,0.9066619449131809,0.47172919062842905,442,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Nov 30 2015,2015-11-30,0.837,0.09377794755865089,0.13190499230541428,1.758032463534371,0.6537764022887266,0.9066619449131809,0.47172919062842905,366,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Dec 01 2015,2015-12-01,0.877,0.09505349975739544,0.1320754388431663,1.755835216061476,0.6537764022887266,0.9066619449131809,0.47172919062842905,375,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Dec 02 2015,2015-12-02,0.942,0.09396605525543307,0.12870786249335242,1.753461235839009,0.6537764022887266,0.9066619449131809,0.47172919062842905,366,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Dec 03 2015,2015-12-03,1.009,0.09343902677240991,0.12450337594122252,1.7509199536194358,0.6537764022887266,0.9066619449131809,0.47172919062842905,324,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Dec 04 2015,2015-12-04,1.029,0.09345098291047427,0.12061765132357824,1.7483372439388618,0.6537764022887266,0.9066619449131809,0.47172919062842905,368,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Dec 05 2015,2015-12-05,1.085,0.09415099147348101,0.11844013344902252,1.7456319315770537,0.6537764022887266,0.9066619449131809,0.47172919062842905,394,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
Dec 06 2015,2015-12-06,1.075,0.09446534972617084,0.11575641657741485,1.7429593224899202,0.6537764022887266,0.9066619449131809,0.47172919062842905,433,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,0
