date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 17 2023,2023-08-17,8.737,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 18 2023,2023-08-18,8.294,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 19 2023,2023-08-19,10.508,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 20 2023,2023-08-20,8.401,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 21 2023,2023-08-21,8.92,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 22 2023,2023-08-22,8.465,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 23 2023,2023-08-23,8.106,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 24 2023,2023-08-24,7.951,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 25 2023,2023-08-25,7.731,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 26 2023,2023-08-26,7.78,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 27 2023,2023-08-27,8.909,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 28 2023,2023-08-28,8.147,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 29 2023,2023-08-29,8.024,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 30 2023,2023-08-30,8.135,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 31 2023,2023-08-31,8.053,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 01 2023,2023-09-01,8.345,24,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 02 2023,2023-09-02,8.475,28,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 03 2023,2023-09-03,8.728,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 04 2023,2023-09-04,8.739,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 05 2023,2023-09-05,8.788,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 06 2023,2023-09-06,8.9,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 07 2023,2023-09-07,9.009,24,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 08 2023,2023-09-08,9.535,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 09 2023,2023-09-09,9.298,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 10 2023,2023-09-10,9.161,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 11 2023,2023-09-11,9.064,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 12 2023,2023-09-12,9.553,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 13 2023,2023-09-13,9.096,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 14 2023,2023-09-14,9.347,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 15 2023,2023-09-15,9.275,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 16 2023,2023-09-16,9.073,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 17 2023,2023-09-17,8.886,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 18 2023,2023-09-18,8.637,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 19 2023,2023-09-19,9.302,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 20 2023,2023-09-20,9.347,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 21 2023,2023-09-21,9.293,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 22 2023,2023-09-22,9.169,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 23 2023,2023-09-23,9.142,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 24 2023,2023-09-24,9.159,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 25 2023,2023-09-25,9.425,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 26 2023,2023-09-26,9.196,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 27 2023,2023-09-27,9.338,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 28 2023,2023-09-28,9.685,35,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 29 2023,2023-09-29,10.035,27,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 30 2023,2023-09-30,10.067,29,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 01 2023,2023-10-01,11.062,37,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 02 2023,2023-10-02,11.586,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 03 2023,2023-10-03,11.725,26,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 04 2023,2023-10-04,12.165,28,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 05 2023,2023-10-05,11.853,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 06 2023,2023-10-06,11.747,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 07 2023,2023-10-07,11.818,35,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 08 2023,2023-10-08,12.092,36,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 09 2023,2023-10-09,11.624,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 10 2023,2023-10-10,12.022,24,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 11 2023,2023-10-11,12.752,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 12 2023,2023-10-12,12.897,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 13 2023,2023-10-13,12.873,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 14 2023,2023-10-14,12.748,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 15 2023,2023-10-15,12.612,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 16 2023,2023-10-16,13.903,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 17 2023,2023-10-17,12.782,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 18 2023,2023-10-18,13.418,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 19 2023,2023-10-19,13.154,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 20 2023,2023-10-20,12.67,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 21 2023,2023-10-21,13.059,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 22 2023,2023-10-22,13.194,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 23 2023,2023-10-23,11.803,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 24 2023,2023-10-24,11.683,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 25 2023,2023-10-25,12.741,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 26 2023,2023-10-26,11.8,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 27 2023,2023-10-27,11.506,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 28 2023,2023-10-28,11.614,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 29 2023,2023-10-29,11.881,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 30 2023,2023-10-30,11.763,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 31 2023,2023-10-31,12.006,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 01 2023,2023-11-01,11.682,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 02 2023,2023-11-02,11.833,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 03 2023,2023-11-03,12.087,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 04 2023,2023-11-04,12.184,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 05 2023,2023-11-05,12.103,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 06 2023,2023-11-06,12.158,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 07 2023,2023-11-07,12.54,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 08 2023,2023-11-08,11.897,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 09 2023,2023-11-09,11.84,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 10 2023,2023-11-10,11.33,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 11 2023,2023-11-11,11.566,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 12 2023,2023-11-12,12.023,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 13 2023,2023-11-13,12.519,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 14 2023,2023-11-14,10.826,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 15 2023,2023-11-15,11.541,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 16 2023,2023-11-16,11.2,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 17 2023,2023-11-17,11.722,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 18 2023,2023-11-18,11.042,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 19 2023,2023-11-19,10.756,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 20 2023,2023-11-20,11.456,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 21 2023,2023-11-21,10.81,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 22 2023,2023-11-22,10.561,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 23 2023,2023-11-23,10.293,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 24 2023,2023-11-24,10.52,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 25 2023,2023-11-25,9.204,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 26 2023,2023-11-26,9.748,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 27 2023,2023-11-27,9.518,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 28 2023,2023-11-28,9.575,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 29 2023,2023-11-29,9.85,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 30 2023,2023-11-30,9.59,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 01 2023,2023-12-01,9.971,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 02 2023,2023-12-02,10.14,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 03 2023,2023-12-03,10.3,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 04 2023,2023-12-04,10.395,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 05 2023,2023-12-05,11.244,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 06 2023,2023-12-06,10.873,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 07 2023,2023-12-07,10.364,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 08 2023,2023-12-08,10.485,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 09 2023,2023-12-09,10.217,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 10 2023,2023-12-10,10.255,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 11 2023,2023-12-11,10.855,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 12 2023,2023-12-12,10.41,2,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 13 2023,2023-12-13,10.876,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 14 2023,2023-12-14,10.115,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 15 2023,2023-12-15,9.687,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 16 2023,2023-12-16,9.42,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 17 2023,2023-12-17,13.221,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 18 2023,2023-12-18,10.119,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 19 2023,2023-12-19,10.129,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 20 2023,2023-12-20,9.73,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 21 2023,2023-12-21,9.657,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 22 2023,2023-12-22,9.195,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 23 2023,2023-12-23,9.697,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 24 2023,2023-12-24,10.244,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 25 2023,2023-12-25,10.625,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 26 2023,2023-12-26,10.028,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 27 2023,2023-12-27,9.637,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 28 2023,2023-12-28,9.66,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 29 2023,2023-12-29,9.861,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 30 2023,2023-12-30,10.012,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Dec 31 2023,2023-12-31,9.665,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 01 2024,2024-01-01,9.643,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 02 2024,2024-01-02,9.736,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 03 2024,2024-01-03,9.202,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 04 2024,2024-01-04,9.834,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 05 2024,2024-01-05,9.903,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 06 2024,2024-01-06,9.92,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 07 2024,2024-01-07,9.821,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 08 2024,2024-01-08,9.545,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 09 2024,2024-01-09,10.21,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 10 2024,2024-01-10,10.775,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 11 2024,2024-01-11,10.144,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 12 2024,2024-01-12,9.406,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 13 2024,2024-01-13,10.57,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 14 2024,2024-01-14,10.918,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 15 2024,2024-01-15,10.549,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 16 2024,2024-01-16,9.969,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 17 2024,2024-01-17,10.414,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 18 2024,2024-01-18,9.995,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 19 2024,2024-01-19,10.251,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 20 2024,2024-01-20,9.676,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 21 2024,2024-01-21,9.439,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 22 2024,2024-01-22,9.579,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 23 2024,2024-01-23,9.427,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 24 2024,2024-01-24,9.83,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 25 2024,2024-01-25,9.161,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 26 2024,2024-01-26,8.715,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 27 2024,2024-01-27,8.807,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 28 2024,2024-01-28,8.629,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 29 2024,2024-01-29,8.603,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 30 2024,2024-01-30,8.856,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jan 31 2024,2024-01-31,8.978,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 01 2024,2024-02-01,9.056,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 02 2024,2024-02-02,11.648,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 03 2024,2024-02-03,9.312,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 04 2024,2024-02-04,9.626,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 05 2024,2024-02-05,9.553,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 06 2024,2024-02-06,10.312,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 07 2024,2024-02-07,8.987,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 08 2024,2024-02-08,9.148,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 09 2024,2024-02-09,8.952,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 10 2024,2024-02-10,9.393,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 11 2024,2024-02-11,9.054,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 12 2024,2024-02-12,8.319,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 13 2024,2024-02-13,9.315,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 14 2024,2024-02-14,11.394,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 15 2024,2024-02-15,8.653,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 16 2024,2024-02-16,9.001,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 17 2024,2024-02-17,8.152,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 18 2024,2024-02-18,8.846,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 19 2024,2024-02-19,8.625,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 20 2024,2024-02-20,8.685,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 21 2024,2024-02-21,9.121,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 22 2024,2024-02-22,8.942,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 23 2024,2024-02-23,9.061,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 24 2024,2024-02-24,9.202,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 25 2024,2024-02-25,9.211,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 26 2024,2024-02-26,9.058,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 27 2024,2024-02-27,9.311,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 28 2024,2024-02-28,9.38,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Feb 29 2024,2024-02-29,9.013,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 01 2024,2024-03-01,8.966,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 02 2024,2024-03-02,9.038,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 03 2024,2024-03-03,8.985,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 04 2024,2024-03-04,8.907,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 05 2024,2024-03-05,8.692,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 06 2024,2024-03-06,8.744,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 07 2024,2024-03-07,9.252,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 08 2024,2024-03-08,9.427,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 09 2024,2024-03-09,9.795,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 10 2024,2024-03-10,9.015,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 11 2024,2024-03-11,9.132,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 12 2024,2024-03-12,8.963,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 13 2024,2024-03-13,9.072,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 14 2024,2024-03-14,8.582,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 15 2024,2024-03-15,8.128,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 16 2024,2024-03-16,8.686,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 17 2024,2024-03-17,8.849,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 18 2024,2024-03-18,8.878,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 19 2024,2024-03-19,9.135,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 20 2024,2024-03-20,9.534,5,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 21 2024,2024-03-21,8.678,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 22 2024,2024-03-22,8.751,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 23 2024,2024-03-23,8.823,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 24 2024,2024-03-24,9.479,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 25 2024,2024-03-25,8.689,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 26 2024,2024-03-26,8.521,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 27 2024,2024-03-27,8.854,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 28 2024,2024-03-28,9.045,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 29 2024,2024-03-29,9.007,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 30 2024,2024-03-30,8.905,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 31 2024,2024-03-31,9.378,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 01 2024,2024-04-01,9.206,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 02 2024,2024-04-02,9.204,3,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 03 2024,2024-04-03,8.611,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 04 2024,2024-04-04,9.026,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 05 2024,2024-04-05,8.553,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 06 2024,2024-04-06,9.132,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 07 2024,2024-04-07,9.14,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 08 2024,2024-04-08,9.608,6,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 09 2024,2024-04-09,8.753,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 10 2024,2024-04-10,9.405,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 11 2024,2024-04-11,9.242,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 12 2024,2024-04-12,9.781,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 13 2024,2024-04-13,9.422,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 14 2024,2024-04-14,9.459,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 15 2024,2024-04-15,9.552,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 16 2024,2024-04-16,8.515,4,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
