date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Dec 15 2018,2018-12-15,2.852,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 16 2018,2018-12-16,2.815,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 17 2018,2018-12-17,2.895,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 18 2018,2018-12-18,2.912,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 19 2018,2018-12-19,2.907,26,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 20 2018,2018-12-20,2.686,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 21 2018,2018-12-21,2.621,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 22 2018,2018-12-22,2.633,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 23 2018,2018-12-23,2.676,29,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 24 2018,2018-12-24,2.503,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 25 2018,2018-12-25,2.814,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 26 2018,2018-12-26,2.866,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 27 2018,2018-12-27,2.908,24,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 28 2018,2018-12-28,2.905,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 29 2018,2018-12-29,3.057,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 30 2018,2018-12-30,2.64,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 31 2018,2018-12-31,2.772,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 01 2019,2019-01-01,2.992,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 02 2019,2019-01-02,2.912,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 03 2019,2019-01-03,2.805,24,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 04 2019,2019-01-04,3.161,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 05 2019,2019-01-05,3.005,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 06 2019,2019-01-06,3.22,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 07 2019,2019-01-07,2.943,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 08 2019,2019-01-08,3.173,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 09 2019,2019-01-09,2.875,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 10 2019,2019-01-10,3.211,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 11 2019,2019-01-11,3.148,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 12 2019,2019-01-12,3.12,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 13 2019,2019-01-13,3.235,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 14 2019,2019-01-14,3.115,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 15 2019,2019-01-15,3.101,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 16 2019,2019-01-16,3.057,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 17 2019,2019-01-17,2.973,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 18 2019,2019-01-18,3.009,28,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 19 2019,2019-01-19,3.171,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 20 2019,2019-01-20,3.197,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 21 2019,2019-01-21,3.025,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 22 2019,2019-01-22,3.06,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 23 2019,2019-01-23,3.067,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 24 2019,2019-01-24,3.105,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 25 2019,2019-01-25,3.172,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 26 2019,2019-01-26,3.06,29,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 27 2019,2019-01-27,3.114,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 28 2019,2019-01-28,3.108,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 29 2019,2019-01-29,3.166,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 30 2019,2019-01-30,3.079,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 31 2019,2019-01-31,3.165,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 01 2019,2019-02-01,3.207,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 02 2019,2019-02-02,3.178,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 03 2019,2019-02-03,3.256,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 04 2019,2019-02-04,3.146,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 05 2019,2019-02-05,3.057,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 06 2019,2019-02-06,3.038,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 07 2019,2019-02-07,2.997,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 08 2019,2019-02-08,2.96,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 09 2019,2019-02-09,3.105,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 10 2019,2019-02-10,3.017,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 11 2019,2019-02-11,3.011,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 12 2019,2019-02-12,2.953,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 13 2019,2019-02-13,3.061,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 14 2019,2019-02-14,3.059,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 15 2019,2019-02-15,3.141,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 16 2019,2019-02-16,2.973,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 17 2019,2019-02-17,3.113,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 18 2019,2019-02-18,3.18,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 19 2019,2019-02-19,3.139,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 20 2019,2019-02-20,3.051,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 21 2019,2019-02-21,3.269,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 22 2019,2019-02-22,2.962,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 23 2019,2019-02-23,3.245,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 24 2019,2019-02-24,3.065,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 25 2019,2019-02-25,3.137,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 26 2019,2019-02-26,3.265,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 27 2019,2019-02-27,3.369,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Feb 28 2019,2019-02-28,3.09,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 01 2019,2019-03-01,3.006,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 02 2019,2019-03-02,3.3,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 03 2019,2019-03-03,3.303,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 04 2019,2019-03-04,3.171,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 05 2019,2019-03-05,3.145,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 06 2019,2019-03-06,3.068,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 07 2019,2019-03-07,3.411,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 08 2019,2019-03-08,3.398,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 09 2019,2019-03-09,3.432,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 10 2019,2019-03-10,3.289,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 11 2019,2019-03-11,3.351,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 12 2019,2019-03-12,3.381,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 13 2019,2019-03-13,3.313,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 14 2019,2019-03-14,3.322,26,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 15 2019,2019-03-15,3.472,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 16 2019,2019-03-16,3.449,31,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 17 2019,2019-03-17,3.494,29,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 18 2019,2019-03-18,3.456,24,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 19 2019,2019-03-19,3.664,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 20 2019,2019-03-20,3.673,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 21 2019,2019-03-21,3.666,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 22 2019,2019-03-22,3.578,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 23 2019,2019-03-23,3.616,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 24 2019,2019-03-24,3.5,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 25 2019,2019-03-25,3.299,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 26 2019,2019-03-26,3.359,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 27 2019,2019-03-27,3.086,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 28 2019,2019-03-28,3.211,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 29 2019,2019-03-29,3.122,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 30 2019,2019-03-30,2.987,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Mar 31 2019,2019-03-31,3.173,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 01 2019,2019-04-01,3.101,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 02 2019,2019-04-02,3.079,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 03 2019,2019-04-03,3.114,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 04 2019,2019-04-04,3.046,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 05 2019,2019-04-05,3.303,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 06 2019,2019-04-06,3.229,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 07 2019,2019-04-07,3.129,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 08 2019,2019-04-08,3.022,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 09 2019,2019-04-09,3.051,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 10 2019,2019-04-10,3.125,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 11 2019,2019-04-11,3.229,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 12 2019,2019-04-12,3.28,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 13 2019,2019-04-13,3.205,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 14 2019,2019-04-14,3.329,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 15 2019,2019-04-15,3.215,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 16 2019,2019-04-16,3.288,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 17 2019,2019-04-17,3.284,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 18 2019,2019-04-18,3.3,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 19 2019,2019-04-19,3.153,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 20 2019,2019-04-20,3.078,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 21 2019,2019-04-21,2.966,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 22 2019,2019-04-22,3.067,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 23 2019,2019-04-23,3.154,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 24 2019,2019-04-24,3.086,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 25 2019,2019-04-25,3.218,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 26 2019,2019-04-26,3.036,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 27 2019,2019-04-27,3.259,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 28 2019,2019-04-28,3.111,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 29 2019,2019-04-29,3.121,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Apr 30 2019,2019-04-30,3.213,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 01 2019,2019-05-01,3.094,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 02 2019,2019-05-02,3.087,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 03 2019,2019-05-03,3.213,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 04 2019,2019-05-04,3.309,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 05 2019,2019-05-05,3.35,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 06 2019,2019-05-06,3.364,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 07 2019,2019-05-07,3.312,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 08 2019,2019-05-08,3.322,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 09 2019,2019-05-09,3.126,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 10 2019,2019-05-10,2.991,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 11 2019,2019-05-11,3.093,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 12 2019,2019-05-12,3.081,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 13 2019,2019-05-13,3.099,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 14 2019,2019-05-14,3.141,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 15 2019,2019-05-15,3.094,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 16 2019,2019-05-16,2.995,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 17 2019,2019-05-17,2.977,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 18 2019,2019-05-18,3.178,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 19 2019,2019-05-19,3.093,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 20 2019,2019-05-20,3.125,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 21 2019,2019-05-21,3.023,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 22 2019,2019-05-22,2.854,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 23 2019,2019-05-23,3.103,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 24 2019,2019-05-24,3.097,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 25 2019,2019-05-25,3.126,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 26 2019,2019-05-26,3.176,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 27 2019,2019-05-27,3.083,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 28 2019,2019-05-28,2.864,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 29 2019,2019-05-29,3.35,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 30 2019,2019-05-30,3.304,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 31 2019,2019-05-31,3.095,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 01 2019,2019-06-01,3.16,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 02 2019,2019-06-02,3.259,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 03 2019,2019-06-03,3.277,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 04 2019,2019-06-04,3.083,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 05 2019,2019-06-05,3.436,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 06 2019,2019-06-06,3.429,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 07 2019,2019-06-07,3.345,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 08 2019,2019-06-08,3.436,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 09 2019,2019-06-09,3.445,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 10 2019,2019-06-10,3.437,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 11 2019,2019-06-11,3.074,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 12 2019,2019-06-12,3.14,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 13 2019,2019-06-13,3.354,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 14 2019,2019-06-14,3.267,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 15 2019,2019-06-15,3.288,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 16 2019,2019-06-16,3.338,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 17 2019,2019-06-17,3.261,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 18 2019,2019-06-18,3.406,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 19 2019,2019-06-19,3.241,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 20 2019,2019-06-20,3.377,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 21 2019,2019-06-21,3.477,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 22 2019,2019-06-22,3.275,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 23 2019,2019-06-23,3.33,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 24 2019,2019-06-24,3.305,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 25 2019,2019-06-25,3.328,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 26 2019,2019-06-26,3.068,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 27 2019,2019-06-27,2.89,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 28 2019,2019-06-28,3.029,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 29 2019,2019-06-29,3.022,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 30 2019,2019-06-30,2.997,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 01 2019,2019-07-01,2.853,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 02 2019,2019-07-02,3.086,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 03 2019,2019-07-03,3.067,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 04 2019,2019-07-04,2.996,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 05 2019,2019-07-05,3.176,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 06 2019,2019-07-06,2.994,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 07 2019,2019-07-07,3.057,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 08 2019,2019-07-08,2.914,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 09 2019,2019-07-09,3.289,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 10 2019,2019-07-10,3.263,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 11 2019,2019-07-11,3.331,24,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 12 2019,2019-07-12,3.41,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 13 2019,2019-07-13,3.403,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 14 2019,2019-07-14,3.303,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 15 2019,2019-07-15,3.354,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 16 2019,2019-07-16,3.578,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 17 2019,2019-07-17,3.417,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 18 2019,2019-07-18,3.398,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 19 2019,2019-07-19,3.404,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 20 2019,2019-07-20,3.449,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 21 2019,2019-07-21,3.442,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 22 2019,2019-07-22,3.397,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 23 2019,2019-07-23,3.318,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 24 2019,2019-07-24,3.483,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 25 2019,2019-07-25,3.461,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 26 2019,2019-07-26,3.289,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 27 2019,2019-07-27,3.17,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 28 2019,2019-07-28,3.431,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 29 2019,2019-07-29,3.237,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 30 2019,2019-07-30,3.468,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 31 2019,2019-07-31,3.414,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 01 2019,2019-08-01,3.254,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 02 2019,2019-08-02,3.358,21,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 03 2019,2019-08-03,3.332,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 04 2019,2019-08-04,3.278,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 05 2019,2019-08-05,3.473,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 06 2019,2019-08-06,3.516,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 07 2019,2019-08-07,3.604,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 08 2019,2019-08-08,3.59,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 09 2019,2019-08-09,3.64,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 10 2019,2019-08-10,3.547,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 11 2019,2019-08-11,3.485,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 12 2019,2019-08-12,3.474,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 13 2019,2019-08-13,3.482,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 14 2019,2019-08-14,3.498,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 15 2019,2019-08-15,3.515,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 16 2019,2019-08-16,3.606,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 17 2019,2019-08-17,3.527,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 18 2019,2019-08-18,3.591,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 19 2019,2019-08-19,3.329,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 20 2019,2019-08-20,3.454,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 21 2019,2019-08-21,3.277,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 22 2019,2019-08-22,3.439,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 23 2019,2019-08-23,3.567,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 24 2019,2019-08-24,3.473,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 25 2019,2019-08-25,3.534,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 26 2019,2019-08-26,3.461,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 27 2019,2019-08-27,3.402,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 28 2019,2019-08-28,3.362,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 29 2019,2019-08-29,3.295,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 30 2019,2019-08-30,3.417,19,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 31 2019,2019-08-31,3.61,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 01 2019,2019-09-01,3.473,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 02 2019,2019-09-02,3.61,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 03 2019,2019-09-03,3.836,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 04 2019,2019-09-04,3.601,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
