date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Nov 06 2020,2020-11-06,8.443,47,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 07 2020,2020-11-07,8.179,31,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 08 2020,2020-11-08,8.228,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 09 2020,2020-11-09,8.303,35,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 10 2020,2020-11-10,8.537,30,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 11 2020,2020-11-11,8.413,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 12 2020,2020-11-12,8.668,37,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 13 2020,2020-11-13,8.348,35,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 14 2020,2020-11-14,8.672,38,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 15 2020,2020-11-15,8.265,33,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 16 2020,2020-11-16,8.333,65,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 17 2020,2020-11-17,9.486,47,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 18 2020,2020-11-18,8.66,42,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 19 2020,2020-11-19,8.542,39,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 20 2020,2020-11-20,10.01,28,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 21 2020,2020-11-21,8.519,37,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 22 2020,2020-11-22,8.453,41,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 23 2020,2020-11-23,8.47,27,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 24 2020,2020-11-24,8.499,38,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 25 2020,2020-11-25,9.165,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 26 2020,2020-11-26,7.987,39,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 27 2020,2020-11-27,7.401,31,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 28 2020,2020-11-28,7.346,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 29 2020,2020-11-29,7.515,51,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Nov 30 2020,2020-11-30,7.867,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 01 2020,2020-12-01,8.392,33,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 02 2020,2020-12-02,16.337,39,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 03 2020,2020-12-03,8.197,58,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 04 2020,2020-12-04,6.676,79,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 05 2020,2020-12-05,6.805,49,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 06 2020,2020-12-06,7.124,60,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 07 2020,2020-12-07,7.253,38,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 08 2020,2020-12-08,7.068,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 09 2020,2020-12-09,7.151,42,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 10 2020,2020-12-10,6.946,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 11 2020,2020-12-11,7.11,48,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 12 2020,2020-12-12,6.959,59,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 13 2020,2020-12-13,7.591,41,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 14 2020,2020-12-14,7.396,39,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 15 2020,2020-12-15,7.584,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 16 2020,2020-12-16,7.924,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 17 2020,2020-12-17,7.975,33,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 18 2020,2020-12-18,8.016,44,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 19 2020,2020-12-19,7.945,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 20 2020,2020-12-20,8.101,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 21 2020,2020-12-21,8.74,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 22 2020,2020-12-22,7.853,38,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 23 2020,2020-12-23,7.741,49,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 24 2020,2020-12-24,8.093,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 25 2020,2020-12-25,8.219,44,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 26 2020,2020-12-26,8.643,78,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 27 2020,2020-12-27,8.729,45,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 28 2020,2020-12-28,8.374,52,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 29 2020,2020-12-29,8.534,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 30 2020,2020-12-30,8.581,57,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Dec 31 2020,2020-12-31,9.129,47,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 01 2021,2021-01-01,8.892,61,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 02 2021,2021-01-02,8.988,58,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 03 2021,2021-01-03,8.946,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 04 2021,2021-01-04,8.362,49,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 05 2021,2021-01-05,9.075,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 06 2021,2021-01-06,8.582,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 07 2021,2021-01-07,8.817,45,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 08 2021,2021-01-08,8.685,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 09 2021,2021-01-09,8.956,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 10 2021,2021-01-10,9.087,57,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 11 2021,2021-01-11,9.656,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 12 2021,2021-01-12,9.297,49,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 13 2021,2021-01-13,9.467,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 14 2021,2021-01-14,9.167,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 15 2021,2021-01-15,9.368,41,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 16 2021,2021-01-16,9.484,52,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 17 2021,2021-01-17,9.826,36,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 18 2021,2021-01-18,9.222,51,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 19 2021,2021-01-19,9.864,31,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 20 2021,2021-01-20,9.677,31,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 21 2021,2021-01-21,9.842,43,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 22 2021,2021-01-22,9.454,59,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 23 2021,2021-01-23,9.412,48,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 24 2021,2021-01-24,10.418,51,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 25 2021,2021-01-25,9.495,41,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 26 2021,2021-01-26,9.538,37,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 27 2021,2021-01-27,9.885,43,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 28 2021,2021-01-28,9.758,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 29 2021,2021-01-29,8.777,43,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 30 2021,2021-01-30,9.418,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Jan 31 2021,2021-01-31,9.93,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 01 2021,2021-02-01,9.821,44,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 02 2021,2021-02-02,9.33,36,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 03 2021,2021-02-03,9.41,45,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 04 2021,2021-02-04,9.039,36,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 05 2021,2021-02-05,9.531,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 06 2021,2021-02-06,9.49,53,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 07 2021,2021-02-07,9.526,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 08 2021,2021-02-08,9.503,49,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 09 2021,2021-02-09,9.119,41,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 10 2021,2021-02-10,9.512,28,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 11 2021,2021-02-11,9.478,43,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 12 2021,2021-02-12,8.844,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 13 2021,2021-02-13,9.689,82,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 14 2021,2021-02-14,9.396,51,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 15 2021,2021-02-15,9.17,39,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 16 2021,2021-02-16,9.072,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 17 2021,2021-02-17,9.29,38,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 18 2021,2021-02-18,9.179,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 19 2021,2021-02-19,9.62,39,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 20 2021,2021-02-20,9.031,48,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 21 2021,2021-02-21,9.409,43,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 22 2021,2021-02-22,9.596,37,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 23 2021,2021-02-23,9.978,39,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 24 2021,2021-02-24,9.614,30,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 25 2021,2021-02-25,10.111,34,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 26 2021,2021-02-26,9.502,43,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 27 2021,2021-02-27,9.65,51,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Feb 28 2021,2021-02-28,11.535,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 01 2021,2021-03-01,9.22,47,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 02 2021,2021-03-02,9.954,43,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 03 2021,2021-03-03,10.289,34,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 04 2021,2021-03-04,11.04,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 05 2021,2021-03-05,10.218,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 06 2021,2021-03-06,10.033,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 07 2021,2021-03-07,10.317,49,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
