date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 13 2017,2017-05-13,127.24,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 14 2017,2017-05-14,134.71,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 15 2017,2017-05-15,107.645,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 16 2017,2017-05-16,132.499,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 17 2017,2017-05-17,133.753,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 18 2017,2017-05-18,133.323,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 20 2017,2017-05-20,129.76,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 21 2017,2017-05-21,120.74,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 22 2017,2017-05-22,120.528,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 23 2017,2017-05-23,130.335,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 25 2017,2017-05-25,122.048,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 26 2017,2017-05-26,119.201,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 29 2017,2017-05-29,114.08,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 30 2017,2017-05-30,121.758,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
May 31 2017,2017-05-31,132.321,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 01 2017,2017-06-01,110.48,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 03 2017,2017-06-03,125.188,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 04 2017,2017-06-04,123.81,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 05 2017,2017-06-05,120.111,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 07 2017,2017-06-07,124.878,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 08 2017,2017-06-08,119.538,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 09 2017,2017-06-09,131.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 10 2017,2017-06-10,129.086,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 12 2017,2017-06-12,149.04,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 13 2017,2017-06-13,127.827,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 14 2017,2017-06-14,129.48,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 15 2017,2017-06-15,122.998,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 16 2017,2017-06-16,125.862,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 18 2017,2017-06-18,186.099,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 19 2017,2017-06-19,122.39,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 20 2017,2017-06-20,128.25,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 23 2017,2017-06-23,106.63,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 24 2017,2017-06-24,111.438,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 25 2017,2017-06-25,115.509,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 26 2017,2017-06-26,100.91,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 27 2017,2017-06-27,115.137,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 28 2017,2017-06-28,121.095,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 29 2017,2017-06-29,128.756,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jun 30 2017,2017-06-30,127.329,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 01 2017,2017-07-01,108.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 02 2017,2017-07-02,129.26,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 03 2017,2017-07-03,125.777,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 04 2017,2017-07-04,133.228,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 05 2017,2017-07-05,150.761,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 07 2017,2017-07-07,136.48,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 08 2017,2017-07-08,141.525,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 09 2017,2017-07-09,140.799,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 10 2017,2017-07-10,196.334,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 11 2017,2017-07-11,125.664,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 12 2017,2017-07-12,135.102,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 13 2017,2017-07-13,143.59,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 14 2017,2017-07-14,144.915,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 16 2017,2017-07-16,148.82,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 19 2017,2017-07-19,144.399,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 20 2017,2017-07-20,147.4,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 22 2017,2017-07-22,128.43,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 23 2017,2017-07-23,109.05,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 24 2017,2017-07-24,143.999,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 25 2017,2017-07-25,139.026,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 26 2017,2017-07-26,120.355,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 27 2017,2017-07-27,131.312,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 29 2017,2017-07-29,134.551,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 30 2017,2017-07-30,134.446,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jul 31 2017,2017-07-31,129.954,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 01 2017,2017-08-01,124.771,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 02 2017,2017-08-02,127.019,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 03 2017,2017-08-03,122.393,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 04 2017,2017-08-04,133.145,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 06 2017,2017-08-06,132.653,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 07 2017,2017-08-07,129.168,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 08 2017,2017-08-08,130.858,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 09 2017,2017-08-09,147.872,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 10 2017,2017-08-10,116.763,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 11 2017,2017-08-11,122.502,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 12 2017,2017-08-12,135.66,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 13 2017,2017-08-13,123.337,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 14 2017,2017-08-14,136.887,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 16 2017,2017-08-16,116.87,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 17 2017,2017-08-17,135.298,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 18 2017,2017-08-18,131.535,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 19 2017,2017-08-19,135.789,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 20 2017,2017-08-20,134.55,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 22 2017,2017-08-22,131.25,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 24 2017,2017-08-24,122.397,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 25 2017,2017-08-25,114.022,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 26 2017,2017-08-26,118.013,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 27 2017,2017-08-27,123.657,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 28 2017,2017-08-28,135.999,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 29 2017,2017-08-29,136.798,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Aug 30 2017,2017-08-30,138.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 01 2017,2017-09-01,115.412,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 02 2017,2017-09-02,113.85,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 03 2017,2017-09-03,143.81,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 04 2017,2017-09-04,126.558,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 05 2017,2017-09-05,120.773,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 06 2017,2017-09-06,125.787,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 07 2017,2017-09-07,121.51,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 08 2017,2017-09-08,123.408,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 10 2017,2017-09-10,130.685,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 11 2017,2017-09-11,126.471,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 12 2017,2017-09-12,2.72,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 13 2017,2017-09-13,146.011,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 14 2017,2017-09-14,121.508,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 17 2017,2017-09-17,130.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 18 2017,2017-09-18,131.491,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 19 2017,2017-09-19,121.56,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 20 2017,2017-09-20,133.177,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 21 2017,2017-09-21,128.781,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 22 2017,2017-09-22,138.309,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 23 2017,2017-09-23,113.62,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 24 2017,2017-09-24,139.687,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 26 2017,2017-09-26,139.274,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 28 2017,2017-09-28,135.889,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 29 2017,2017-09-29,139.311,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Sep 30 2017,2017-09-30,137.74,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 01 2017,2017-10-01,180.009,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 02 2017,2017-10-02,114.661,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 03 2017,2017-10-03,115.695,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 04 2017,2017-10-04,129.582,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 05 2017,2017-10-05,132.425,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 06 2017,2017-10-06,126.277,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 07 2017,2017-10-07,112.7,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 09 2017,2017-10-09,126.464,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 10 2017,2017-10-10,128.792,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 11 2017,2017-10-11,133.78,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 12 2017,2017-10-12,126.09,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 13 2017,2017-10-13,123.395,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 14 2017,2017-10-14,124.277,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 16 2017,2017-10-16,124.2,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 18 2017,2017-10-18,124.218,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 19 2017,2017-10-19,110.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 20 2017,2017-10-20,122.004,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 22 2017,2017-10-22,130.007,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 23 2017,2017-10-23,135.76,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 26 2017,2017-10-26,135.25,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 28 2017,2017-10-28,128.046,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 29 2017,2017-10-29,105.04,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 30 2017,2017-10-30,125.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Oct 31 2017,2017-10-31,109.405,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 01 2017,2017-11-01,115.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 02 2017,2017-11-02,128.494,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 04 2017,2017-11-04,105.01,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 05 2017,2017-11-05,123.509,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 07 2017,2017-11-07,119.883,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 08 2017,2017-11-08,136.92,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 09 2017,2017-11-09,125.453,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 10 2017,2017-11-10,122.244,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 11 2017,2017-11-11,114.041,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 13 2017,2017-11-13,113.85,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 15 2017,2017-11-15,129.41,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 18 2017,2017-11-18,126.58,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 19 2017,2017-11-19,119.347,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 21 2017,2017-11-21,114.878,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 22 2017,2017-11-22,115.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 23 2017,2017-11-23,118.777,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 25 2017,2017-11-25,122.488,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 27 2017,2017-11-27,134.69,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 28 2017,2017-11-28,102.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 29 2017,2017-11-29,108.444,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Nov 30 2017,2017-11-30,117.854,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 01 2017,2017-12-01,115.101,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 02 2017,2017-12-02,125.295,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 03 2017,2017-12-03,125.837,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 04 2017,2017-12-04,135.248,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 05 2017,2017-12-05,134.95,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 08 2017,2017-12-08,118.205,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 09 2017,2017-12-09,119.646,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 10 2017,2017-12-10,125.762,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 11 2017,2017-12-11,128.22,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 13 2017,2017-12-13,128.279,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 14 2017,2017-12-14,124.2,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 15 2017,2017-12-15,128.48,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 16 2017,2017-12-16,125.615,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 18 2017,2017-12-18,128.959,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 19 2017,2017-12-19,128.3,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 21 2017,2017-12-21,142.934,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 23 2017,2017-12-23,132.588,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 25 2017,2017-12-25,125.348,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 26 2017,2017-12-26,117.5,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 27 2017,2017-12-27,125.466,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 28 2017,2017-12-28,125.872,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 29 2017,2017-12-29,131.123,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 30 2017,2017-12-30,116.51,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Dec 31 2017,2017-12-31,128.14,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 02 2018,2018-01-02,143.475,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 05 2018,2018-01-05,133.42,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 06 2018,2018-01-06,119.851,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 07 2018,2018-01-07,140.009,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 10 2018,2018-01-10,115.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 11 2018,2018-01-11,142.56,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 13 2018,2018-01-13,114.999,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 14 2018,2018-01-14,142.84,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 16 2018,2018-01-16,131.711,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 19 2018,2018-01-19,143.328,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 20 2018,2018-01-20,158.48,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 21 2018,2018-01-21,135.971,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 23 2018,2018-01-23,121.676,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 24 2018,2018-01-24,148.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 26 2018,2018-01-26,153.716,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 29 2018,2018-01-29,140.006,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 30 2018,2018-01-30,133.255,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Jan 31 2018,2018-01-31,116.938,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 01 2018,2018-02-01,127.593,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 02 2018,2018-02-02,124.003,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 04 2018,2018-02-04,140.015,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 06 2018,2018-02-06,130.149,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 07 2018,2018-02-07,124.636,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 08 2018,2018-02-08,120.474,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 09 2018,2018-02-09,139.071,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 10 2018,2018-02-10,144.466,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
Feb 11 2018,2018-02-11,136.951,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,0
