date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 17 2018,2018-05-17,1.927,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 18 2018,2018-05-18,1.826,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 19 2018,2018-05-19,1.793,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 20 2018,2018-05-20,1.862,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 21 2018,2018-05-21,1.829,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 22 2018,2018-05-22,2.061,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 23 2018,2018-05-23,1.937,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 24 2018,2018-05-24,1.92,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 25 2018,2018-05-25,1.941,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 26 2018,2018-05-26,1.978,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 27 2018,2018-05-27,1.855,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 28 2018,2018-05-28,1.909,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 29 2018,2018-05-29,1.778,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 30 2018,2018-05-30,1.9,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
May 31 2018,2018-05-31,1.817,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 01 2018,2018-06-01,1.965,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 02 2018,2018-06-02,1.878,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 03 2018,2018-06-03,1.887,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 04 2018,2018-06-04,1.923,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 05 2018,2018-06-05,1.859,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 06 2018,2018-06-06,1.869,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 07 2018,2018-06-07,1.858,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 08 2018,2018-06-08,1.789,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 09 2018,2018-06-09,1.783,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 10 2018,2018-06-10,1.821,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 11 2018,2018-06-11,1.791,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 12 2018,2018-06-12,1.721,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 13 2018,2018-06-13,1.81,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 14 2018,2018-06-14,1.797,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 15 2018,2018-06-15,1.832,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 16 2018,2018-06-16,1.822,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 17 2018,2018-06-17,1.896,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 18 2018,2018-06-18,1.922,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 19 2018,2018-06-19,1.865,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 20 2018,2018-06-20,1.832,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 21 2018,2018-06-21,1.809,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 22 2018,2018-06-22,1.673,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 23 2018,2018-06-23,1.553,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 24 2018,2018-06-24,1.533,75,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 25 2018,2018-06-25,1.501,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 26 2018,2018-06-26,1.572,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 27 2018,2018-06-27,1.62,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 28 2018,2018-06-28,1.668,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 29 2018,2018-06-29,1.575,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jun 30 2018,2018-06-30,1.682,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 01 2018,2018-07-01,1.6,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 02 2018,2018-07-02,1.612,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 03 2018,2018-07-03,1.553,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 04 2018,2018-07-04,1.569,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 05 2018,2018-07-05,1.682,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 06 2018,2018-07-06,1.706,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 07 2018,2018-07-07,1.744,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 08 2018,2018-07-08,1.947,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 09 2018,2018-07-09,1.959,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 10 2018,2018-07-10,2.014,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 11 2018,2018-07-11,2.156,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 12 2018,2018-07-12,2.055,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 13 2018,2018-07-13,2.104,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 14 2018,2018-07-14,1.931,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 15 2018,2018-07-15,2.095,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 16 2018,2018-07-16,2.076,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 17 2018,2018-07-17,1.963,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 18 2018,2018-07-18,2.025,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 19 2018,2018-07-19,1.948,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 20 2018,2018-07-20,2.087,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 21 2018,2018-07-21,2.114,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 22 2018,2018-07-22,2.003,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 23 2018,2018-07-23,1.926,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 24 2018,2018-07-24,2.054,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 25 2018,2018-07-25,2.307,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 26 2018,2018-07-26,2.196,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 27 2018,2018-07-27,2.066,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 28 2018,2018-07-28,2.046,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 29 2018,2018-07-29,2.083,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 30 2018,2018-07-30,2.417,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jul 31 2018,2018-07-31,2.051,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 01 2018,2018-08-01,2.113,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 02 2018,2018-08-02,1.975,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 03 2018,2018-08-03,2.174,85,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 04 2018,2018-08-04,2.289,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 05 2018,2018-08-05,2.233,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 06 2018,2018-08-06,2.36,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 07 2018,2018-08-07,2.292,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 08 2018,2018-08-08,2.284,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 09 2018,2018-08-09,2.333,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 10 2018,2018-08-10,2.338,72,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 11 2018,2018-08-11,2.433,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 12 2018,2018-08-12,2.353,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 13 2018,2018-08-13,2.238,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 14 2018,2018-08-14,2.198,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 15 2018,2018-08-15,2.227,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 16 2018,2018-08-16,2.204,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 17 2018,2018-08-17,2.188,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 18 2018,2018-08-18,2.086,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 19 2018,2018-08-19,2.215,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 20 2018,2018-08-20,2.212,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 21 2018,2018-08-21,2.276,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 22 2018,2018-08-22,2.246,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 23 2018,2018-08-23,2.133,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 24 2018,2018-08-24,2.087,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 25 2018,2018-08-25,2.189,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 26 2018,2018-08-26,2.157,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 27 2018,2018-08-27,2.263,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 28 2018,2018-08-28,2.254,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 29 2018,2018-08-29,2.197,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 30 2018,2018-08-30,2.176,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 31 2018,2018-08-31,2.109,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 01 2018,2018-09-01,2.127,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 02 2018,2018-09-02,2.148,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 03 2018,2018-09-03,2.168,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 04 2018,2018-09-04,2.149,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 05 2018,2018-09-05,2.11,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 06 2018,2018-09-06,2.12,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 07 2018,2018-09-07,2.124,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 08 2018,2018-09-08,2.025,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 09 2018,2018-09-09,2.187,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 10 2018,2018-09-10,2.124,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 11 2018,2018-09-11,2.182,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 12 2018,2018-09-12,2.204,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 13 2018,2018-09-13,2.078,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 14 2018,2018-09-14,2.219,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 15 2018,2018-09-15,2.264,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 16 2018,2018-09-16,2.08,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 17 2018,2018-09-17,2.265,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 18 2018,2018-09-18,2.244,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 19 2018,2018-09-19,2.208,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 20 2018,2018-09-20,2.218,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 21 2018,2018-09-21,2.355,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 22 2018,2018-09-22,2.115,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 23 2018,2018-09-23,2.243,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 24 2018,2018-09-24,2.177,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 25 2018,2018-09-25,2.016,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 26 2018,2018-09-26,2.219,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 27 2018,2018-09-27,2.144,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 28 2018,2018-09-28,2.228,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 29 2018,2018-09-29,2.234,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 30 2018,2018-09-30,2.316,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 01 2018,2018-10-01,2.255,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 02 2018,2018-10-02,2.289,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 03 2018,2018-10-03,2.18,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 04 2018,2018-10-04,2.298,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 05 2018,2018-10-05,2.312,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 06 2018,2018-10-06,2.286,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 07 2018,2018-10-07,2.139,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 08 2018,2018-10-08,2.093,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 09 2018,2018-10-09,2.486,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 10 2018,2018-10-10,2.283,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 11 2018,2018-10-11,2.238,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 12 2018,2018-10-12,2.253,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 13 2018,2018-10-13,2.238,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 14 2018,2018-10-14,2.286,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 15 2018,2018-10-15,2.261,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 16 2018,2018-10-16,2.223,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 17 2018,2018-10-17,2.25,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 18 2018,2018-10-18,2.307,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 19 2018,2018-10-19,2.479,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 20 2018,2018-10-20,2.354,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 21 2018,2018-10-21,2.194,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 22 2018,2018-10-22,2.147,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 23 2018,2018-10-23,2.171,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 24 2018,2018-10-24,2.291,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 25 2018,2018-10-25,2.225,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 26 2018,2018-10-26,2.279,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 27 2018,2018-10-27,2.188,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 28 2018,2018-10-28,2.128,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 29 2018,2018-10-29,2.098,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 30 2018,2018-10-30,2.07,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 31 2018,2018-10-31,2.231,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 01 2018,2018-11-01,2.143,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 02 2018,2018-11-02,2.238,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 03 2018,2018-11-03,2.171,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 04 2018,2018-11-04,2.242,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 05 2018,2018-11-05,2.334,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 06 2018,2018-11-06,2.359,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 07 2018,2018-11-07,2.181,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 08 2018,2018-11-08,2.257,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 09 2018,2018-11-09,2.023,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 10 2018,2018-11-10,2.097,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 11 2018,2018-11-11,2.059,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 12 2018,2018-11-12,1.973,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 13 2018,2018-11-13,2.057,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 14 2018,2018-11-14,2.045,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 15 2018,2018-11-15,2.08,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 16 2018,2018-11-16,2.087,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 17 2018,2018-11-17,2.097,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 18 2018,2018-11-18,2.014,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 19 2018,2018-11-19,2.009,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 20 2018,2018-11-20,1.938,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 21 2018,2018-11-21,1.892,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 22 2018,2018-11-22,1.929,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 23 2018,2018-11-23,1.922,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 24 2018,2018-11-24,1.899,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 25 2018,2018-11-25,1.814,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 26 2018,2018-11-26,1.844,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 27 2018,2018-11-27,1.837,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 28 2018,2018-11-28,1.939,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 29 2018,2018-11-29,1.933,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 30 2018,2018-11-30,1.898,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 01 2018,2018-12-01,1.842,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 02 2018,2018-12-02,1.958,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 03 2018,2018-12-03,1.946,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 04 2018,2018-12-04,1.962,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 05 2018,2018-12-05,1.904,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 06 2018,2018-12-06,2.205,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 07 2018,2018-12-07,1.946,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 08 2018,2018-12-08,2.01,76,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 09 2018,2018-12-09,2.121,65,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 10 2018,2018-12-10,2.139,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 11 2018,2018-12-11,2.274,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 12 2018,2018-12-12,2.206,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 13 2018,2018-12-13,2.138,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 14 2018,2018-12-14,2.162,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 15 2018,2018-12-15,2.12,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 16 2018,2018-12-16,2.099,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 17 2018,2018-12-17,2.04,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 18 2018,2018-12-18,2.074,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 19 2018,2018-12-19,2.128,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 20 2018,2018-12-20,2.113,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 21 2018,2018-12-21,2.026,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 22 2018,2018-12-22,1.935,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 23 2018,2018-12-23,1.918,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 24 2018,2018-12-24,2.01,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 25 2018,2018-12-25,1.979,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 26 2018,2018-12-26,2.253,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 27 2018,2018-12-27,2.193,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 28 2018,2018-12-28,2.293,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 29 2018,2018-12-29,2.143,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 30 2018,2018-12-30,1.936,80,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 31 2018,2018-12-31,1.904,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 01 2019,2019-01-01,1.984,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 02 2019,2019-01-02,2.054,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 03 2019,2019-01-03,2.099,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 04 2019,2019-01-04,2.174,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 05 2019,2019-01-05,2.229,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 06 2019,2019-01-06,2.233,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 07 2019,2019-01-07,2.177,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 08 2019,2019-01-08,2.393,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
