date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Oct 06 2018,2018-10-06,109.691,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 08 2018,2018-10-08,108.799,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 11 2018,2018-10-11,80.365,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 13 2018,2018-10-13,107.995,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 14 2018,2018-10-14,114.34,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 23 2018,2018-10-23,97.002,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 25 2018,2018-10-25,84.628,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 29 2018,2018-10-29,79.784,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 30 2018,2018-10-30,100.746,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 31 2018,2018-10-31,103.711,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 01 2018,2018-11-01,52.397,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 07 2018,2018-11-07,99.58,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 08 2018,2018-11-08,102.701,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 10 2018,2018-11-10,104.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 16 2018,2018-11-16,101.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 18 2018,2018-11-18,102.066,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 19 2018,2018-11-19,107.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 20 2018,2018-11-20,106.372,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 23 2018,2018-11-23,103.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 28 2018,2018-11-28,105.01,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 29 2018,2018-11-29,91.759,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 01 2018,2018-12-01,84.665,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 07 2018,2018-12-07,103.053,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 08 2018,2018-12-08,103.51,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 10 2018,2018-12-10,120.538,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 14 2018,2018-12-14,110.093,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 16 2018,2018-12-16,111.633,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 17 2018,2018-12-17,105.004,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 18 2018,2018-12-18,120.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 20 2018,2018-12-20,100.708,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 21 2018,2018-12-21,80.056,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 25 2018,2018-12-25,112.827,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 26 2018,2018-12-26,109.251,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 28 2018,2018-12-28,113.178,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 01 2019,2019-01-01,101.06,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 02 2019,2019-01-02,91.17,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 03 2019,2019-01-03,91.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 05 2019,2019-01-05,91.475,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 06 2019,2019-01-06,113.624,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 07 2019,2019-01-07,100.807,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 08 2019,2019-01-08,109.76,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 12 2019,2019-01-12,80.017,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 13 2019,2019-01-13,98.865,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 15 2019,2019-01-15,92.732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 19 2019,2019-01-19,87.847,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 20 2019,2019-01-20,81.313,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 23 2019,2019-01-23,81.728,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 30 2019,2019-01-30,96.949,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 05 2019,2019-02-05,85.6,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 09 2019,2019-02-09,94.215,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 10 2019,2019-02-10,84.72,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 16 2019,2019-02-16,91.678,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 17 2019,2019-02-17,82.54,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 20 2019,2019-02-20,78.909,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 22 2019,2019-02-22,83.797,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 23 2019,2019-02-23,80.496,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 25 2019,2019-02-25,96.013,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 26 2019,2019-02-26,96.015,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 01 2019,2019-03-01,96.778,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 03 2019,2019-03-03,79.755,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 04 2019,2019-03-04,88.769,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 06 2019,2019-03-06,90.525,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 15 2019,2019-03-15,84.492,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 17 2019,2019-03-17,79.17,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 18 2019,2019-03-18,79.18,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 21 2019,2019-03-21,93.58,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 23 2019,2019-03-23,86.347,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 24 2019,2019-03-24,84.755,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 25 2019,2019-03-25,72.73,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 30 2019,2019-03-30,83.787,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 31 2019,2019-03-31,85.115,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 06 2019,2019-04-06,81.74,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 10 2019,2019-04-10,78.837,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 12 2019,2019-04-12,92.01,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 17 2019,2019-04-17,83.467,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 20 2019,2019-04-20,93.479,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 21 2019,2019-04-21,82.959,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 22 2019,2019-04-22,91.207,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 27 2019,2019-04-27,90.812,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 29 2019,2019-04-29,79.898,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 01 2019,2019-05-01,99.048,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 02 2019,2019-05-02,91.497,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 05 2019,2019-05-05,75.75,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 06 2019,2019-05-06,71.722,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 08 2019,2019-05-08,54.64,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 11 2019,2019-05-11,73.69,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 14 2019,2019-05-14,84.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 15 2019,2019-05-15,72.813,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 21 2019,2019-05-21,77.21,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 24 2019,2019-05-24,74.792,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 25 2019,2019-05-25,73.959,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 26 2019,2019-05-26,79.3,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 27 2019,2019-05-27,78.536,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 31 2019,2019-05-31,67.841,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 02 2019,2019-06-02,81.71,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 05 2019,2019-06-05,81.649,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 06 2019,2019-06-06,67.606,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 07 2019,2019-06-07,71.674,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 08 2019,2019-06-08,99.744,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 10 2019,2019-06-10,72.998,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 12 2019,2019-06-12,81.459,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 13 2019,2019-06-13,78.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 14 2019,2019-06-14,82.545,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 15 2019,2019-06-15,77.906,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 17 2019,2019-06-17,70.011,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 21 2019,2019-06-21,79.785,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 24 2019,2019-06-24,80.46,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 26 2019,2019-06-26,78.568,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jun 28 2019,2019-06-28,67.293,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 01 2019,2019-07-01,83.096,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 04 2019,2019-07-04,82.63,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 06 2019,2019-07-06,83.41,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 07 2019,2019-07-07,108.47,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 10 2019,2019-07-10,91.71,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 12 2019,2019-07-12,74.749,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 14 2019,2019-07-14,85.339,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 16 2019,2019-07-16,98.886,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 17 2019,2019-07-17,78.705,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 18 2019,2019-07-18,108.47,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 19 2019,2019-07-19,82.137,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 21 2019,2019-07-21,111.997,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 24 2019,2019-07-24,121.14,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 25 2019,2019-07-25,79.633,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 27 2019,2019-07-27,80.306,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 28 2019,2019-07-28,85.145,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 30 2019,2019-07-30,120.433,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jul 31 2019,2019-07-31,116.95,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 01 2019,2019-08-01,81.004,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 05 2019,2019-08-05,86.25,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 07 2019,2019-08-07,113.934,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 12 2019,2019-08-12,86.087,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 14 2019,2019-08-14,101.946,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 16 2019,2019-08-16,86.079,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 21 2019,2019-08-21,83.192,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 24 2019,2019-08-24,82.96,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 25 2019,2019-08-25,97.98,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Aug 27 2019,2019-08-27,97.972,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 05 2019,2019-09-05,96.838,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 09 2019,2019-09-09,85.618,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 12 2019,2019-09-12,89.235,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 17 2019,2019-09-17,88.706,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 19 2019,2019-09-19,90.465,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 20 2019,2019-09-20,93.93,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 21 2019,2019-09-21,97.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 26 2019,2019-09-26,87.28,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 27 2019,2019-09-27,89.824,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Sep 28 2019,2019-09-28,98.33,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 01 2019,2019-10-01,87.64,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 17 2019,2019-10-17,108.12,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 20 2019,2019-10-20,102.975,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 21 2019,2019-10-21,103.81,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 23 2019,2019-10-23,99.53,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 24 2019,2019-10-24,87.95,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 28 2019,2019-10-28,66.815,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Oct 30 2019,2019-10-30,66.485,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 01 2019,2019-11-01,107.74,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 05 2019,2019-11-05,89.708,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 06 2019,2019-11-06,99.822,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 09 2019,2019-11-09,75.64,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 10 2019,2019-11-10,89.951,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 16 2019,2019-11-16,107.47,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 17 2019,2019-11-17,97.095,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 19 2019,2019-11-19,81.537,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 23 2019,2019-11-23,77.385,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 27 2019,2019-11-27,64.543,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 28 2019,2019-11-28,98.336,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Nov 29 2019,2019-11-29,98.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 06 2019,2019-12-06,71.931,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 07 2019,2019-12-07,110.008,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 11 2019,2019-12-11,81.68,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 12 2019,2019-12-12,87.218,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 13 2019,2019-12-13,82.478,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 14 2019,2019-12-14,78.042,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 18 2019,2019-12-18,96.554,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 20 2019,2019-12-20,81.487,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 25 2019,2019-12-25,95.661,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 28 2019,2019-12-28,105.96,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Dec 30 2019,2019-12-30,86.263,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 02 2020,2020-01-02,85.428,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 11 2020,2020-01-11,91.618,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 12 2020,2020-01-12,88.706,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 15 2020,2020-01-15,108.35,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 17 2020,2020-01-17,108.366,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 20 2020,2020-01-20,100.015,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 21 2020,2020-01-21,108.448,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 23 2020,2020-01-23,108.011,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 24 2020,2020-01-24,87.88,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 30 2020,2020-01-30,109.599,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Jan 31 2020,2020-01-31,99.125,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 02 2020,2020-02-02,91.42,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 05 2020,2020-02-05,95.685,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 11 2020,2020-02-11,109.051,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 18 2020,2020-02-18,117.144,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 21 2020,2020-02-21,91.469,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 22 2020,2020-02-22,87.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 25 2020,2020-02-25,96.513,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Feb 26 2020,2020-02-26,76.42,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 01 2020,2020-03-01,109.767,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 04 2020,2020-03-04,111.481,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 05 2020,2020-03-05,111.318,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 06 2020,2020-03-06,123.933,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 11 2020,2020-03-11,118.209,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 17 2020,2020-03-17,115.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 21 2020,2020-03-21,120.567,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 22 2020,2020-03-22,122.812,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 23 2020,2020-03-23,122.797,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 28 2020,2020-03-28,131.094,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Mar 30 2020,2020-03-30,121.99,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 03 2020,2020-04-03,100.903,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 04 2020,2020-04-04,124.255,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 05 2020,2020-04-05,98.98,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 06 2020,2020-04-06,114.988,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 07 2020,2020-04-07,115.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 08 2020,2020-04-08,126.523,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 10 2020,2020-04-10,135.381,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 11 2020,2020-04-11,100.007,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 12 2020,2020-04-12,100.06,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 13 2020,2020-04-13,132.18,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 15 2020,2020-04-15,179.54,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 16 2020,2020-04-16,112.028,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 18 2020,2020-04-18,101.108,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 19 2020,2020-04-19,119.649,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
Apr 24 2020,2020-04-24,141.128,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 04 2020,2020-05-04,107.33,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 05 2020,2020-05-05,105.961,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 09 2020,2020-05-09,146.768,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 11 2020,2020-05-11,113.098,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 13 2020,2020-05-13,113.849,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 16 2020,2020-05-16,114.747,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 17 2020,2020-05-17,109.159,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 19 2020,2020-05-19,125.129,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 20 2020,2020-05-20,111.55,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
May 23 2020,2020-05-23,126.47,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,1
