date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Oct 18 2016,2016-10-18,10.542,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 19 2016,2016-10-19,10.699,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 20 2016,2016-10-20,10.652,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 21 2016,2016-10-21,10.349,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 22 2016,2016-10-22,10.347,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 23 2016,2016-10-23,10.399,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 24 2016,2016-10-24,10.634,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 25 2016,2016-10-25,10.193,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 26 2016,2016-10-26,10.328,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 27 2016,2016-10-27,10.187,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 28 2016,2016-10-28,9.767,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 29 2016,2016-10-29,9.466,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 30 2016,2016-10-30,9.009,15,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Oct 31 2016,2016-10-31,8.659,20,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 01 2016,2016-11-01,9.816,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 02 2016,2016-11-02,10.497,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 03 2016,2016-11-03,10.676,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 04 2016,2016-11-04,10.784,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 05 2016,2016-11-05,11.017,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 06 2016,2016-11-06,10.477,17,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 07 2016,2016-11-07,11.319,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 08 2016,2016-11-08,11.254,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 09 2016,2016-11-09,10.393,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 10 2016,2016-11-10,11.562,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 11 2016,2016-11-11,11.53,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 12 2016,2016-11-12,10.739,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 13 2016,2016-11-13,11.411,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 14 2016,2016-11-14,10.41,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 15 2016,2016-11-15,10.853,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 16 2016,2016-11-16,11.332,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 17 2016,2016-11-17,10.621,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 18 2016,2016-11-18,11.394,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 19 2016,2016-11-19,11.745,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 20 2016,2016-11-20,11.144,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 21 2016,2016-11-21,10.779,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 22 2016,2016-11-22,9.832,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 23 2016,2016-11-23,9.702,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 24 2016,2016-11-24,10.986,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 25 2016,2016-11-25,10.723,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 26 2016,2016-11-26,10.933,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 27 2016,2016-11-27,9.945,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 28 2016,2016-11-28,9.73,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 29 2016,2016-11-29,9.381,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Nov 30 2016,2016-11-30,9.341,18,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 01 2016,2016-12-01,9.668,16,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 02 2016,2016-12-02,10.628,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 03 2016,2016-12-03,11.155,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 04 2016,2016-12-04,10.622,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 05 2016,2016-12-05,11.287,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 06 2016,2016-12-06,11.386,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 07 2016,2016-12-07,11.072,16,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 08 2016,2016-12-08,10.892,15,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 09 2016,2016-12-09,11.745,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 10 2016,2016-12-10,11.801,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 11 2016,2016-12-11,11.988,17,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 12 2016,2016-12-12,11.246,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 13 2016,2016-12-13,10.983,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 14 2016,2016-12-14,10.684,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 15 2016,2016-12-15,10.303,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 16 2016,2016-12-16,10.137,16,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 17 2016,2016-12-17,10.679,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 18 2016,2016-12-18,11.033,18,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 19 2016,2016-12-19,10.698,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 20 2016,2016-12-20,10.564,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 21 2016,2016-12-21,10.618,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 22 2016,2016-12-22,10.942,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 23 2016,2016-12-23,10.132,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 24 2016,2016-12-24,10.566,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 25 2016,2016-12-25,11.268,22,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 26 2016,2016-12-26,11.239,15,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 27 2016,2016-12-27,11.873,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 28 2016,2016-12-28,12.747,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 29 2016,2016-12-29,11.904,16,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 30 2016,2016-12-30,11.707,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Dec 31 2016,2016-12-31,11.675,17,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 01 2017,2017-01-01,11.64,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 02 2017,2017-01-02,12.424,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 03 2017,2017-01-03,11.816,24,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 04 2017,2017-01-04,15.245,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 05 2017,2017-01-05,12.248,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 06 2017,2017-01-06,11.899,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 07 2017,2017-01-07,11.426,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 08 2017,2017-01-08,12.006,16,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 09 2017,2017-01-09,12.44,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 10 2017,2017-01-10,11.648,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 11 2017,2017-01-11,12.319,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 12 2017,2017-01-12,12.361,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 13 2017,2017-01-13,12.247,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 14 2017,2017-01-14,13.72,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 15 2017,2017-01-15,12.514,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 16 2017,2017-01-16,13.744,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 17 2017,2017-01-17,14.133,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 18 2017,2017-01-18,14.128,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 19 2017,2017-01-19,13.702,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 20 2017,2017-01-20,13.687,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 21 2017,2017-01-21,12.613,15,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 22 2017,2017-01-22,12.557,17,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 23 2017,2017-01-23,12.902,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 24 2017,2017-01-24,14.181,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 25 2017,2017-01-25,13.628,13,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 26 2017,2017-01-26,14.744,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 27 2017,2017-01-27,13.318,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 28 2017,2017-01-28,14.454,15,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 29 2017,2017-01-29,13.829,17,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 30 2017,2017-01-30,14.044,20,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jan 31 2017,2017-01-31,15.214,17,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 01 2017,2017-02-01,14.394,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 02 2017,2017-02-02,15.23,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 03 2017,2017-02-03,15.511,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 04 2017,2017-02-04,15.002,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 05 2017,2017-02-05,14.715,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 06 2017,2017-02-06,15.207,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 07 2017,2017-02-07,15.808,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 08 2017,2017-02-08,15.885,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 09 2017,2017-02-09,15.005,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 10 2017,2017-02-10,15.062,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 11 2017,2017-02-11,15.42,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 12 2017,2017-02-12,15.753,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 13 2017,2017-02-13,16.33,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 14 2017,2017-02-14,17.217,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 15 2017,2017-02-15,15.966,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 16 2017,2017-02-16,14.536,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 17 2017,2017-02-17,14.299,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 18 2017,2017-02-18,14.727,17,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 19 2017,2017-02-19,14.95,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 20 2017,2017-02-20,15.248,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 21 2017,2017-02-21,15.279,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 22 2017,2017-02-22,14.929,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 23 2017,2017-02-23,15.807,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 24 2017,2017-02-24,15.682,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 25 2017,2017-02-25,15.293,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 26 2017,2017-02-26,16.592,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 27 2017,2017-02-27,15.189,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Feb 28 2017,2017-02-28,15.47,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 01 2017,2017-03-01,15.278,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 02 2017,2017-03-02,15.586,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 03 2017,2017-03-03,15.953,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 04 2017,2017-03-04,15.52,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 05 2017,2017-03-05,15.021,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 06 2017,2017-03-06,15.22,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 07 2017,2017-03-07,14.326,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 08 2017,2017-03-08,14.572,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 09 2017,2017-03-09,13.78,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 10 2017,2017-03-10,15.16,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 11 2017,2017-03-11,14.844,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 12 2017,2017-03-12,16.786,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 13 2017,2017-03-13,15.263,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 14 2017,2017-03-14,15.44,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 15 2017,2017-03-15,15.895,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 16 2017,2017-03-16,14.57,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 17 2017,2017-03-17,13.863,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 18 2017,2017-03-18,14.348,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 19 2017,2017-03-19,13.807,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 20 2017,2017-03-20,13.051,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 21 2017,2017-03-21,13.154,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 22 2017,2017-03-22,13.605,15,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 23 2017,2017-03-23,12.922,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 24 2017,2017-03-24,13.523,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 25 2017,2017-03-25,12.102,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 26 2017,2017-03-26,12.867,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 27 2017,2017-03-27,12.334,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 28 2017,2017-03-28,13.008,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 29 2017,2017-03-29,12.426,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 30 2017,2017-03-30,13.244,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Mar 31 2017,2017-03-31,13.328,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 01 2017,2017-04-01,13.699,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 02 2017,2017-04-02,13.203,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 03 2017,2017-04-03,13.356,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 04 2017,2017-04-04,13.368,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 05 2017,2017-04-05,12.779,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 06 2017,2017-04-06,13.169,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 07 2017,2017-04-07,13.535,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 08 2017,2017-04-08,13.765,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 09 2017,2017-04-09,12.993,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 10 2017,2017-04-10,13.661,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 11 2017,2017-04-11,12.839,12,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 12 2017,2017-04-12,12.929,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 13 2017,2017-04-13,14.457,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 14 2017,2017-04-14,14.521,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 15 2017,2017-04-15,15.471,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 16 2017,2017-04-16,13.27,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 17 2017,2017-04-17,13.987,14,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 18 2017,2017-04-18,13.535,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 19 2017,2017-04-19,12.28,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 20 2017,2017-04-20,12.883,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 21 2017,2017-04-21,14.279,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 22 2017,2017-04-22,13.779,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 23 2017,2017-04-23,14.107,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 24 2017,2017-04-24,13.936,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 25 2017,2017-04-25,14.405,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 26 2017,2017-04-26,13.959,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 27 2017,2017-04-27,14.676,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 28 2017,2017-04-28,15.772,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 29 2017,2017-04-29,15.637,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Apr 30 2017,2017-04-30,14.636,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 01 2017,2017-05-01,14.16,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 02 2017,2017-05-02,13.866,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 03 2017,2017-05-03,13.997,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 04 2017,2017-05-04,14.793,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 05 2017,2017-05-05,15.657,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 06 2017,2017-05-06,14.76,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 07 2017,2017-05-07,14.04,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 08 2017,2017-05-08,14.148,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 09 2017,2017-05-09,14.683,9,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 10 2017,2017-05-10,15.605,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 11 2017,2017-05-11,15.013,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 12 2017,2017-05-12,15.522,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 13 2017,2017-05-13,14.944,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 14 2017,2017-05-14,15.109,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 15 2017,2017-05-15,14.04,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 16 2017,2017-05-16,15.618,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 17 2017,2017-05-17,13.883,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 18 2017,2017-05-18,15.766,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 19 2017,2017-05-19,15.692,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 20 2017,2017-05-20,14.559,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 21 2017,2017-05-21,14.199,2,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 22 2017,2017-05-22,14.677,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 23 2017,2017-05-23,14.974,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 24 2017,2017-05-24,12.469,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 25 2017,2017-05-25,12.906,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 26 2017,2017-05-26,13.418,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 27 2017,2017-05-27,13.821,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 28 2017,2017-05-28,14.476,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 29 2017,2017-05-29,13.743,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 30 2017,2017-05-30,12.442,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
May 31 2017,2017-05-31,14.419,10,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 01 2017,2017-06-01,14.111,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 02 2017,2017-06-02,14.674,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 03 2017,2017-06-03,15.38,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 04 2017,2017-06-04,14.712,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 05 2017,2017-06-05,14.77,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 06 2017,2017-06-06,14.205,4,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 07 2017,2017-06-07,13.088,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 08 2017,2017-06-08,13.428,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 09 2017,2017-06-09,14.09,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 10 2017,2017-06-10,13.919,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 11 2017,2017-06-11,13.256,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 12 2017,2017-06-12,13.483,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 13 2017,2017-06-13,12.729,5,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 14 2017,2017-06-14,12.995,8,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 15 2017,2017-06-15,13.469,11,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 16 2017,2017-06-16,15.231,7,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 17 2017,2017-06-17,14.799,3,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 18 2017,2017-06-18,13.436,6,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
Jun 19 2017,2017-06-19,13.95,1,AWP | Elite Build,AWP,Elite Build,Battle-Scarred,1,1,0
