date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 07 2017,2017-09-07,6.009,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 08 2017,2017-09-08,6.301,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 09 2017,2017-09-09,6.417,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 10 2017,2017-09-10,6.106,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 11 2017,2017-09-11,5.737,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 12 2017,2017-09-12,6.06,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 13 2017,2017-09-13,6.327,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 14 2017,2017-09-14,5.528,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 15 2017,2017-09-15,6.115,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 16 2017,2017-09-16,5.644,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 17 2017,2017-09-17,5.575,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 18 2017,2017-09-18,5.513,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 19 2017,2017-09-19,5.877,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 20 2017,2017-09-20,6.108,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 21 2017,2017-09-21,5.904,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 22 2017,2017-09-22,6.192,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 23 2017,2017-09-23,6.334,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 24 2017,2017-09-24,6.772,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 25 2017,2017-09-25,6.041,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 26 2017,2017-09-26,6.076,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 27 2017,2017-09-27,5.732,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 28 2017,2017-09-28,5.737,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 29 2017,2017-09-29,6.064,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Sep 30 2017,2017-09-30,6.061,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 01 2017,2017-10-01,6.064,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 02 2017,2017-10-02,5.788,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 03 2017,2017-10-03,5.585,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 04 2017,2017-10-04,5.802,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 05 2017,2017-10-05,5.58,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 06 2017,2017-10-06,5.578,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 07 2017,2017-10-07,5.783,16,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 08 2017,2017-10-08,6.159,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 09 2017,2017-10-09,5.907,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 10 2017,2017-10-10,6.218,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 11 2017,2017-10-11,6.782,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 12 2017,2017-10-12,6.42,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 13 2017,2017-10-13,6.171,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 14 2017,2017-10-14,6.244,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 15 2017,2017-10-15,6.227,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 16 2017,2017-10-16,5.957,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 17 2017,2017-10-17,6.0,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 18 2017,2017-10-18,5.958,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 19 2017,2017-10-19,6.028,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 20 2017,2017-10-20,6.086,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 21 2017,2017-10-21,5.867,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 22 2017,2017-10-22,5.841,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 23 2017,2017-10-23,5.736,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 24 2017,2017-10-24,5.683,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 25 2017,2017-10-25,5.595,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 26 2017,2017-10-26,5.604,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 27 2017,2017-10-27,6.076,19,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 28 2017,2017-10-28,5.158,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 29 2017,2017-10-29,5.107,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 30 2017,2017-10-30,5.258,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Oct 31 2017,2017-10-31,5.463,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 01 2017,2017-11-01,5.46,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 02 2017,2017-11-02,5.57,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 03 2017,2017-11-03,5.057,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 04 2017,2017-11-04,5.007,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 05 2017,2017-11-05,5.163,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 06 2017,2017-11-06,5.0,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 07 2017,2017-11-07,5.018,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 08 2017,2017-11-08,5.344,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 09 2017,2017-11-09,5.815,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 10 2017,2017-11-10,4.991,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 11 2017,2017-11-11,4.819,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 12 2017,2017-11-12,5.1,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 13 2017,2017-11-13,5.19,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 14 2017,2017-11-14,4.955,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 15 2017,2017-11-15,5.249,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 16 2017,2017-11-16,5.219,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 17 2017,2017-11-17,5.626,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 18 2017,2017-11-18,5.062,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 19 2017,2017-11-19,5.353,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 20 2017,2017-11-20,5.954,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 21 2017,2017-11-21,4.76,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 22 2017,2017-11-22,5.3,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 23 2017,2017-11-23,4.554,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 24 2017,2017-11-24,4.395,19,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 25 2017,2017-11-25,4.395,18,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 26 2017,2017-11-26,4.781,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 27 2017,2017-11-27,4.871,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 28 2017,2017-11-28,5.005,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 29 2017,2017-11-29,5.203,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Nov 30 2017,2017-11-30,4.846,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 01 2017,2017-12-01,4.935,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 02 2017,2017-12-02,5.098,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 03 2017,2017-12-03,5.231,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 04 2017,2017-12-04,5.226,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 05 2017,2017-12-05,5.632,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 06 2017,2017-12-06,5.941,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 07 2017,2017-12-07,9.154,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 08 2017,2017-12-08,5.648,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 09 2017,2017-12-09,5.544,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 10 2017,2017-12-10,5.889,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 11 2017,2017-12-11,5.403,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 12 2017,2017-12-12,5.629,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 13 2017,2017-12-13,6.202,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 14 2017,2017-12-14,5.881,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 15 2017,2017-12-15,6.534,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 16 2017,2017-12-16,6.079,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 17 2017,2017-12-17,6.396,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 18 2017,2017-12-18,6.459,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 19 2017,2017-12-19,6.347,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 20 2017,2017-12-20,5.319,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 21 2017,2017-12-21,5.626,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 22 2017,2017-12-22,5.662,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 23 2017,2017-12-23,5.752,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 24 2017,2017-12-24,6.03,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 25 2017,2017-12-25,6.455,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 26 2017,2017-12-26,6.807,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 27 2017,2017-12-27,6.941,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 28 2017,2017-12-28,6.732,19,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 29 2017,2017-12-29,6.011,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 30 2017,2017-12-30,6.691,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Dec 31 2017,2017-12-31,6.535,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 01 2018,2018-01-01,5.891,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 02 2018,2018-01-02,6.275,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 03 2018,2018-01-03,5.566,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 04 2018,2018-01-04,6.665,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 05 2018,2018-01-05,6.637,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 06 2018,2018-01-06,6.817,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 07 2018,2018-01-07,7.608,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 08 2018,2018-01-08,6.683,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 09 2018,2018-01-09,7.437,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 10 2018,2018-01-10,7.162,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 11 2018,2018-01-11,6.883,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 12 2018,2018-01-12,6.866,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 13 2018,2018-01-13,6.958,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 14 2018,2018-01-14,7.244,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 15 2018,2018-01-15,6.848,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 16 2018,2018-01-16,6.697,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 17 2018,2018-01-17,6.858,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 18 2018,2018-01-18,6.917,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 19 2018,2018-01-19,6.89,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 20 2018,2018-01-20,6.633,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 21 2018,2018-01-21,7.214,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 22 2018,2018-01-22,7.305,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 23 2018,2018-01-23,6.595,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 24 2018,2018-01-24,6.879,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 25 2018,2018-01-25,7.188,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 26 2018,2018-01-26,7.069,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 27 2018,2018-01-27,6.721,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 28 2018,2018-01-28,6.882,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 29 2018,2018-01-29,6.9,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 30 2018,2018-01-30,7.111,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Jan 31 2018,2018-01-31,6.409,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 01 2018,2018-02-01,7.234,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 02 2018,2018-02-02,6.766,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 03 2018,2018-02-03,7.279,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 04 2018,2018-02-04,8.223,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 05 2018,2018-02-05,7.006,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 06 2018,2018-02-06,6.606,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 07 2018,2018-02-07,6.494,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 08 2018,2018-02-08,6.698,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 09 2018,2018-02-09,6.631,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 10 2018,2018-02-10,6.67,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 11 2018,2018-02-11,6.52,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 12 2018,2018-02-12,6.688,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 13 2018,2018-02-13,6.815,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 14 2018,2018-02-14,7.186,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 15 2018,2018-02-15,6.693,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 16 2018,2018-02-16,7.078,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 17 2018,2018-02-17,6.627,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 18 2018,2018-02-18,6.59,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 19 2018,2018-02-19,6.448,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 20 2018,2018-02-20,6.301,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 21 2018,2018-02-21,7.257,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 22 2018,2018-02-22,6.761,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 23 2018,2018-02-23,6.477,16,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 24 2018,2018-02-24,6.514,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 25 2018,2018-02-25,6.554,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 26 2018,2018-02-26,6.711,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 27 2018,2018-02-27,7.528,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Feb 28 2018,2018-02-28,6.923,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 01 2018,2018-03-01,7.094,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 02 2018,2018-03-02,7.037,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 03 2018,2018-03-03,6.781,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 04 2018,2018-03-04,6.94,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 05 2018,2018-03-05,6.888,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 06 2018,2018-03-06,6.748,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 07 2018,2018-03-07,6.448,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 08 2018,2018-03-08,6.411,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 09 2018,2018-03-09,7.2,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 10 2018,2018-03-10,6.711,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 11 2018,2018-03-11,7.422,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 12 2018,2018-03-12,5.268,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 13 2018,2018-03-13,6.234,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 14 2018,2018-03-14,11.405,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 15 2018,2018-03-15,6.395,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 16 2018,2018-03-16,6.283,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 17 2018,2018-03-17,6.546,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 18 2018,2018-03-18,6.396,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 19 2018,2018-03-19,6.241,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 20 2018,2018-03-20,6.529,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 21 2018,2018-03-21,6.797,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 22 2018,2018-03-22,6.473,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 23 2018,2018-03-23,6.513,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 24 2018,2018-03-24,7.1,1,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 25 2018,2018-03-25,6.705,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 26 2018,2018-03-26,6.897,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 27 2018,2018-03-27,6.048,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 28 2018,2018-03-28,6.366,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,0
Mar 29 2018,2018-03-29,6.326,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 30 2018,2018-03-30,6.127,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Mar 31 2018,2018-03-31,5.82,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 01 2018,2018-04-01,5.586,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 02 2018,2018-04-02,5.822,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 03 2018,2018-04-03,5.744,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 04 2018,2018-04-04,5.86,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 05 2018,2018-04-05,5.64,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 06 2018,2018-04-06,5.746,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 07 2018,2018-04-07,5.895,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 08 2018,2018-04-08,5.895,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 09 2018,2018-04-09,5.811,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 10 2018,2018-04-10,6.214,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 11 2018,2018-04-11,6.043,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 12 2018,2018-04-12,5.516,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 13 2018,2018-04-13,6.018,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 14 2018,2018-04-14,5.553,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 15 2018,2018-04-15,5.718,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 16 2018,2018-04-16,5.799,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 17 2018,2018-04-17,5.894,2,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 18 2018,2018-04-18,11.473,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 19 2018,2018-04-19,6.0,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 20 2018,2018-04-20,6.076,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 21 2018,2018-04-21,5.532,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 22 2018,2018-04-22,5.519,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 23 2018,2018-04-23,5.944,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 24 2018,2018-04-24,6.31,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 25 2018,2018-04-25,5.917,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 26 2018,2018-04-26,5.575,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 27 2018,2018-04-27,5.161,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 28 2018,2018-04-28,5.222,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 29 2018,2018-04-29,5.318,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 30 2018,2018-04-30,5.603,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 01 2018,2018-05-01,6.301,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 02 2018,2018-05-02,5.772,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 03 2018,2018-05-03,5.948,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 04 2018,2018-05-04,5.823,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 05 2018,2018-05-05,6.368,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 06 2018,2018-05-06,6.058,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 07 2018,2018-05-07,6.142,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 08 2018,2018-05-08,5.909,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 09 2018,2018-05-09,5.065,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
