date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 22 2024,2024-03-22,86.982,4.4296712464596695,6.333686572419227,25.44626695896543,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 23 2024,2024-03-23,89.467,4.339267988082899,6.177279980342761,25.450013021848928,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 24 2024,2024-03-24,85.0,4.281421949444198,5.986315432384802,25.45197873404698,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 25 2024,2024-03-25,85.0,4.281967884151714,5.800487383231685,25.45393961921553,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 26 2024,2024-03-26,83.271,4.276325716467421,5.66127684830202,25.455273649821475,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 27 2024,2024-03-27,92.701,4.41451149273929,5.7179045920759455,25.460423098687198,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 28 2024,2024-03-28,81.795,4.292727811584937,5.655802406532998,25.461244569893655,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 29 2024,2024-03-29,86.03,4.214074058586449,5.4705427946896,25.46357191745992,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 30 2024,2024-03-30,88.804,4.196449290151659,5.330481331797127,25.4669965185323,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Mar 31 2024,2024-03-31,84.164,4.131122218325833,5.185408403183752,25.468622449259698,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 01 2024,2024-04-01,123.461,7.854221209005123,10.566430656678426,25.493432740395086,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 02 2024,2024-04-02,88.629,7.795805648278624,10.219896093884058,25.496752512547335,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 03 2024,2024-04-03,92.583,7.740088322581653,9.933682777058031,25.50177924073925,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 04 2024,2024-04-04,102.581,8.12868948062349,10.198323874037259,25.511946515160197,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 05 2024,2024-04-05,97.846,8.262487299726752,10.067751791455454,25.519512404514668,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 06 2024,2024-04-06,97.993,8.356382406252415,9.92555266274761,25.527140834852357,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 07 2024,2024-04-07,95.87,8.374959280119672,9.683422759509826,25.533681301157987,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 08 2024,2024-04-08,96.659,8.444340813509188,9.467464594065461,25.54060268005947,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 09 2024,2024-04-09,92.397,8.446077778144543,9.159839185588247,25.54547881428282,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 10 2024,2024-04-10,96.588,8.508777574721066,8.948813893632133,25.5523415069225,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 11 2024,2024-04-11,100.142,8.628927010451994,8.899014328392456,25.561043838889805,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 12 2024,2024-04-12,107.3,9.065705042034999,9.378003586474913,25.573905566096176,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 13 2024,2024-04-13,93.305,9.067196362040445,9.070454426770752,25.579148755153323,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 14 2024,2024-04-14,99.15,9.0853206752017,8.891615055108462,25.58727334681542,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 15 2024,2024-04-15,100.0,8.921897894131941,8.74153405309742,25.5958366185815,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 16 2024,2024-04-16,75.414,9.41609611958779,9.662599817498545,25.594693290683548,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 17 2024,2024-04-17,87.85,9.412136077682392,9.431411939857162,25.597566658696863,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 19 2024,2024-04-19,85.049,9.119343779639362,9.315152619972915,25.59937224430746,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 21 2024,2024-04-21,83.43,9.278636957467874,9.267165699032692,25.60060171723931,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 22 2024,2024-04-22,102.004,9.423247294269016,9.335960685821464,25.610216481216074,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 24 2024,2024-04-24,144.382,13.263716341136918,15.854731955340643,25.653965342320838,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 25 2024,2024-04-25,91.087,13.245261409229798,15.376010151880653,25.658117014035184,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 26 2024,2024-04-26,91.827,13.131321425743424,14.897048951808904,25.662582669574608,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 27 2024,2024-04-27,98.794,13.013309246491021,14.43839664500527,25.67038011566324,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 28 2024,2024-04-28,83.55,13.004461040283713,14.2710152830082,25.671594538028817,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 29 2024,2024-04-29,98.002,13.002825500370465,13.82979539830798,25.67896289478144,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Apr 30 2024,2024-04-30,97.326,12.742613582804363,13.39136014239236,25.685976297731113,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 01 2024,2024-05-01,123.12,13.51066988482664,14.741973374029541,25.709759583372065,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 02 2024,2024-05-02,99.99,13.421883930023167,14.281297810565563,25.718108583013827,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 03 2024,2024-05-03,98.99,13.177667880506963,13.822149738702727,25.725917705083727,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 04 2024,2024-05-04,95.452,12.286646284463478,13.375183082441833,25.731950108603368,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 05 2024,2024-05-05,91.269,12.23215162885272,13.015382114550695,25.73607585103935,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 06 2024,2024-05-06,92.056,12.239582532743588,12.64018458876364,25.740534716561065,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 07 2024,2024-05-07,96.368,12.199890041900492,12.225642731405081,25.74697895426277,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 08 2024,2024-05-08,97.0,12.199100680250023,11.8258693467392,25.753721633824306,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 09 2024,2024-05-09,327.911,43.87926862460062,58.973626738065335,26.17879781699583,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 11 2024,2024-05-11,97.99,43.866191691992086,57.13660252941427,26.185737749945908,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 12 2024,2024-05-12,98.531,43.855522174521816,55.34299935685968,26.19293498330372,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 14 2024,2024-05-14,90.695,43.87331920736382,53.73786730805556,26.196540281597343,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 16 2024,2024-05-16,101.716,43.850127994150974,52.00279240693017,26.20536758055051,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 17 2024,2024-05-17,99.561,43.85247121293832,50.341752517938126,26.21304951172134,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 18 2024,2024-05-18,91.474,43.91862464584625,48.85469371824694,26.216950896268155,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 19 2024,2024-05-19,92.371,43.92712278974157,47.38315500023482,26.221225815198384,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 20 2024,2024-05-20,98.0,43.93237448976746,45.86786926321502,26.22808970245708,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 21 2024,2024-05-21,101.172,43.928872102720966,44.374182081045085,26.236561193671164,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 22 2024,2024-05-22,90.0,43.676845411814725,43.077942124669896,26.23982215320464,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 23 2024,2024-05-23,88.075,43.67383611192185,41.8511090530796,26.242324205599026,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 24 2024,2024-05-24,92.631,43.57679220500444,40.55868698920556,26.246667749116906,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 25 2024,2024-05-25,93.545,43.44179227437928,39.28769499383198,26.2514015644587,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 26 2024,2024-05-26,95.14,43.4788797208005,38.03364121829515,26.256843936660655,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 28 2024,2024-05-28,89.7,42.925239225074336,36.898287531232945,26.25994970210574,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 29 2024,2024-05-29,104.263,42.86179752412194,35.700860038443864,26.270021467115065,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
May 31 2024,2024-05-31,93.53,42.84640347432947,34.57647275640226,26.274710521067423,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 01 2024,2024-06-01,96.07,42.86057052650427,33.45871978145306,26.28054251921944,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 02 2024,2024-06-02,97.925,42.705873047892766,32.3654427375674,26.287250208520124,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 03 2024,2024-06-03,99.026,42.70105058602832,31.304646712177234,26.294489767621908,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 04 2024,2024-06-04,97.704,42.69895819053957,30.28244805751631,26.30106573191446,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 05 2024,2024-06-05,94.26,42.58705196870327,29.320264269060644,26.306028192502605,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 06 2024,2024-06-06,94.24,42.61592197442008,28.38688301739691,26.31097265632547,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 07 2024,2024-06-07,91.641,42.66218518289102,27.517019033216307,26.31478974800984,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 08 2024,2024-06-08,97.685,42.650549508917464,26.61535972989177,26.321314920210888,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 09 2024,2024-06-09,93.8,42.628936492513326,25.768696021532982,26.326037569840196,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 10 2024,2024-06-10,93.254,42.61875912523367,24.953597538272756,26.3305135472736,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 11 2024,2024-06-11,88.585,42.6852669654738,24.2456229696005,26.333084091371482,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 13 2024,2024-06-13,93.925,42.70365217927211,23.465069850655507,26.337837403323775,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 14 2024,2024-06-14,89.387,4.150711093209283,22.775591803819545,26.34070341207833,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 15 2024,2024-06-15,91.155,4.1607372646008125,22.069567868041208,26.34426746085919,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 16 2024,2024-06-16,89.425,4.198720207996482,21.412490327912387,26.347135796316273,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 17 2024,2024-06-17,93.0,4.150689235105092,20.721630746744125,26.351457286418675,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 18 2024,2024-06-18,95.94,3.9280345241569763,20.042259494715005,26.357076636785596,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 20 2024,2024-06-20,92.0,3.8141850700059927,19.405754836998273,26.360959157788248,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 21 2024,2024-06-21,79.72,4.601277162654646,19.171991578076703,26.360567134631523,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 22 2024,2024-06-22,88.999,4.672272328725515,18.591435575117572,26.36324067585927,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 24 2024,2024-06-24,80.0,5.195588754595375,18.319210652756478,26.3629218343408,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 25 2024,2024-06-25,93.86,4.958299027600892,17.719422553325625,26.367574053406432,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 26 2024,2024-06-26,95.142,4.953616983530484,17.14550276058463,26.372785411794133,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 27 2024,2024-06-27,89.7,4.908992725762647,16.607329818678632,26.37570537595408,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 28 2024,2024-06-28,87.136,5.0184231668513855,16.13051767091182,26.377659096806113,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 29 2024,2024-06-29,80.595,5.475671442686968,15.890515406156611,26.377491390702403,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jun 30 2024,2024-06-30,87.325,5.518036317385185,15.41163909351104,26.37950536447547,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 01 2024,2024-07-01,80.077,5.9194231573755545,15.181509169942837,26.379185223896833,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 02 2024,2024-07-02,89.898,5.423847040360158,14.685554385682071,26.38215814622586,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 04 2024,2024-07-04,87.312,5.449173836356567,14.230500130859065,26.384154081188875,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 06 2024,2024-07-06,91.781,5.36610088768037,13.767145337481457,26.38786874628038,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 08 2024,2024-07-08,84.24,5.3224796114006665,13.411461047610516,26.388798796541206,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 09 2024,2024-07-09,114.834,6.790128734410526,14.35458356540298,26.404898605982904,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 10 2024,2024-07-10,94.502,6.70390187258315,13.899993076826524,26.409740796632327,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 11 2024,2024-07-11,85.893,6.728158948621359,13.53022313718492,26.41120371325977,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 12 2024,2024-07-12,86.018,6.7380823655065685,13.160561816071684,26.412705606809787,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 13 2024,2024-07-13,98.024,6.883459693475862,12.84137985382549,26.41914047882729,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 14 2024,2024-07-14,82.48,6.89141355142503,12.631003730208135,26.419481948823908,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 15 2024,2024-07-15,86.919,6.872774560939729,12.260980742512606,26.421284013153436,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 16 2024,2024-07-16,94.724,6.904124596309248,11.899044878360906,26.42618117431671,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 18 2024,2024-07-18,82.379,7.0321220534555415,11.711730609621126,26.42648063425835,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 19 2024,2024-07-19,99.33,7.21503479930315,11.540223433153429,26.433506369228557,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 20 2024,2024-07-20,83.24,7.311646329067241,11.332150414141138,26.4340620287545,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 21 2024,2024-07-21,96.042,7.403159897334401,11.045464711668412,26.439517744798938,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 24 2024,2024-07-24,95.205,7.471074068021814,10.736669619477924,26.44458816694593,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 26 2024,2024-07-26,95.845,7.529905045880918,10.44923731768362,26.449935685102577,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 27 2024,2024-07-27,100.0,7.67593403654019,10.327365722488093,26.457240275337597,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 28 2024,2024-07-28,90.86,7.6690599537815265,9.993075320734457,26.460460676346163,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 29 2024,2024-07-29,114.233,8.595686804049784,11.151788920023806,26.4759101386154,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 30 2024,2024-07-30,104.424,8.913720671093571,11.131806071800785,26.485470221842515,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 31 2024,2024-07-31,94.993,8.649539338539784,10.768950163728631,26.490381349515527,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 01 2024,2024-08-01,91.473,8.64504099323389,10.437618653281836,26.493806467716887,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 02 2024,2024-08-02,114.634,9.561268375435754,11.335691571440435,26.509435272488666,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 03 2024,2024-08-03,114.38,10.316892514415565,11.952522726096277,26.52486878544981,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 04 2024,2024-08-04,97.055,10.2604995377588,11.561190964274015,26.530656062900718,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 05 2024,2024-08-05,109.777,10.333058759847589,11.657261421211311,26.54316905015743,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 06 2024,2024-08-06,93.516,10.23731846265062,11.317561795875383,26.547374027090942,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 08 2024,2024-08-08,91.51,9.863358123965138,11.037995670457688,26.550750346044417,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 10 2024,2024-08-10,108.417,10.076741144434225,11.062076366869329,26.562411767470923,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 11 2024,2024-08-11,102.97,10.009289742274767,10.784001922073413,26.5710425949966,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 12 2024,2024-08-12,91.325,10.017292127047108,10.559675865894008,26.57431694690513,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 13 2024,2024-08-13,88.43,9.86649724706879,10.461452409426988,26.576487744517337,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 14 2024,2024-08-14,84.87,9.485237775119531,10.556063528979957,26.577430865658137,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 16 2024,2024-08-16,85.955,9.65191312278892,10.521802628926553,26.578728390710623,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 17 2024,2024-08-17,86.679,9.625975130838441,10.411399837909833,26.58026783923206,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 18 2024,2024-08-18,88.403,9.554344712848385,10.200293475545589,26.582410968287213,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
